"id";"uuid";"session_id";"utm_source";"utm_medium";"utm_campaign"
"6585";"1609422878.1726626176";"1726906403";"google";"organic";"(not set)"
"6587";"857382749.1726907052";"1726907262";;;"(not set)"
"6588";"427955003.1719332280";"1726907545";"google";"organic";"(not set)"
"6589";"1609422878.1726626176";"1726907551";"google";"organic";"(not set)"
"6590";"318580571.1726907663";"1726907683";"google";"cpc";"(not set)"
"6591";"1236741103.1726907522";"1726907711";;;"(not set)"
"6592";"1867207576.1726597861";"1726907777";"(direct)";"(none)";"(not set)"
"6593";"745004495.1726907808";"1726907829";"google";"cpc";"(not set)"
"6594";"2022261191.1726907584";"1726907832";"google";"cpc";"(not set)"
"6595";"887256123.1718476756";"1726908112";"google";"cpc";"(not set)"
"6596";"1927769105.1726908271";"1726908613";"facebook";"cpc";"campaign_1"
"6597";"2051621903.1726907741";"1726908828";"(direct)";"(none)";"(not set)"
"6598";"9450b251-8ffa-4d7b-9185-2753ff275acb";"1726908990";;;"(not set)"
"6599";"252485015.1726909778";"1726909792";"facebook";"cpc";"campaign_1"
"6600";"1188576995.1726909795";"1726909828";"facebook";"cpc";"campaign_1"
"6601";"418076787.1717596816";"1726910023";;;"(not set)"
"6602";"111195457.1726910176";"1726910302";"google";"cpc";"(not set)"
"6603";"694599424.1726909803";"1726910302";"(direct)";"(none)";"(not set)"
"6604";"803255223.1721799756";"1726911374";"google";"cpc";"(not set)"
"6605";"882424284.1726016892";"1726911696";"google";"cpc";"(not set)"
"6606";"1309298573.1726911785";"1726911830";"(direct)";"(none)";"(not set)"
"6607";"327886420.1726911818";"1726911839";"google";"cpc";"(not set)"
"6608";"381746136.1713985483";"1726912207";"google";"organic";"(not set)"
"6609";"2122283778.1722715570";"1726912496";"google";"cpc";"(not set)"
"6610";"477693994.1726912613";"1726912672";"google";"organic";"(not set)"
"6611";"325276708.1726912347";"1726913047";"www.wellcard.at";"referral";"(not set)"
"6612";"696106010.1726905497";"1726913146";"google";"cpc";"(not set)"
"6613";"6409996.1713801840";"1726913161";"google";"organic";"(not set)"
"6614";"1515922566.1726913492";"1726913503";"google";"cpc";"(not set)"
"6615";"1456397988.1724684148";"1726913590";"google";"cpc";"(not set)"
"6616";"868067680.1726913510";"1726913603";"google";"cpc";"(not set)"
"6617";"1294644204.1726913645";"1726913703";"google";"cpc";"(not set)"
"6618";"b108ea5d-5211-4acb-a200-372c05e7d035";"1726913900";"l.facebook.com";"referral";"(not set)"
"6619";"285041929.1726913886";"1726913938";"google";"organic";"(not set)"
"6620";"1850369634.1716833532";"1726914322";"google";"cpc";"(not set)"
"6621";"997267900.1726816493";"1726914495";"google";"cpc";"(not set)"
"6622";"2137939825.1726914446";"1726914544";"google";"cpc";"(not set)"
"6623";"1991040633.1713989681";"1726914623";"google";"cpc";"(not set)"
"6624";"1205414700.1726914885";"1726914915";"google";"organic";"(not set)"
"6625";"1003312329.1726914757";"1726914983";"google";"cpc";"(not set)"
"6626";"594318732.1726915659";"1726915700";"google";"cpc";"(not set)"
"6627";"282719634.1726916156";"1726916257";"google";"cpc";"(not set)"
"6628";"2120210933.1722521037";"1726916488";"facebook";"cpc";"campaign_1"
"6629";"181535119.1725457296";"1726917528";"google";"cpc";"(not set)"
"6630";"1493976745.1726917613";"1726917693";"(direct)";"(none)";"(not set)"
"6631";"1163513504.1726596372";"1726918196";;;"(not set)"
"6632";"882424284.1726016892";"1726918236";"google";"cpc";"(not set)"
"6633";"1096507120.1726918480";"1726918797";"live";"organic";"(not set)"
"6634";"613993606.1726815355";"1726918986";"(direct)";"(none)";"(not set)"
"6635";"1825510990.1724516868";"1726919363";"bing";"cpc";"campaign_2"
"6636";"1252305731.1726919716";"1726919762";"google";"cpc";"(not set)"
"6637";"424045259.1726920025";"1726920073";"m.facebook.com";"referral";"(not set)"
"6638";"46219547.1724938037";"1726920374";"redir.d-edgeconnect.media";"referral";"(not set)"
"6639";"1750511706.1726920419";"1726920467";"(direct)";"(none)";"(not set)"
"6640";"1813096551.1726920578";"1726920627";"(direct)";"(none)";"(not set)"
"6641";"98878342.1726920816";"1726920832";"google";"cpc";"(not set)"
"6642";"1529393291.1726921557";"1726921592";"google";"cpc";"(not set)"
"6643";"1528357351.1726921789";"1726921827";"google";"cpc";"(not set)"
"6644";"1313742882.1726921742";"1726921843";"google";"cpc";"(not set)"
"6645";"285041929.1726913886";"1726921845";"source_5";"referral";"(not set)"
"6646";"2010260051.1725554372";"1726921923";"google";"cpc";"(not set)"
"6647";"767589892.1726922224";"1726922238";"google";"cpc";"(not set)"
"6648";"1131470851.1726823693";"1726922406";"google";"organic";"(not set)"
"6649";"876770165.1726922842";"1726923363";;;"(not set)"
"6650";"108651368.1725722441";"1726923419";"google";"cpc";"(not set)"
"6651";"958784067.1726923544";"1726923584";"facebook";"cpc";"campaign_1"
"6652";"87929717.1726923616";"1726923642";"google";"cpc";"(not set)"
"6653";"1331253755.1726923525";"1726923749";"google";"cpc";"(not set)"
"6654";"1671686841.1723738502";"1726923774";;;"(not set)"
"6655";"2113471076.1726924713";"1726924868";"(direct)";"(none)";"(not set)"
"6656";"92554296.1726836063";"1726925157";;;"(not set)"
"6657";"1529098993.1726925074";"1726925161";"google";"cpc";"(not set)"
"6658";"173808696.1725118788";"1726925520";"google";"cpc";"(not set)"
"6659";"452550170.1721407461";"1726925812";"google";"cpc";"(not set)"
"6660";"1291180752.1726926061";"1726926158";"google";"cpc";"(not set)"
"6661";"1590550997.1726926117";"1726926192";"google";"cpc";"(not set)"
"6662";"24851036.1726749273";"1726926304";"google";"cpc";"(not set)"
"6663";"43638799.1714129326";"1726926530";"source_5";"referral";"(not set)"
"6664";"1525609866.1726926855";"1726926869";"google";"cpc";"(not set)"
"6665";"1431644274.1726925805";"1726926925";"google";"cpc";"(not set)"
"6666";"1375382813.1726926934";"1726927053";"google";"cpc";"(not set)"
"6667";"1469265774.1725723429";"1726927061";"google";"cpc";"(not set)"
"6668";"963360142.1726926743";"1726927077";"google";"cpc";"(not set)"
"6669";"2015399694.1726927166";"1726927243";"google";"organic";"(not set)"
"6670";"1749824144.1726927180";"1726927250";"google";"cpc";"(not set)"
"6671";"802698783.1726927836";"1726927850";"(direct)";"(none)";"(not set)"
"6672";"1908054569.1726601651";"1726928029";"google";"cpc";"(not set)"
"6673";"883739415.1725118238";"1726928098";"google";"cpc";"(not set)"
"6674";"101026979.1726928448";"1726928485";"google";"cpc";"(not set)"
"6675";"1420912222.1726928460";"1726928573";;;"(not set)"
"6676";"273841060.1715717567";"1726928648";"google";"cpc";"(not set)"
"6677";"88315359.1724225148";"1726929364";;;"(not set)"
"6678";"1213472668.1726929515";"1726929631";"google";"cpc";"(not set)"
"6679";"1946725593.1723309701";"1726929643";"google";"cpc";"(not set)"
"6680";"108651368.1725722441";"1726929737";"google";"cpc";"(not set)"
"6681";"1431644274.1726925805";"1726929933";"google";"cpc";"(not set)"
"6682";"1500039687.1726930009";"1726930137";"google";"cpc";"(not set)"
"6683";"418076787.1717596816";"1726930240";;;"(not set)"
"6684";"237904918.1726930131";"1726930605";"google";"cpc";"(not set)"
"6685";"413325796.1726930059";"1726930752";"facebook";"cpc";"campaign_1"
"6686";"882424284.1726016892";"1726930826";"google";"cpc";"(not set)"
"6687";"1986453804.1723146639";"1726931062";;;"(not set)"
"6688";"1196315313.1726931292";"1726931414";"source_6";"referral";"(not set)"
"6689";"1035466907.1720186912";"1726931529";"google";"cpc";"(not set)"
"6690";"916885271.1726931660";"1726931681";"google";"cpc";"(not set)"
"6691";"1718516157.1726499374";"1726931951";"google";"organic";"(not set)"
"6692";"1539538583.1723488653";"1726932454";"google";"cpc";"(not set)"
"6693";"251158315.1726932434";"1726932480";;;"(not set)"
"6694";"1352390915.1726932489";"1726932655";"facebook";"cpc";"campaign_1"
"6695";"552876896.1726932614";"1726932771";"google";"cpc";"(not set)"
"6696";"118250344.1726932725";"1726933006";"google";"cpc";"(not set)"
"6697";"2131971978.1726932944";"1726933110";"google";"organic";"(not set)"
"6698";"1505931029.1726738465";"1726933298";"google";"cpc";"(not set)"
"6699";"2065566684.1726933322";"1726933395";"google";"cpc";"(not set)"
"6700";"873490562.1726933415";"1726933502";"instagram.com";"referral";"(not set)"
"6701";"1617826945.1726933737";"1726933791";"google";"cpc";"(not set)"
"6702";"1797844230.1726933810";"1726933874";"(direct)";"(none)";"(not set)"
"6703";"2105676530.1726683322";"1726933915";"google";"cpc";"(not set)"
"6704";"1744720875.1714838598";"1726934066";"facebook";"cpc";"campaign_1"
"6705";"440857415.1724953048";"1726934472";"google";"cpc";"(not set)"
"6706";"2049712439.1714537381";"1726934643";"google";"cpc";"(not set)"
"6707";"1357154601.1726934614";"1726934713";"google";"cpc";"(not set)"
"6708";"616856689.1726934633";"1726934776";"google";"cpc";"(not set)"
"6709";"183445843.1726934843";"1726935156";;;"(not set)"
"6710";"1169935842.1726427181";"1726935160";"l.facebook.com";"referral";"(not set)"
"6711";"2006304145.1726935197";"1726935225";"facebook";"cpc";"campaign_1"
"6712";"742494598.1726935149";"1726935244";"google";"cpc";"(not set)"
"6713";"980742079.1720199304";"1726936050";"google";"cpc";"(not set)"
"6714";"92554296.1726836063";"1726936111";;;"(not set)"
"6715";"1226911813.1726936286";"1726936305";"facebook";"cpc";"campaign_1"
"6716";"1196315313.1726931292";"1726936341";"source_6";"referral";"(not set)"
"6717";"1952704762.1725509185";"1726936516";"google";"cpc";"(not set)"
"6718";"655469663.1715771950";"1726936539";"google";"cpc";"(not set)"
"6719";"1147397007.1726936566";"1726936649";"google";"cpc";"(not set)"
"6720";"1617826945.1726933737";"1726937324";"google";"cpc";"(not set)"
"6721";"887256123.1718476756";"1726937346";"google";"cpc";"(not set)"
"6722";"1061072490.1726653989";"1726937390";"google";"cpc";"(not set)"
"6723";"1911135417.1726913548";"1726937523";"google";"cpc";"(not set)"
"6724";"449236220.1726937441";"1726937523";"google";"cpc";"(not set)"
"6725";"1140534648.1713990720";"1726937953";"redir.d-edgeconnect.media";"referral";"(not set)"
"6726";"1724154870.1726938264";"1726938330";"(direct)";"(none)";"(not set)"
"6727";"989297377.1726938366";"1726938432";"google";"cpc";"(not set)"
"6728";"307062615.1726938401";"1726938469";"google";"cpc";"(not set)"
"6729";"971671559.1714558328";"1726938590";"google";"cpc";"(not set)"
"6730";"458035115.1726938574";"1726938637";"google";"cpc";"(not set)"
"6731";"1963866598.1725453955";"1726938694";;;"(not set)"
"6733";"289271260.1713963586";"1726938822";"live";"organic";"(not set)"
"6734";"1783511617.1726938892";"1726938970";"google";"cpc";"(not set)"
"6735";"1147397007.1726936566";"1726939063";;;"(not set)"
"6736";"1744720875.1714838598";"1726939183";"facebook";"cpc";"campaign_1"
"6737";"1878198457.1726598867";"1726939294";"facebook";"cpc";"campaign_1"
"6738";"1330498831.1726939364";"1726939486";"google";"cpc";"(not set)"
"6739";"538297290.1726939604";"1726939668";"google";"cpc";"(not set)"
"6740";"1403414647.1726939522";"1726939699";"google";"cpc";"(not set)"
"6741";"1686068503.1726940061";"1726940091";"(direct)";"(none)";"(not set)"
"6742";"2074271982.1726940038";"1726940182";"google";"cpc";"(not set)"
"6743";"841422179.1724225731";"1726940296";"google";"cpc";"(not set)"
"6744";"1372277797.1726940538";"1726940692";"l.facebook.com";"referral";"(not set)"
"6745";"1792900830.1726939944";"1726940947";"google";"organic";"(not set)"
"6746";"1254232378.1726940931";"1726941007";"google";"cpc";"(not set)"
"6747";"551799556.1726941208";"1726941223";"(direct)";"(none)";"(not set)"
"6748";"79943083.1726941294";"1726941353";"google";"cpc";"(not set)"
"6749";"888937231.1718559080";"1726941651";"google";"organic";"(not set)"
"6750";"2112650945.1726941958";"1726942034";"facebook";"cpc";"campaign_1"
"6751";"2061807239.1726942042";"1726942172";"google";"organic";"(not set)"
"6752";"296840514.1725545707";"1726942201";"google";"cpc";"(not set)"
"6753";"309676351.1726309909";"1726942284";"google";"cpc";"(not set)"
"6754";"836350702.1726942212";"1726942366";"(direct)";"(none)";"(not set)"
"6755";"806005247.1713981719";"1726942458";"google";"cpc";"(not set)"
"6756";"656056199.1726942079";"1726942495";"google";"cpc";"(not set)"
"6758";"307062615.1726938401";"1726942581";"google";"cpc";"(not set)"
"6759";"2055075533.1723789623";"1726942972";"google";"organic";"(not set)"
"6760";"1796580926.1726943027";"1726943037";"redir.d-edgeconnect.media";"referral";"(not set)"
"6761";"1491763847.1726942920";"1726943039";"facebook";"cpc";"campaign_1"
"6762";"515708213.1726943059";"1726943163";"(direct)";"(none)";"(not set)"
"6763";"1240631398.1726943207";"1726943218";"google";"cpc";"(not set)"
"6764";"307062615.1726938401";"1726943299";"google";"cpc";"(not set)"
"6765";"1204301961.1726943166";"1726943482";"google";"cpc";"(not set)"
"6766";"597648657.1726735784";"1726943483";"webmail.telekom.hu";"referral";"(not set)"
"6767";"1147397007.1726936566";"1726943520";;;"(not set)"
"6768";"1144010791.1726641455";"1726943626";"google";"cpc";"(not set)"
"6769";"2055075533.1723789623";"1726943647";"google";"organic";"(not set)"
"6770";"882200893.1726944038";"1726944086";"facebook";"cpc";"campaign_1"
"6771";"900272960.1726944097";"1726944228";"facebook";"cpc";"campaign_1"
"6772";"1589012137.1726944176";"1726944275";"google";"cpc";"(not set)"
"6773";"358495943.1726768843";"1726944614";"facebook";"cpc";"campaign_1"
"6774";"814822987.1726944880";"1726944947";"google";"organic";"(not set)"
"6775";"792398340.1726945352";"1726945404";"m.facebook.com";"referral";"(not set)"
"6776";"625204859.1726945330";"1726945421";"google";"organic";"(not set)"
"6777";"446636157.1726945479";"1726945514";"google";"cpc";"(not set)"
"6778";"440857415.1724953048";"1726945738";"google";"cpc";"(not set)"
"6779";"1589012137.1726944176";"1726946409";"google";"cpc";"(not set)"
"6780";"1897340122.1726945762";"1726946505";"google";"cpc";"(not set)"
"6781";"1594747803.1726297888";"1726946656";;;"(not set)"
"6782";"513010806.1726946928";"1726947075";"m.facebook.com";"referral";"(not set)"
"6784";"110442494.1726947208";"1726947262";"google";"cpc";"(not set)"
"6785";"1554074111.1726947220";"1726947302";"google";"cpc";"(not set)"
"6786";"1986932090.1726392792";"1726947453";"google";"cpc";"(not set)"
"6788";"2136284435.1726947791";"1726947917";"google";"cpc";"(not set)"
"6789";"281056857.1726948306";"1726948353";"google";"cpc";"(not set)"
"6790";"1460371812.1726948539";"1726948628";"google";"cpc";"(not set)"
"6791";"235940942.1726948508";"1726948842";"google";"cpc";"hu_brand"
"6792";"779518437.1726948802";"1726948863";"facebook";"cpc";"campaign_1"
"6793";"41987436.1726948869";"1726948877";"google";"cpc";"(not set)"
"6794";"811131846.1726949170";"1726949232";"google";"organic";"(not set)"
"6795";"1603140553.1726946109";"1726949298";"(direct)";"(none)";"(not set)"
"6796";"1603140553.1726946109";"1726949606";"(direct)";"(none)";"(not set)"
"6797";"21493377.1726949762";"1726949776";"google";"cpc";"(not set)"
"6798";"540733478.1726949892";"1726949910";"google";"organic";"(not set)"
"6799";"1218765588.1718445371";"1726950157";"google";"cpc";"(not set)"
"6800";"1159958089.1726950356";"1726950397";"facebook";"cpc";"campaign_1"
"6801";"548813679.1714112302";"1726950465";"google";"cpc";"(not set)"
"6802";"2048171053.1726950384";"1726950611";"facebook";"cpc";"campaign_1"
"6803";"1751651275.1726951259";"1726951301";"(direct)";"(none)";"(not set)"
"6804";"922143888.1717961367";"1726951997";"google";"cpc";"(not set)"
"6805";"1126629180.1726952427";"1726952577";;;"(not set)"
"6806";"783157125.1726952609";"1726952675";"google";"cpc";"(not set)"
"6807";"174294430.1726953481";"1726953509";"facebook";"cpc";"campaign_1"
"6808";"1167756959.1726953573";"1726953735";"google";"cpc";"(not set)"
"6809";"936092955.1726954185";"1726954243";"google";"organic";"(not set)"
"6810";"950334778.1713952880";"1726954467";;;"(not set)"
"6811";"1980237977.1726954602";"1726954626";"google";"cpc";"(not set)"
"6812";"279308242.1726954787";"1726954803";"google";"organic";"(not set)"
"6813";"824830656.1726953059";"1726954881";"google";"cpc";"(not set)"
"6814";"1221024460.1726955511";"1726955546";"google";"cpc";"(not set)"
"6815";"882424284.1726016892";"1726955718";;;"(not set)"
"6816";"806734964.1726917881";"1726978033";"google";"cpc";"(not set)"
"6817";"1281152204.1726979567";"1726979842";"google";"organic";"(not set)"
"6818";"1855322986.1726981186";"1726981268";"google";"cpc";"(not set)"
"6819";"965450777.1726981422";"1726981446";"facebook";"cpc";"campaign_1"
"6820";"757273833.1726598093";"1726982550";;;"(not set)"
"6821";"1063136711.1726982796";"1726982826";"google";"cpc";"(not set)"
"6822";"676305734.1724909591";"1726982850";"google";"cpc";"(not set)"
"6823";"1458196225.1726983019";"1726983033";"google";"cpc";"(not set)"
"6824";"261060186.1726983453";"1726983491";"google";"cpc";"(not set)"
"6825";"335941547.1726983617";"1726983732";"google";"cpc";"(not set)"
"6826";"1428329464.1726984021";"1726984035";"(direct)";"(none)";"(not set)"
"6827";"760390497.1726984061";"1726984088";"google";"cpc";"(not set)"
"6828";"2126538382.1726984123";"1726984206";"google";"cpc";"(not set)"
"6829";"538505144.1726984363";"1726984390";"(direct)";"(none)";"(not set)"
"6830";"866758728.1726984206";"1726984475";;;"(not set)"
"6831";"1145510552.1726984233";"1726984486";"bing";"cpc";"campaign_2"
"6832";"1280260215.1726041248";"1726984492";"google";"cpc";"(not set)"
"6833";"183445843.1726934843";"1726984529";;;"(not set)"
"6834";"873294974.1726461941";"1726984563";"google";"cpc";"(not set)"
"6835";"1691879751.1726984917";"1726984960";"facebook";"cpc";"campaign_1"
"6837";"fa51e919-8572-4f9f-b696-f363094481f8";"1726985077";;;"(not set)"
"6838";"220034039.1719392998";"1726985308";"google";"organic";"(not set)"
"6839";"262395904.1726985191";"1726985375";"google";"cpc";"(not set)"
"6840";"511569686.1726986038";"1726986080";"google";"cpc";"(not set)"
"6841";"575121465.1724962540";"1726986292";"google";"organic";"(not set)"
"6842";"633164976.1726986373";"1726986425";"(direct)";"(none)";"(not set)"
"6843";"1865296660.1726986493";"1726986511";"google";"cpc";"(not set)"
"6844";"544887608.1726497142";"1726986842";;;"(not set)"
"6845";"1765311039.1726986917";"1726986957";"google";"cpc";"(not set)"
"6846";"1315829602.1726329727";"1726987169";"(direct)";"(none)";"(not set)"
"6847";"2087114757.1726987216";"1726987251";"google";"cpc";"(not set)"
"6848";"586334872.1726987338";"1726987405";"facebook";"cpc";"campaign_1"
"6849";"365822493.1726986853";"1726987486";"google";"cpc";"(not set)"
"6850";"720811180.1726987232";"1726987534";"bing";"cpc";"campaign_2"
"6851";"315008726.1726987951";"1726988082";;;"(not set)"
"6853";"32985090.1726988050";"1726988100";"(direct)";"(none)";"(not set)"
"6854";"253792823.1726988541";"1726988636";"google";"cpc";"(not set)"
"6855";"1914285337.1726988605";"1726988928";"redir.d-edgeconnect.media";"referral";"(not set)"
"6856";"1587319253.1726989144";"1726989167";"google";"organic";"(not set)"
"6857";"214751600.1726741807";"1726989212";"google";"cpc";"(not set)"
"6858";"890116771.1726989091";"1726989269";"google";"cpc";"(not set)"
"6859";"430304135.1726907911";"1726989494";"google";"organic";"(not set)"
"6860";"1128966451.1726989507";"1726989557";"facebook";"cpc";"campaign_1"
"6861";"427662897.1726924385";"1726989647";"google";"cpc";"(not set)"
"6862";"1280617972.1726989702";"1726989738";"google";"organic";"(not set)"
"6863";"1652077587.1725896325";"1726989776";;;"(not set)"
"6864";"2002192746.1726603377";"1726989790";"m.facebook.com";"referral";"(not set)"
"6865";"1088921417.1725528361";"1726989803";"google";"organic";"(not set)"
"6866";"757169157.1726990002";"1726990009";;;"(not set)"
"6867";"1373928329.1726990039";"1726990149";"google";"organic";"(not set)"
"6868";"2056382983.1726990165";"1726990176";"google";"cpc";"(not set)"
"6869";"b370653b-6264-4adf-9e95-371d07cfe564";"1726990287";"(direct)";"(none)";"(not set)"
"6870";"257876416.1726990341";"1726990385";"l.facebook.com";"referral";"(not set)"
"6871";"1738874583.1726852685";"1726990462";"(direct)";"(none)";"(not set)"
"6872";"1041906968.1726510843";"1726990892";"google";"cpc";"(not set)"
"6875";"924601437.1726991359";"1726991413";"redir.d-edgeconnect.media";"referral";"(not set)"
"6876";"261922760.1726991327";"1726991419";"(direct)";"(none)";"(not set)"
"6877";"2129505902.1726991773";"1726991833";"google";"cpc";"(not set)"
"6878";"41e8f0bc-1089-4ad8-9e0e-eb713bd6959d";"1726992121";"facebook";"cpc";"campaign_1"
"6879";"629241972.1726992368";"1726992382";"(direct)";"(none)";"(not set)"
"6880";"1951907011.1726992427";"1726992562";"facebook";"cpc";"campaign_1"
"6881";"1777126176.1726992977";"1726993122";"google";"cpc";"(not set)"
"6882";"576161847.1726767963";"1726993302";"google";"cpc";"(not set)"
"6883";"1317531350.1726992567";"1726993359";"google";"cpc";
"6884";"771528038.1726840496";"1726993399";"facebook";"cpc";"campaign_1"
"6885";"1636054514.1726993619";"1726993666";"google";"cpc";"(not set)"
"6886";"1552187460.1726991520";"1726993705";;;"(not set)"
"6887";"612068869.1724772740";"1726993832";;;"(not set)"
"6889";"1024474492.1726993298";"1726993869";"google";"cpc";"(not set)"
"6890";"1310926902.1726602971";"1726994110";"google";"cpc";"(not set)"
"6891";"1207851739.1726994149";"1726994168";"google";"cpc";"(not set)"
"6892";"1084490328.1726994286";"1726994308";"google";"cpc";"(not set)"
"6893";"124587187.1726994337";"1726994359";"google";"cpc";"(not set)"
"6894";"1168310542.1726994970";"1726995054";"google";"cpc";"(not set)"
"6895";"1205414700.1726914885";"1726995075";"google";"cpc";"(not set)"
"6896";"1747058962.1726994721";"1726995089";"google";"cpc";"(not set)"
"6897";"251346016.1726995248";"1726995268";"google";"cpc";"(not set)"
"6898";"1516948811.1726596462";"1726995291";"google";"cpc";"(not set)"
"6900";"899186259.1726995579";"1726995624";"m.facebook.com";"referral";"(not set)"
"6901";"627315027.1726143246";"1726995659";"bing";"cpc";"campaign_2"
"6902";"793781752.1726995563";"1726995662";;;"(not set)"
"6903";"457290180.1726995641";"1726995662";"google";"cpc";"(not set)"
"6904";"226001823.1726989490";"1726996094";"google";"organic";"(not set)"
"6905";"1843516899.1726996072";"1726996111";"l.facebook.com";"referral";"(not set)"
"6906";"552066317.1726996161";"1726996290";"kereso.startlap.hu";"referral";"(not set)"
"6907";"1935227763.1726996430";"1726996455";"google";"cpc";"(not set)"
"6909";"893798408.1726996317";"1726996604";"google";"cpc";"(not set)"
"6910";"1826946297.1726996672";"1726996718";"google";"cpc";"(not set)"
"6911";"87929717.1726923616";"1726996968";"google";"cpc";"(not set)"
"6912";"2080097762.1726997041";"1726997088";"google";"cpc";"(not set)"
"6913";"1969731744.1726997058";"1726997113";"google";"cpc";"(not set)"
"6914";"1291657143.1726997073";"1726997204";"(direct)";"(none)";"(not set)"
"6915";"1892550432.1726997720";"1726997798";"google";"cpc";"(not set)"
"6916";"712267090.1720006463";"1726997990";"bing";"cpc";"campaign_8"
"6917";"2096190171.1726997949";"1726998023";"google";"cpc";"(not set)"
"6918";"1321014584.1726992075";"1726998067";"(direct)";"(none)";"(not set)"
"6919";"1281152204.1726979567";"1726998265";"google";"organic";"(not set)"
"6920";"793781752.1726995563";"1726998330";;;"(not set)"
"6921";"2119603678.1726998456";"1726998502";"google";"cpc";"(not set)"
"6922";"271181495.1718481771";"1726998659";"www.saferpay.com";"referral";"(not set)"
"6924";"1403571057.1726996401";"1726998782";"facebook";"cpc";"campaign_1"
"6925";"1290032225.1726998958";"1726998983";"google";"cpc";"(not set)"
"6926";"192821753.1719908364";"1726999156";"google";"cpc";"(not set)"
"6927";"271387919.1726168232";"1726999868";"google";"cpc";"(not set)"
"6928";"1884818534.1720787843";"1726999912";"google";"cpc";"(not set)"
"6929";"1888648806.1726999972";"1727000036";"google";"cpc";"(not set)"
"6930";"156226113.1726248337";"1727000320";"google";"organic";"(not set)"
"6931";"1096507120.1726918480";"1727000346";"source_5";"referral";"(not set)"
"6932";"344773540.1727000418";"1727000443";"google";"cpc";"(not set)"
"6933";"1469581334.1724764859";"1727000466";"google";"cpc";"(not set)"
"6934";"223397045.1726911873";"1727000582";"facebook";"cpc";"campaign_1"
"6935";"251346016.1726995248";"1727001022";"google";"cpc";"(not set)"
"6936";"1611049646.1724584223";"1727001312";"google";"cpc";"(not set)"
"6937";"1747400493.1727001376";"1727001400";"google";"cpc";"(not set)"
"6938";"2141348996.1727000910";"1727001552";"google";"cpc";"(not set)"
"6939";"1914983499.1726286450";"1727001694";"facebook";"cpc";"campaign_1"
"6940";"560131074.1727001788";"1727001799";"google";"cpc";"(not set)"
"6941";"208560883.1727002384";"1727002418";;;"(not set)"
"6942";"1380587866.1727002428";"1727002574";"(direct)";"(none)";"(not set)"
"6943";"124587187.1726994337";"1727002586";"google";"cpc";"(not set)"
"6944";"2097648098.1727002592";"1727002657";"google";"cpc";"(not set)"
"6945";"2049966987.1726419325";"1727003023";"google";"cpc";"(not set)"
"6946";"1300861313.1726721329";"1727003221";"google";"cpc";"(not set)"
"6947";"1464603866.1726991141";"1727003577";"google";"cpc";"(not set)"
"6948";"963674912.1727003203";"1727003653";"google";"organic";"(not set)"
"6949";"1078783559.1727003703";"1727003711";"facebook";"cpc";"campaign_1"
"6950";"888645923.1727003823";"1727003927";"google";"cpc";"(not set)"
"6951";"1479985767.1727004019";"1727004067";"hirlevel_s3";"ct";"hirlevel_c2"
"6952";"2077968112.1727004176";"1727004204";"(direct)";"(none)";"(not set)"
"6953";"1677813375.1724509903";"1727004568";;;"(not set)"
"6954";"1114990699.1727004634";"1727004706";"google";"cpc";"(not set)"
"6955";"1769305877.1727004694";"1727004748";"google";"cpc";"(not set)"
"6956";"268502338.1726775396";"1727004992";"facebook";"cpc";"campaign_1"
"6957";"1536769193.1727005144";"1727005219";"google";"cpc";"(not set)"
"6958";"1965920981.1727005759";"1727005785";"google";"cpc";"(not set)"
"6959";"863066377.1727005824";"1727006072";"google";"cpc";"(not set)"
"6960";"165707212.1727006081";"1727006340";"google";"cpc";"(not set)"
"6961";"1958212010.1727006185";"1727006471";"google";"cpc";"(not set)"
"6962";"1595839175.1727006615";"1727006683";"kereso.startlap.hu";"referral";"(not set)"
"6963";"730684522.1727006855";"1727006957";"google";"cpc";"(not set)"
"6964";"960112981.1727007407";"1727007439";"google";"cpc";"(not set)"
"6965";"562198990.1727007598";"1727007613";"google";"cpc";"(not set)"
"6966";"1862644797.1726806383";"1727007613";"google";"cpc";"(not set)"
"6967";"160351100.1727007624";"1727007659";"(direct)";"(none)";"(not set)"
"6968";"1060983888.1724081224";"1727007677";;;"(not set)"
"6969";"650938573.1727007770";"1727007986";"facebook";"cpc";"campaign_1"
"6970";"366297066.1718718522";"1727008150";"facebook";"cpc";"campaign_1"
"6971";"1864345272.1726603217";"1727008397";"facebook";"cpc";"campaign_1"
"6972";"1203697966.1724238690";"1727008446";"google";"cpc";"(not set)"
"6973";"2091680149.1725901948";"1727008608";"www.connexservice.com";"referral";"(not set)"
"6974";"1315320370.1727008698";"1727008764";"google";"organic";"(not set)"
"6975";"76272500.1726824717";"1727008968";"google";"cpc";"(not set)"
"6976";"1347571243.1727009017";"1727009099";"google";"cpc";"(not set)"
"6978";"715866447.1726838503";"1727009739";"(direct)";"(none)";"(not set)"
"6979";"1716093653.1727009722";"1727009758";"google";"cpc";"(not set)"
"6980";"1796580926.1726943027";"1727010168";"google";"cpc";"(not set)"
"6981";"1612561146.1725759150";"1727010232";"google";"cpc";"(not set)"
"6982";"2000429372.1725811364";"1727010318";"google";"cpc";"(not set)"
"6983";"1618392839.1727010378";"1727010430";"google";"cpc";"(not set)"
"6984";"155801363.1727010644";"1727010674";"google";"cpc";"(not set)"
"6985";"180231186.1727010286";"1727010775";"m.facebook.com";"referral";"(not set)"
