,date,utm_source,utm_medium,utm_campaign,user_count,session_count,hotel_id
442,2024-09-24,instagram,referral,(not set),1,1,hotel_1
443,2024-09-24,app.zoomsphere.com,referral,(referral),1,1,hotel_1
444,2024-09-24,connexservice.com,referral,(referral),1,1,hotel_1
445,2024-09-24,source_13,referral,(referral),1,1,hotel_1
446,2024-09-24,google,referral,(referral),1,1,hotel_1
447,2024-09-24,mindmegette.hu,referral,(referral),1,1,hotel_1
448,2024-09-24,pimeyes.com,referral,(referral),0,1,hotel_1
449,2024-09-24,youtube.com,referral,(referral),1,1,hotel_1
450,2024-09-24,fb,paid,campaign_8,1,1,hotel_1
451,2024-09-24,fb,paid,campaign_46,1,1,hotel_1
452,2024-09-24,ig,paid,campaign_58,1,1,hotel_1
453,2024-09-24,bing,cpc,campaign_42,1,1,hotel_1
454,2024-09-24,google,cpc,campaign_34,1,1,hotel_1
455,2024-09-24,bing,cpc,campaign_40,0,1,hotel_1
456,2024-09-24,facebook,cpc,campaign_1,1,1,hotel_1
457,2024-09-24,source_17,newsletter,hirlevel_c9,1,1,hotel_1
458,2024-09-25,google,cpc,hu_brand,133,151,hotel_1
459,2024-09-25,source_17,newsletter,hirlevel_c9,1,1,hotel_1
460,2024-09-25,google,cpc,(not set),161,191,hotel_1
461,2024-09-25,facebook,cpc,campaign_18,163,165,hotel_1
462,2024-09-25,google,organic,(organic),136,159,hotel_1
463,2024-09-25,(not set),(not set),(not set),487,614,hotel_1
464,2024-09-25,google,cpc,campaign_16,114,135,hotel_1
465,2024-09-25,facebook,cpc,campaign_14,126,131,hotel_1
466,2024-09-25,google,cpc,campaign_15,81,89,hotel_1
467,2024-09-25,facebook,referral,(referral),39,56,hotel_1
468,2024-09-25,google,cpc,hu_pmax_brand,47,49,hotel_1
469,2024-09-25,facebook,referral,(referral),38,41,hotel_1
470,2024-09-25,google,cpc,campaign_19,26,28,hotel_1
471,2024-09-25,facebook,referral,(referral),25,25,hotel_1
472,2024-09-25,bing,cpc,campaign_9,24,25,hotel_1
473,2024-09-25,ajanlat,offline,campaign_2,14,24,hotel_1
474,2024-09-25,redir.d-edgeconnect.media,referral,(referral),12,20,hotel_1
475,2024-09-25,msn,referral,(referral),10,15,hotel_1
476,2024-09-25,facebook,cpc,campaign_21,15,15,hotel_1
477,2024-09-25,bing,organic,(organic),9,11,hotel_1
478,2024-09-25,msn,referral,(referral),11,11,hotel_1
479,2024-09-25,google,referral,(referral),0,10,hotel_1
480,2024-09-25,source_1,referral,(referral),10,10,hotel_1
481,2024-09-25,bing,cpc,campaign_35,4,9,hotel_1
482,2024-09-25,bing,cpc,campaign_28,7,9,hotel_1
483,2024-09-25,google,cpc,(organic),3,8,hotel_1
484,2024-09-25,google,cpc,campaign_20,2,8,hotel_1
485,2024-09-25,google,cpc,campaign_26,4,8,hotel_1
486,2024-09-25,phone,offline,proposal-by-phone,3,7,hotel_1
487,2024-09-25,instagram,referral,(referral),4,6,hotel_1
488,2024-09-25,google,organic,(not set),4,5,hotel_1
489,2024-09-25,bing,cpc,campaign_31,4,5,hotel_1
490,2024-09-25,bing,cpc,campaign_29,5,5,hotel_1
491,2024-09-25,ajanlat,offline,proposal-by-phone,4,5,hotel_1
492,2024-09-25,email,offline,proposal-by-phone,3,5,hotel_1
493,2024-09-25,google,cpc,(referral),4,4,hotel_1
494,2024-09-25,ig,paid,campaign_58,0,3,hotel_1
495,2024-09-25,google,cpc,campaign_30,2,3,hotel_1
496,2024-09-25,bing,cpc,campaign_45,0,3,hotel_1
497,2024-09-25,google,cpc,campaign_43,1,3,hotel_1
498,2024-09-25,google,cpc,campaign_25,2,3,hotel_1
499,2024-09-25,google,cpc,campaign_22,0,3,hotel_1
500,2024-09-25,(direct),(none),(not set),2,2,hotel_1
501,2024-09-25,seznam,organic,(organic),1,2,hotel_1
502,2024-09-25,app.zoomsphere.com,referral,(referral),2,2,hotel_1
503,2024-09-25,trc.taboola.com,referral,(referral),1,2,hotel_1
504,2024-09-25,zadir.hu,referral,(referral),1,2,hotel_1
505,2024-09-25,fb,paid,campaign_47,1,2,hotel_1
506,2024-09-25,google,cpc,campaign_17,1,2,hotel_1
507,2024-09-25,google,cpc,campaign_23,0,2,hotel_1
508,2024-09-25,google,cpc,campaign_24,1,2,hotel_1
509,2024-09-25,ajanlat,email,campaign_7,2,2,hotel_1
510,2024-09-25,google,cpc,utm_campaign,2,2,hotel_1
511,2024-09-25,source_1,(not set),(not set),0,1,hotel_1
512,2024-09-25,(direct),(none),(not set),1,1,hotel_1
513,2024-09-25,yahoo,organic,(organic),1,1,hotel_1
514,2024-09-25,source_18,referral,(referral),1,1,hotel_1
515,2024-09-25,source_19,referral,(referral),1,1,hotel_1
516,2024-09-25,hcemm.eu,referral,(referral),1,1,hotel_1
517,2024-09-25,google,referral,(referral),1,1,hotel_1
518,2024-09-25,morgens.hu,referral,(referral),1,1,hotel_1
519,2024-09-25,outlook.live.com,referral,(referral),1,1,hotel_1
520,2024-09-25,fb,paid,campaign_46,0,1,hotel_1
521,2024-09-25,bing,cpc,campaign_42,1,1,hotel_1
522,2024-09-25,bing,cpc,campaign_33,0,1,hotel_1
523,2024-09-25,google,cpc,campaign_27,0,1,hotel_1
524,2024-09-25,bing,cpc,campaign_38,0,1,hotel_1
525,2024-09-25,facebook,cpc,campaign_1,0,1,hotel_1
526,2024-09-25,(direct),(none),(direct),210,240,hotel_1
527,2024-09-26,google,cpc,campaign_17,0,3,hotel_1
528,2024-09-26,(direct),(none),(direct),366,406,hotel_1
529,2024-09-26,google,organic,(organic),164,189,hotel_1
530,2024-09-26,facebook,cpc,campaign_18,156,170,hotel_1
531,2024-09-26,facebook,cpc,campaign_14,149,154,hotel_1
532,2024-09-26,google,cpc,(not set),120,153,hotel_1
533,2024-09-26,google,cpc,campaign_16,108,144,hotel_1
534,2024-09-26,google,cpc,hu_brand,117,137,hotel_1
535,2024-09-26,google,cpc,campaign_15,108,121,hotel_1
536,2024-09-26,google,cpc,hu_pmax_brand,54,65,hotel_1
537,2024-09-26,facebook,referral,(referral),58,59,hotel_1
538,2024-09-26,facebook,referral,(referral),28,30,hotel_1
539,2024-09-26,source_1,referral,(referral),12,27,hotel_1
540,2024-09-26,google,cpc,campaign_19,19,24,hotel_1
541,2024-09-26,msn,referral,(referral),11,23,hotel_1
542,2024-09-26,facebook,cpc,campaign_21,13,20,hotel_1
543,2024-09-26,ajanlat,offline,campaign_2,10,17,hotel_1
544,2024-09-26,facebook,referral,(referral),16,16,hotel_1
545,2024-09-26,bing,cpc,campaign_9,15,16,hotel_1
546,2024-09-26,google,cpc,(organic),6,15,hotel_1
547,2024-09-26,redir.d-edgeconnect.media,referral,(referral),8,13,hotel_1
548,2024-09-26,phone,offline,proposal-by-phone,4,11,hotel_1
549,2024-09-26,instagram,referral,(referral),5,9,hotel_1
550,2024-09-26,bing,cpc,campaign_35,7,9,hotel_1
551,2024-09-26,bing,cpc,campaign_28,7,9,hotel_1
552,2024-09-26,bing,cpc,campaign_29,4,9,hotel_1
553,2024-09-26,google,cpc,campaign_30,5,8,hotel_1
554,2024-09-26,email.seznam.cz,referral,(referral),2,7,hotel_1
555,2024-09-26,msn,referral,(referral),7,7,hotel_1
556,2024-09-26,ajanlat,offline,proposal-by-phone,6,7,hotel_1
557,2024-09-26,google,cpc,campaign_20,3,6,hotel_1
558,2024-09-26,google,cpc,campaign_26,6,6,hotel_1
559,2024-09-26,email,offline,proposal-by-phone,2,6,hotel_1
560,2024-09-26,bing,organic,(organic),5,5,hotel_1
561,2024-09-26,hcemm.eu,referral,(referral),4,5,hotel_1
562,2024-09-26,zadir.hu,referral,(referral),2,5,hotel_1
563,2024-09-26,bing,cpc,campaign_31,3,4,hotel_1
564,2024-09-26,source_22,referral,(referral),1,3,hotel_1
565,2024-09-26,instagram,referral,(referral),3,3,hotel_1
566,2024-09-26,bing,cpc,campaign_42,2,3,hotel_1
567,2024-09-26,(not set),(not set),(not set),511,659,hotel_1
568,2024-09-26,ajanlat,email,campaign_7,3,3,hotel_1
569,2024-09-26,google,organic,(not set),1,2,hotel_1
570,2024-09-26,source_21,referral,(referral),1,2,hotel_1
571,2024-09-26,app.zoomsphere.com,referral,(referral),1,2,hotel_1
572,2024-09-26,google,referral,(referral),2,2,hotel_1
573,2024-09-26,google,cpc,campaign_25,1,2,hotel_1
574,2024-09-26,bing,cpc,campaign_33,1,2,hotel_1
575,2024-09-26,google,cpc,campaign_34,2,2,hotel_1
576,2024-09-26,google,cpc,campaign_22,2,2,hotel_1
577,2024-09-26,google,cpc,utm_campaign,2,2,hotel_1
578,2024-09-26,(direct),(none),(not set),1,1,hotel_1
579,2024-09-26,ecosia.org,organic,(organic),1,1,hotel_1
580,2024-09-26,seznam,organic,(organic),1,1,hotel_1
581,2024-09-26,source_6,referral,(referral),1,1,hotel_1
582,2024-09-26,source_20,referral,(referral),1,1,hotel_1
583,2024-09-26,connexservice.com,referral,(referral),1,1,hotel_1
584,2024-09-26,economica.net,referral,(referral),1,1,hotel_1
585,2024-09-26,glamour.hu,referral,(referral),1,1,hotel_1
586,2024-09-26,gmail.hu,referral,(referral),1,1,hotel_1
587,2024-09-26,google,cpc,(referral),1,1,hotel_1
588,2024-09-26,google,referral,(referral),0,1,hotel_1
589,2024-09-26,link.azet.sk,referral,(referral),1,1,hotel_1
590,2024-09-26,source_12,referral,(referral),1,1,hotel_1
591,2024-09-26,t.post.sme.sk,referral,(referral),1,1,hotel_1
592,2024-09-26,webmail.telekom.hu,referral,(referral),1,1,hotel_1
593,2024-09-26,fb,paid,campaign_46,0,1,hotel_1
594,2024-09-26,bing,cpc,campaign_32,0,1,hotel_1
595,2024-09-26,google,cpc,campaign_43,1,1,hotel_1
596,2024-09-26,google,cpc,campaign_27,1,1,hotel_1
597,2024-09-26,google,cpc,campaign_51,1,1,hotel_1
598,2024-09-26,facebook,cpc,campaign_1,0,1,hotel_1
599,2024-09-26,source_16,newsletter,hirlevel_c6,1,1,hotel_1
600,2024-09-26,source_9,newsletter,hirlevel_c5,1,1,hotel_1
601,2024-09-26,source_9,newsletter,hirlevel_c3,1,1,hotel_1
602,2024-09-27,(not set),(not set),(not set),438,554,hotel_1
603,2024-09-27,(direct),(none),(direct),285,328,hotel_1
604,2024-09-27,google,organic,(organic),138,157,hotel_1
605,2024-09-27,google,cpc,hu_brand,115,134,hotel_1
606,2024-09-27,google,cpc,(not set),112,131,hotel_1
607,2024-09-27,google,cpc,campaign_16,100,118,hotel_1
608,2024-09-27,google,cpc,campaign_15,86,91,hotel_1
609,2024-09-27,facebook,cpc,campaign_14,84,88,hotel_1
610,2024-09-27,facebook,cpc,campaign_18,34,56,hotel_1
611,2024-09-27,google,cpc,hu_pmax_brand,47,51,hotel_1
612,2024-09-27,facebook,referral,(referral),17,28,hotel_1
613,2024-09-27,google,cpc,campaign_19,21,23,hotel_1
614,2024-09-27,msn,referral,(referral),19,22,hotel_1
615,2024-09-27,bing,cpc,campaign_9,15,17,hotel_1
616,2024-09-27,source_1,referral,(referral),9,16,hotel_1
617,2024-09-27,redir.d-edgeconnect.media,referral,(referral),13,15,hotel_1
618,2024-09-27,facebook,cpc,campaign_21,15,15,hotel_1
619,2024-09-27,google,cpc,(organic),6,12,hotel_1
620,2024-09-27,facebook,referral,(referral),9,12,hotel_1
621,2024-09-27,msn,referral,(referral),8,12,hotel_1
622,2024-09-27,google,cpc,campaign_26,9,12,hotel_1
623,2024-09-27,bing,cpc,campaign_29,7,9,hotel_1
624,2024-09-27,ajanlat,offline,campaign_2,2,8,hotel_1
625,2024-09-27,bing,cpc,campaign_35,4,7,hotel_1
626,2024-09-27,google,organic,(not set),3,6,hotel_1
627,2024-09-27,bing,organic,(organic),5,6,hotel_1
628,2024-09-27,facebook,referral,(referral),5,6,hotel_1
629,2024-09-27,bing,cpc,campaign_28,3,6,hotel_1
630,2024-09-27,google,cpc,utm_campaign,4,6,hotel_1
631,2024-09-27,bing,cpc,campaign_31,3,4,hotel_1
632,2024-09-27,google,cpc,campaign_17,2,4,hotel_1
633,2024-09-27,phone,offline,proposal-by-phone,4,4,hotel_1
634,2024-09-27,(direct),(none),(not set),1,3,hotel_1
635,2024-09-27,google,cpc,campaign_30,2,3,hotel_1
636,2024-09-27,email,offline,proposal-by-phone,2,3,hotel_1
637,2024-09-27,source_6,referral,(referral),2,2,hotel_1
638,2024-09-27,source_10,referral,(referral),2,2,hotel_1
639,2024-09-27,email.seznam.cz,referral,(referral),2,2,hotel_1
640,2024-09-27,google,cpc,(referral),0,2,hotel_1
641,2024-09-27,instagram,referral,(referral),2,2,hotel_1
642,2024-09-27,webmail.telekom.hu,referral,(referral),2,2,hotel_1
643,2024-09-27,zadir.hu,referral,(referral),0,2,hotel_1
644,2024-09-27,google,cpc,campaign_20,1,2,hotel_1
645,2024-09-27,bing,cpc,campaign_42,2,2,hotel_1
646,2024-09-27,google,cpc,campaign_25,1,2,hotel_1
647,2024-09-27,facebook,cpc,campaign_1,2,2,hotel_1
648,2024-09-27,source_17,newsletter,hirlevel_c9,0,2,hotel_1
649,2024-09-27,loyalty,email,loyalty-email,1,2,hotel_1
650,2024-09-27,ajanlat,email,campaign_7,0,2,hotel_1
651,2024-09-27,ajanlat,offline,proposal-by-phone,1,2,hotel_1
652,2024-09-27,facebook,referral,(not set),1,1,hotel_1
653,2024-09-27,yahoo,organic,(organic),0,1,hotel_1
654,2024-09-27,3c-bap.gmx.net,referral,(referral),1,1,hotel_1
655,2024-09-27,app.zoomsphere.com,referral,(referral),1,1,hotel_1
656,2024-09-27,de.search.yahoo.com,referral,(referral),1,1,hotel_1
657,2024-09-27,drei.at,referral,(referral),1,1,hotel_1
658,2024-09-27,glamour.hu,referral,(referral),1,1,hotel_1
659,2024-09-27,gmail.hu,referral,(referral),1,1,hotel_1
660,2024-09-27,hcemm.eu,referral,(referral),1,1,hotel_1
661,2024-09-27,source_13,referral,(referral),1,1,hotel_1
662,2024-09-27,kapu.hu,referral,(referral),1,1,hotel_1
663,2024-09-27,kereso.startlap.hu,referral,(referral),1,1,hotel_1
664,2024-09-27,instagram,referral,(referral),1,1,hotel_1
665,2024-09-27,mail.centrum.cz,referral,(referral),1,1,hotel_1
666,2024-09-27,morgens.hu,referral,(referral),1,1,hotel_1
667,2024-09-27,t-amail.centrum.cz,referral,(referral),1,1,hotel_1
668,2024-09-27,trc.taboola.com,referral,(referral),1,1,hotel_1
669,2024-09-27,bing,cpc,campaign_37,1,1,hotel_1
670,2024-09-27,google,cpc,campaign_43,0,1,hotel_1
671,2024-09-27,google,cpc,campaign_27,1,1,hotel_1
672,2024-09-27,google,cpc,campaign_34,1,1,hotel_1
673,2024-09-27,google,cpc,campaign_53,1,1,hotel_1
674,2024-09-27,bing,cpc,campaign_39,1,1,hotel_1
675,2024-09-28,google,cpc,campaign_19,14,17,hotel_1
676,2024-09-28,(direct),(none),(direct),252,290,hotel_1
677,2024-09-28,google,organic,(organic),112,134,hotel_1
678,2024-09-28,google,cpc,campaign_16,103,124,hotel_1
679,2024-09-28,google,cpc,(not set),94,107,hotel_1
680,2024-09-28,google,cpc,hu_brand,89,105,hotel_1
681,2024-09-28,facebook,cpc,campaign_14,97,103,hotel_1
682,2024-09-28,google,cpc,campaign_15,85,93,hotel_1
683,2024-09-28,google,cpc,hu_pmax_brand,48,53,hotel_1
684,2024-09-28,facebook,cpc,campaign_18,41,44,hotel_1
685,2024-09-28,bing,cpc,campaign_9,21,24,hotel_1
686,2024-09-28,facebook,referral,(referral),21,21,hotel_1
687,2024-09-28,redir.d-edgeconnect.media,referral,(referral),12,19,hotel_1
688,2024-09-28,google,cpc,(organic),12,18,hotel_1
689,2024-09-28,(not set),(not set),(not set),376,505,hotel_1
690,2024-09-28,facebook,cpc,campaign_21,15,15,hotel_1
691,2024-09-28,source_1,referral,(referral),7,9,hotel_1
692,2024-09-28,msn,referral,(referral),6,9,hotel_1
693,2024-09-28,ajanlat,offline,campaign_2,5,9,hotel_1
694,2024-09-28,facebook,referral,(referral),8,8,hotel_1
695,2024-09-28,bing,cpc,campaign_29,6,8,hotel_1
696,2024-09-28,instagram,referral,(referral),7,7,hotel_1
697,2024-09-28,google,cpc,campaign_30,7,7,hotel_1
698,2024-09-28,google,cpc,campaign_26,7,7,hotel_1
699,2024-09-28,bing,organic,(organic),3,6,hotel_1
700,2024-09-28,msn,referral,(referral),6,6,hotel_1
701,2024-09-28,instagram,referral,(referral),4,5,hotel_1
702,2024-09-28,ajanlat,offline,proposal-by-phone,3,5,hotel_1
703,2024-09-28,email,offline,proposal-by-phone,4,5,hotel_1
704,2024-09-28,seznam,organic,(organic),4,4,hotel_1
705,2024-09-28,google,cpc,campaign_20,2,4,hotel_1
706,2024-09-28,(direct),(none),(not set),2,3,hotel_1
707,2024-09-28,google,organic,(not set),3,3,hotel_1
708,2024-09-28,email.seznam.cz,referral,(referral),1,3,hotel_1
709,2024-09-28,bing,cpc,campaign_31,3,3,hotel_1
710,2024-09-28,bing,cpc,campaign_42,3,3,hotel_1
711,2024-09-28,bing,cpc,campaign_28,3,3,hotel_1
712,2024-09-28,source_9,newsletter,hirlevel_c3,2,3,hotel_1
713,2024-09-28,loyalty,email,loyalty-email,2,3,hotel_1
714,2024-09-28,hcemm.eu,referral,(referral),2,2,hotel_1
715,2024-09-28,source_22,referral,(referral),0,2,hotel_1
716,2024-09-28,outlook.live.com,referral,(referral),1,2,hotel_1
717,2024-09-28,source_7,referral,(referral),1,2,hotel_1
718,2024-09-28,ecosia.org,organic,(organic),0,1,hotel_1
719,2024-09-28,app.zoomsphere.com,referral,(referral),0,1,hotel_1
720,2024-09-28,glamour.hu,referral,(referral),0,1,hotel_1
721,2024-09-28,google,referral,(referral),1,1,hotel_1
722,2024-09-28,ingatlan.com,referral,(referral),1,1,hotel_1
723,2024-09-28,source_13,referral,(referral),1,1,hotel_1
724,2024-09-28,kereso.startlap.hu,referral,(referral),1,1,hotel_1
725,2024-09-28,link.azet.sk,referral,(referral),0,1,hotel_1
726,2024-09-28,facebook,referral,(referral),1,1,hotel_1
727,2024-09-28,mail.centrum.cz,referral,(referral),1,1,hotel_1
728,2024-09-28,google,referral,(referral),0,1,hotel_1
729,2024-09-28,source_12,referral,(referral),1,1,hotel_1
730,2024-09-28,origo.hu,referral,(referral),1,1,hotel_1
731,2024-09-28,romaniatv.net,referral,(referral),1,1,hotel_1
732,2024-09-28,trc.taboola.com,referral,(referral),1,1,hotel_1
733,2024-09-28,bing,cpc,campaign_45,1,1,hotel_1
734,2024-09-28,google,cpc,campaign_17,1,1,hotel_1
735,2024-09-28,google,cpc,campaign_25,1,1,hotel_1
736,2024-09-28,google,cpc,campaign_34,1,1,hotel_1
737,2024-09-28,bing,cpc,campaign_35,0,1,hotel_1
738,2024-09-28,ajanlat,email,campaign_7,0,1,hotel_1
739,2024-09-28,phone,offline,proposal-by-phone,1,1,hotel_1
740,2024-09-28,google,cpc,utm_campaign,1,1,hotel_1
741,2024-09-29,(not set),(not set),(not set),421,556,hotel_1
742,2024-09-29,(direct),(none),(direct),254,281,hotel_1
743,2024-09-29,google,cpc,(not set),126,147,hotel_1
744,2024-09-29,google,cpc,campaign_16,113,138,hotel_1
745,2024-09-29,google,organic,(organic),110,130,hotel_1
746,2024-09-29,google,cpc,hu_brand,109,128,hotel_1
747,2024-09-29,google,cpc,campaign_15,116,123,hotel_1
748,2024-09-29,facebook,cpc,campaign_14,108,111,hotel_1
749,2024-09-29,google,cpc,hu_pmax_brand,70,78,hotel_1
750,2024-09-29,google,cpc,campaign_19,27,33,hotel_1
751,2024-09-29,facebook,referral,(referral),19,27,hotel_1
752,2024-09-29,facebook,cpc,campaign_18,16,24,hotel_1
753,2024-09-29,facebook,cpc,campaign_21,22,22,hotel_1
754,2024-09-29,redir.d-edgeconnect.media,referral,(referral),10,18,hotel_1
755,2024-09-29,source_1,referral,(referral),9,14,hotel_1
756,2024-09-29,facebook,referral,(referral),12,14,hotel_1
757,2024-09-29,phone,offline,proposal-by-phone,7,10,hotel_1
758,2024-09-29,email,offline,proposal-by-phone,1,9,hotel_1
759,2024-09-29,facebook,referral,(referral),6,8,hotel_1
760,2024-09-29,instagram,referral,(referral),6,7,hotel_1
761,2024-09-29,bing,cpc,campaign_31,6,7,hotel_1
762,2024-09-29,google,cpc,campaign_26,3,7,hotel_1
763,2024-09-29,msn,referral,(referral),5,6,hotel_1
764,2024-09-29,bing,cpc,campaign_28,4,6,hotel_1
765,2024-09-29,ajanlat,offline,campaign_2,5,6,hotel_1
766,2024-09-29,bing,cpc,campaign_42,2,5,hotel_1
767,2024-09-29,bing,cpc,campaign_29,3,5,hotel_1
768,2024-09-29,google,cpc,(organic),2,4,hotel_1
769,2024-09-29,msn,referral,(referral),1,4,hotel_1
770,2024-09-29,google,cpc,campaign_30,3,4,hotel_1
771,2024-09-29,bing,cpc,campaign_35,2,4,hotel_1
772,2024-09-29,ajanlat,offline,proposal-by-phone,1,4,hotel_1
773,2024-09-29,seznam,organic,(organic),3,3,hotel_1
774,2024-09-29,3c-bap.gmx.net,referral,(referral),0,3,hotel_1
775,2024-09-29,instagram,referral,(referral),3,3,hotel_1
776,2024-09-29,origo.hu,referral,(referral),3,3,hotel_1
777,2024-09-29,source_16,newsletter,hirlevel_c6,3,3,hotel_1
778,2024-09-29,glamour.hu,referral,(referral),2,2,hotel_1
779,2024-09-29,webmail.telekom.hu,referral,(referral),0,2,hotel_1
780,2024-09-29,bing,cpc,campaign_9,0,2,hotel_1
781,2024-09-29,ajanlat,email,campaign_7,1,2,hotel_1
782,2024-09-29,bing,organic,(organic),1,1,hotel_1
783,2024-09-29,click.pstmrk.it,referral,(referral),1,1,hotel_1
784,2024-09-29,dailybusiness.ro,referral,(referral),1,1,hotel_1
785,2024-09-29,freedreams.ch,referral,(referral),1,1,hotel_1
786,2024-09-29,gmail.hu,referral,(referral),1,1,hotel_1
787,2024-09-29,mail.centrum.cz,referral,(referral),1,1,hotel_1
788,2024-09-29,outlook.live.com,referral,(referral),1,1,hotel_1
789,2024-09-29,penzcentrum.hu,referral,(referral),1,1,hotel_1
790,2024-09-29,trc.taboola.com,referral,(referral),0,1,hotel_1
791,2024-09-29,source_7,referral,(referral),1,1,hotel_1
792,2024-09-29,google,cpc,campaign_20,0,1,hotel_1
793,2024-09-29,google,cpc,campaign_17,0,1,hotel_1
794,2024-09-29,bing,cpc,campaign_33,1,1,hotel_1
795,2024-09-29,google,cpc,campaign_34,0,1,hotel_1
796,2024-09-29,bing,cpc,campaign_39,0,1,hotel_1
797,2024-09-29,source_9,newsletter,hirlevel_c5,1,1,hotel_1
798,2024-09-29,google,cpc,utm_campaign,0,1,hotel_1
799,2024-09-30,(not set),(not set),(not set),430,565,hotel_1
800,2024-09-30,(direct),(none),(direct),213,258,hotel_1
801,2024-09-30,google,organic,(organic),177,200,hotel_1
802,2024-09-30,google,cpc,campaign_16,112,135,hotel_1
803,2024-09-30,google,cpc,hu_brand,116,135,hotel_1
804,2024-09-30,google,cpc,(not set),102,125,hotel_1
805,2024-09-30,google,cpc,campaign_15,109,118,hotel_1
806,2024-09-30,facebook,cpc,campaign_14,84,87,hotel_1
807,2024-09-30,google,cpc,hu_pmax_brand,70,75,hotel_1
808,2024-09-30,facebook,referral,(referral),23,30,hotel_1
809,2024-09-30,facebook,cpc,campaign_21,26,27,hotel_1
810,2024-09-30,facebook,referral,(referral),26,26,hotel_1
811,2024-09-30,google,cpc,campaign_19,20,22,hotel_1
812,2024-09-30,redir.d-edgeconnect.media,referral,(referral),8,13,hotel_1
813,2024-09-30,ajanlat,offline,campaign_2,5,13,hotel_1
814,2024-09-30,source_1,referral,(referral),8,12,hotel_1
815,2024-09-30,msn,referral,(referral),8,12,hotel_1
816,2024-09-30,facebook,referral,(referral),10,11,hotel_1
817,2024-09-30,bing,cpc,campaign_9,0,11,hotel_1
818,2024-09-30,bing,cpc,campaign_29,6,11,hotel_1
819,2024-09-30,google,cpc,campaign_26,6,11,hotel_1
820,2024-09-30,facebook,cpc,campaign_18,5,10,hotel_1
821,2024-09-30,bing,organic,(organic),3,9,hotel_1
822,2024-09-30,google,cpc,(organic),4,9,hotel_1
823,2024-09-30,bing,cpc,campaign_31,6,9,hotel_1
824,2024-09-30,bing,cpc,campaign_28,7,9,hotel_1
825,2024-09-30,(direct),(none),(not set),4,8,hotel_1
826,2024-09-30,msn,referral,(referral),2,6,hotel_1
827,2024-09-30,google,organic,(not set),5,5,hotel_1
828,2024-09-30,seznam,organic,(organic),4,5,hotel_1
829,2024-09-30,ajanlat,email,campaign_7,4,5,hotel_1
830,2024-09-30,phone,offline,proposal-by-phone,4,5,hotel_1
831,2024-09-30,google,cpc,campaign_30,2,4,hotel_1
832,2024-09-30,ajanlat,offline,proposal-by-phone,1,4,hotel_1
833,2024-09-30,source_12,referral,(referral),0,3,hotel_1
834,2024-09-30,pl.search.yahoo.com,referral,(referral),1,3,hotel_1
835,2024-09-30,romaniatv.net,referral,(referral),2,3,hotel_1
836,2024-09-30,bing,cpc,campaign_35,3,3,hotel_1
837,2024-09-30,loyalty,email,loyalty-email,2,3,hotel_1
838,2024-09-30,source_1,(not set),(not set),2,2,hotel_1
839,2024-09-30,app.zoomsphere.com,referral,(referral),2,2,hotel_1
840,2024-09-30,email.seznam.cz,referral,(referral),2,2,hotel_1
841,2024-09-30,ingatlan.com,referral,(referral),0,2,hotel_1
842,2024-09-30,email,offline,proposal-by-phone,1,2,hotel_1
843,2024-09-30,source_6,referral,(referral),1,1,hotel_1
844,2024-09-30,borsonline.hu,referral,(referral),1,1,hotel_1
845,2024-09-30,glamour.hu,referral,(referral),1,1,hotel_1
846,2024-09-30,hcemm.eu,referral,(referral),1,1,hotel_1
847,2024-09-30,hotelcms.hu,referral,(referral),1,1,hotel_1
848,2024-09-30,source_22,referral,(referral),1,1,hotel_1
849,2024-09-30,index.hu,referral,(referral),1,1,hotel_1
850,2024-09-30,kereso.startlap.hu,referral,(referral),1,1,hotel_1
851,2024-09-30,instagram,referral,(referral),0,1,hotel_1
852,2024-09-30,m.hvg.hu,referral,(referral),1,1,hotel_1
853,2024-09-30,magyarnemzet.hu,referral,(referral),1,1,hotel_1
854,2024-09-30,nepszava.hu,referral,(referral),1,1,hotel_1
855,2024-09-30,noklapja.hu,referral,(referral),1,1,hotel_1
856,2024-09-30,origo.hu,referral,(referral),0,1,hotel_1
857,2024-09-30,trc.taboola.com,referral,(referral),1,1,hotel_1
858,2024-09-30,zadir.hu,referral,(referral),1,1,hotel_1
859,2024-09-30,google,cpc,campaign_54,1,1,hotel_1
860,2024-09-30,google,cpc,campaign_20,0,1,hotel_1
861,2024-09-30,google,cpc,campaign_17,1,1,hotel_1
862,2024-09-30,google,cpc,campaign_25,1,1,hotel_1
863,2024-09-30,google,cpc,campaign_34,1,1,hotel_1
864,2024-09-30,google,cpc,campaign_24,1,1,hotel_1
865,2024-10-01,(not set),(not set),(not set),364,428,hotel_1
866,2024-10-01,(direct),(none),(direct),147,180,hotel_1
867,2024-10-01,google,cpc,campaign_15,140,154,hotel_1
868,2024-10-01,google,organic,(organic),124,140,hotel_1
869,2024-10-01,google,cpc,(not set),111,134,hotel_1
870,2024-10-01,google,cpc,campaign_16,96,115,hotel_1
871,2024-10-01,google,cpc,hu_brand,93,110,hotel_1
872,2024-10-01,facebook,cpc,campaign_14,61,65,hotel_1
873,2024-10-01,google,cpc,hu_pmax_brand,57,58,hotel_1
874,2024-10-01,google,cpc,campaign_17,39,41,hotel_1
875,2024-10-01,google,cpc,campaign_19,20,28,hotel_1
876,2024-10-01,msn,referral,(referral),17,21,hotel_1
877,2024-10-01,facebook,referral,(referral),18,19,hotel_1
