,date,utm_campaign,utm_source,utm_medium,user_count,session_count,hotel_id
423,2024-09-30,(referral),thermengutscheine.at,referral,1,2,hotel_3
424,2024-09-30,campaign_23,google,cpc,2,2,hotel_3
425,2024-09-30,campaign_28,google,cpc,2,2,hotel_3
426,2024-09-30,hirlevel_c4,hirlevel_s5,newsletter,2,2,hotel_3
427,2024-09-30,(referral),google,cpc,1,1,hotel_3
428,2024-09-30,(referral),instagram,referral,1,1,hotel_3
429,2024-09-30,(referral),google,referral,1,1,hotel_3
430,2024-09-30,campaign_27,google,cpc,1,1,hotel_3
431,2024-09-30,campaign_39,bing,cpc,1,1,hotel_3
432,2024-09-30,proposal-by-phone,ajanlat,offline,1,1,hotel_3
433,2024-09-30,HU | GSN | PERF I Brand,google,cpc,58,63,hotel_3
434,2024-10-01,(referral),facebook,referral,3,3,hotel_3
435,2024-10-01,(direct),(direct),(not set),61,68,hotel_3
436,2024-10-01,HU | GSN | PERF I Brand,google,cpc,51,62,hotel_3
437,2024-10-01,(organic),google,organic,42,44,hotel_3
438,2024-10-01,HU | pMAX | PERF I Brand,google,cpc,26,26,hotel_3
439,2024-10-01,(not set),google,cpc,23,24,hotel_3
440,2024-10-01,(referral),redir.d-edgeconnect.media,referral,10,10,hotel_3
441,2024-10-01,campaign_20,facebook,cpc,9,9,hotel_3
442,2024-10-01,campaign_24,google,cpc,6,8,hotel_3
443,2024-10-01,campaign_19,facebook,cpc,7,7,hotel_3
444,2024-10-01,(organic),bing,organic,4,6,hotel_3
445,2024-10-01,campaign_22,google,cpc,5,6,hotel_3
446,2024-10-01,(not set),(not set),(not set),4,5,hotel_3
447,2024-10-01,DE | pMAX | PERF I Brand,google,cpc,3,5,hotel_3
448,2024-10-01,(referral),facebook,referral,4,4,hotel_3
449,2024-10-01,(organic),google,cpc,83,97,hotel_3
450,2024-10-01,campaign_14,bing,cpc,3,3,hotel_3
451,2024-10-01,campaign_23,google,cpc,3,3,hotel_3
452,2024-10-01,(referral),google,cpc,1,2,hotel_3
453,2024-10-01,campaign_27,google,cpc,2,2,hotel_3
454,2024-10-01,campaign_25,google,cpc,2,2,hotel_3
455,2024-10-01,(not set),google,organic,1,1,hotel_3
456,2024-10-01,(referral),facebook,referral,1,1,hotel_3
457,2024-10-01,campaign_26,google,cpc,1,1,hotel_3
458,2024-10-01,campaign_2,bing,cpc,1,1,hotel_3
459,2024-10-01,HU | GDN | ENGM I Programok '24,google,cpc,1,1,hotel_3
460,2024-10-01,campaign_21,facebook,cpc,1,1,hotel_3
461,2024-10-01,campaign_28,google,cpc,1,1,hotel_3
462,2024-10-01,proposal-by-phone,email,offline,1,1,hotel_3
463,2024-10-02,(organic),google,cpc,80,84,hotel_3
464,2024-10-02,(direct),(direct),(not set),53,63,hotel_3
465,2024-10-02,(organic),google,organic,49,56,hotel_3
466,2024-10-02,HU | GSN | PERF I Brand,google,cpc,54,56,hotel_3
467,2024-10-02,HU | pMAX | PERF I Brand,google,cpc,29,31,hotel_3
468,2024-10-02,(not set),google,cpc,16,17,hotel_3
469,2024-10-02,campaign_19,facebook,cpc,14,15,hotel_3
470,2024-10-02,campaign_22,google,cpc,12,14,hotel_3
471,2024-10-02,(referral),facebook,referral,9,9,hotel_3
472,2024-10-02,(not set),(not set),(not set),3,8,hotel_3
473,2024-10-02,(referral),redir.d-edgeconnect.media,referral,7,7,hotel_3
474,2024-10-02,campaign_20,facebook,cpc,6,7,hotel_3
475,2024-10-02,campaign_14,bing,cpc,1,4,hotel_3
476,2024-10-02,campaign_2,bing,cpc,4,4,hotel_3
477,2024-10-02,(referral),facebook,referral,3,3,hotel_3
478,2024-10-02,campaign_23,google,cpc,3,3,hotel_3
479,2024-10-02,campaign_24,google,cpc,3,3,hotel_3
480,2024-10-02,(organic),bing,organic,2,2,hotel_3
481,2024-10-02,campaign_27,google,cpc,2,2,hotel_3
482,2024-10-02,campaign_21,facebook,cpc,2,2,hotel_3
483,2024-10-02,(referral),hotelcms.hu,referral,1,1,hotel_3
484,2024-10-02,(referral),instagram,referral,1,1,hotel_3
485,2024-10-02,(referral),thermengutscheine.at,referral,1,1,hotel_3
486,2024-10-02,campaign_26,google,cpc,1,1,hotel_3
487,2024-10-02,DE | pMAX | PERF I Brand,google,cpc,1,1,hotel_3
488,2024-10-02,HU | PERF | Brand,bing,cpc,1,1,hotel_3
489,2024-10-02,campaign_28,google,cpc,1,1,hotel_3
490,2024-10-02,hirlevel_c1,hirlevel_s1,newsletter,1,1,hotel_3
491,2024-10-02,proposal-by-phone,email,offline,1,1,hotel_3
492,2024-10-03,(referral),redir.d-edgeconnect.media,referral,11,11,hotel_3
493,2024-10-03,HU | GSN | PERF I Brand,google,cpc,69,74,hotel_3
494,2024-10-03,(organic),google,organic,57,64,hotel_3
495,2024-10-03,(direct),(direct),(not set),49,56,hotel_3
496,2024-10-03,HU | pMAX | PERF I Brand,google,cpc,24,24,hotel_3
497,2024-10-03,(not set),google,cpc,20,20,hotel_3
498,2024-10-03,(not set),(not set),(not set),15,17,hotel_3
499,2024-10-03,(organic),google,cpc,95,103,hotel_3
500,2024-10-03,campaign_20,facebook,cpc,10,11,hotel_3
501,2024-10-03,(organic),bing,organic,7,8,hotel_3
502,2024-10-03,campaign_22,google,cpc,8,8,hotel_3
503,2024-10-03,campaign_19,facebook,cpc,7,7,hotel_3
504,2024-10-03,(referral),facebook,referral,4,4,hotel_3
505,2024-10-03,campaign_23,google,cpc,3,4,hotel_3
506,2024-10-03,campaign_30,google,cpc,3,3,hotel_3
507,2024-10-03,(referral),hotelcms.hu,referral,1,2,hotel_3
508,2024-10-03,(referral),source_16,referral,2,2,hotel_3
509,2024-10-03,campaign_14,bing,cpc,1,2,hotel_3
510,2024-10-03,campaign_27,google,cpc,2,2,hotel_3
511,2024-10-03,campaign_24,google,cpc,2,2,hotel_3
512,2024-10-03,campaign_2,bing,cpc,2,2,hotel_3
513,2024-10-03,HU | PERF | Lokáció - All,bing,cpc,2,2,hotel_3
514,2024-10-03,(referral),source_1,referral,1,1,hotel_3
515,2024-10-03,(referral),instagram,referral,1,1,hotel_3
516,2024-10-03,(referral),facebook,referral,1,1,hotel_3
517,2024-10-03,(referral),google,referral,1,1,hotel_3
518,2024-10-03,DE | pMAX | PERF I Brand,google,cpc,1,1,hotel_3
519,2024-10-03,campaign_21,facebook,cpc,1,1,hotel_3
520,2024-10-03,campaign_28,google,cpc,1,1,hotel_3
521,2024-10-03,campaign_15,ajanlat,email,1,1,hotel_3
522,2024-10-03,proposal-by-phone,other,offline,1,1,hotel_3
523,2024-10-04,(organic),google,cpc,75,82,hotel_3
524,2024-10-04,HU | GSN | PERF I Brand,google,cpc,47,53,hotel_3
525,2024-10-04,(organic),google,organic,48,50,hotel_3
526,2024-10-04,(direct),(direct),(not set),43,48,hotel_3
527,2024-10-04,HU | pMAX | PERF I Brand,google,cpc,26,27,hotel_3
528,2024-10-04,(not set),google,cpc,21,23,hotel_3
529,2024-10-04,campaign_20,facebook,cpc,13,13,hotel_3
530,2024-10-04,campaign_19,facebook,cpc,10,10,hotel_3
531,2024-10-04,(organic),bing,organic,7,7,hotel_3
532,2024-10-04,(referral),redir.d-edgeconnect.media,referral,6,7,hotel_3
533,2024-10-04,(not set),(not set),(not set),5,5,hotel_3
534,2024-10-04,(referral),facebook,referral,4,4,hotel_3
535,2024-10-04,campaign_2,bing,cpc,4,4,hotel_3
536,2024-10-04,(referral),facebook,referral,3,3,hotel_3
537,2024-10-04,campaign_23,google,cpc,3,3,hotel_3
538,2024-10-04,campaign_24,google,cpc,3,3,hotel_3
539,2024-10-04,campaign_22,google,cpc,3,3,hotel_3
540,2024-10-04,DE | pMAX | PERF I Brand,google,cpc,2,2,hotel_3
541,2024-10-04,campaign_28,google,cpc,2,2,hotel_3
542,2024-10-04,(referral),glamour.hu,referral,1,1,hotel_3
543,2024-10-04,(referral),otpbankdirekt.hu,referral,1,1,hotel_3
544,2024-10-04,campaign_27,google,cpc,1,1,hotel_3
545,2024-10-04,loyalty-email,loyalty,email,1,1,hotel_3
546,2024-10-04,campaign_10,ajanlat,offline,1,1,hotel_3
547,2024-10-05,(organic),google,cpc,80,85,hotel_3
548,2024-10-05,(direct),(direct),(not set),59,62,hotel_3
549,2024-10-05,HU | GSN | PERF I Brand,google,cpc,54,62,hotel_3
550,2024-10-05,(organic),google,organic,42,44,hotel_3
551,2024-10-05,HU | pMAX | PERF I Brand,google,cpc,22,24,hotel_3
552,2024-10-05,(not set),google,cpc,16,16,hotel_3
553,2024-10-05,campaign_19,facebook,cpc,11,11,hotel_3
554,2024-10-05,campaign_20,facebook,cpc,10,10,hotel_3
555,2024-10-05,campaign_22,google,cpc,8,9,hotel_3
556,2024-10-05,(not set),(not set),(not set),7,8,hotel_3
557,2024-10-05,DE | pMAX | PERF I Brand,google,cpc,4,5,hotel_3
558,2024-10-05,campaign_24,google,cpc,4,4,hotel_3
559,2024-10-05,campaign_23,google,cpc,3,3,hotel_3
560,2024-10-05,(referral),facebook,referral,2,2,hotel_3
561,2024-10-05,(referral),redir.d-edgeconnect.media,referral,2,2,hotel_3
562,2024-10-05,(organic),bing,organic,1,1,hotel_3
563,2024-10-05,(organic),duckduckgo,organic,1,1,hotel_3
564,2024-10-05,(referral),kapu.hu,referral,1,1,hotel_3
565,2024-10-05,(referral),facebook,referral,1,1,hotel_3
566,2024-10-05,(referral),instagram,referral,1,1,hotel_3
567,2024-10-05,(referral),google,referral,1,1,hotel_3
568,2024-10-05,campaign_27,google,cpc,1,1,hotel_3
569,2024-10-05,campaign_2,bing,cpc,1,1,hotel_3
570,2024-10-05,HU | PERF | Desztináció,bing,cpc,1,1,hotel_3
571,2024-10-05,campaign_28,google,cpc,1,1,hotel_3
572,2024-10-05,campaign_10,ajanlat,offline,1,1,hotel_3
573,2024-10-06,(organic),google,cpc,113,126,hotel_3
574,2024-10-06,HU | GSN | PERF I Brand,google,cpc,77,82,hotel_3
575,2024-10-06,(direct),(direct),(not set),59,69,hotel_3
576,2024-10-06,(organic),google,organic,53,57,hotel_3
577,2024-10-06,HU | pMAX | PERF I Brand,google,cpc,40,40,hotel_3
578,2024-10-06,(not set),google,cpc,32,32,hotel_3
579,2024-10-06,campaign_22,google,cpc,12,12,hotel_3
580,2024-10-06,(referral),redir.d-edgeconnect.media,referral,10,10,hotel_3
581,2024-10-06,campaign_20,facebook,cpc,10,10,hotel_3
582,2024-10-06,campaign_27,google,cpc,9,9,hotel_3
583,2024-10-06,campaign_19,facebook,cpc,9,9,hotel_3
584,2024-10-06,(referral),facebook,referral,7,7,hotel_3
585,2024-10-06,(referral),facebook,referral,7,7,hotel_3
586,2024-10-06,campaign_23,google,cpc,6,6,hotel_3
587,2024-10-06,(not set),(not set),(not set),3,5,hotel_3
588,2024-10-06,campaign_24,google,cpc,4,4,hotel_3
589,2024-10-06,campaign_30,google,cpc,3,3,hotel_3
590,2024-10-06,campaign_2,bing,cpc,3,3,hotel_3
591,2024-10-06,HU | PERF I Brand,bing,cpc,3,3,hotel_3
592,2024-10-06,(organic),bing,organic,2,2,hotel_3
593,2024-10-06,(referral),google,cpc,2,2,hotel_3
594,2024-10-06,campaign_28,google,cpc,2,2,hotel_3
595,2024-10-06,hirlevel_c1,hirlevel_s1,newsletter,2,2,hotel_3
596,2024-10-06,(referral),glamour.hu,referral,1,1,hotel_3
597,2024-10-06,(referral),kereso.startlap.hu,referral,1,1,hotel_3
598,2024-10-06,(referral),instagram,referral,1,1,hotel_3
599,2024-10-06,(referral),wellcard.at,referral,1,1,hotel_3
600,2024-10-06,loyalty-email,loyalty,email,1,1,hotel_3
601,2024-10-06,campaign_10,ajanlat,offline,1,1,hotel_3
602,2024-10-07,campaign_19,facebook,cpc,6,6,hotel_3
603,2024-10-07,HU | GSN | PERF I Brand,google,cpc,75,82,hotel_3
604,2024-10-07,(direct),(direct),(not set),58,66,hotel_3
605,2024-10-07,(organic),google,organic,51,58,hotel_3
606,2024-10-07,(not set),google,cpc,30,31,hotel_3
607,2024-10-07,HU | pMAX | PERF I Brand,google,cpc,26,29,hotel_3
608,2024-10-07,(referral),instagram,referral,8,8,hotel_3
609,2024-10-07,(organic),bing,organic,6,6,hotel_3
610,2024-10-07,(organic),google,cpc,111,126,hotel_3
611,2024-10-07,campaign_20,facebook,cpc,5,6,hotel_3
612,2024-10-07,(not set),(not set),(not set),4,5,hotel_3
613,2024-10-07,(referral),facebook,referral,4,4,hotel_3
614,2024-10-07,(referral),redir.d-edgeconnect.media,referral,4,4,hotel_3
615,2024-10-07,campaign_2,bing,cpc,4,4,hotel_3
616,2024-10-07,HU | PERF I Brand,bing,cpc,4,4,hotel_3
617,2024-10-07,(referral),facebook,referral,3,3,hotel_3
618,2024-10-07,campaign_27,google,cpc,3,3,hotel_3
619,2024-10-07,campaign_23,google,cpc,3,3,hotel_3
620,2024-10-07,campaign_24,google,cpc,2,3,hotel_3
621,2024-10-07,DE | pMAX | PERF I Brand,google,cpc,2,3,hotel_3
622,2024-10-07,campaign_22,google,cpc,3,3,hotel_3
623,2024-10-07,(referral),youtube.com,referral,2,2,hotel_3
624,2024-10-07,proposal-by-phone,email,offline,2,2,hotel_3
625,2024-10-07,(referral),google,cpc,1,1,hotel_3
626,2024-10-07,(referral),google,referral,1,1,hotel_3
627,2024-10-07,(referral),privacywall.org,referral,1,1,hotel_3
628,2024-10-07,(referral),zadir.hu,referral,1,1,hotel_3
629,2024-10-07,AT | PERF I Brand,bing,cpc,1,1,hotel_3
630,2024-10-07,campaign_30,google,cpc,1,1,hotel_3
631,2024-10-07,campaign_21,facebook,cpc,1,1,hotel_3
632,2024-10-07,hirlevel_c1,hirlevel_s1,newsletter,1,1,hotel_3
633,2024-10-07,hirlevel_c4,hirlevel_s5,newsletter,1,1,hotel_3
634,2024-10-07,campaign_10,ajanlat,offline,1,1,hotel_3
635,2024-10-08,(organic),google,cpc,127,134,hotel_3
636,2024-10-08,HU | GSN | PERF I Brand,google,cpc,71,79,hotel_3
637,2024-10-08,(organic),google,organic,70,73,hotel_3
638,2024-10-08,(direct),(direct),(not set),55,55,hotel_3
639,2024-10-08,HU | pMAX | PERF I Brand,google,cpc,26,26,hotel_3
640,2024-10-08,(not set),google,cpc,17,17,hotel_3
641,2024-10-08,(referral),instagram,referral,11,11,hotel_3
642,2024-10-08,(organic),bing,organic,8,8,hotel_3
643,2024-10-08,campaign_22,google,cpc,8,8,hotel_3
644,2024-10-08,(not set),(not set),(not set),6,7,hotel_3
645,2024-10-08,(referral),redir.d-edgeconnect.media,referral,7,7,hotel_3
646,2024-10-08,campaign_19,facebook,cpc,7,7,hotel_3
647,2024-10-08,(referral),facebook,referral,5,6,hotel_3
648,2024-10-08,campaign_24,google,cpc,5,5,hotel_3
649,2024-10-08,campaign_20,facebook,cpc,4,4,hotel_3
650,2024-10-08,campaign_28,google,cpc,4,4,hotel_3
651,2024-10-08,campaign_23,google,cpc,2,3,hotel_3
652,2024-10-08,campaign_10,ajanlat,offline,3,3,hotel_3
653,2024-10-08,(referral),lightmailer-bap.gmx.net,referral,1,2,hotel_3
654,2024-10-08,(referral),facebook,referral,2,2,hotel_3
655,2024-10-08,campaign_27,google,cpc,2,2,hotel_3
656,2024-10-08,campaign_2,bing,cpc,2,2,hotel_3
657,2024-10-08,HU | PERF I Brand,bing,cpc,2,2,hotel_3
658,2024-10-08,(referral),glamour.hu,referral,1,1,hotel_3
659,2024-10-08,(referral),google,cpc,1,1,hotel_3
660,2024-10-08,(referral),kapu.hu,referral,1,1,hotel_3
661,2024-10-08,(referral),facebook,referral,1,1,hotel_3
662,2024-10-08,(referral),thermenhotels.at,referral,1,1,hotel_3
663,2024-10-08,DE | pMAX | PERF I Brand,google,cpc,1,1,hotel_3
664,2024-10-08,campaign_21,facebook,cpc,1,1,hotel_3
665,2024-10-09,(organic),google,cpc,130,147,hotel_3
666,2024-10-09,HU | GSN | PERF I Brand,google,cpc,70,77,hotel_3
667,2024-10-09,(direct),(direct),(not set),62,71,hotel_3
668,2024-10-09,(organic),google,organic,49,50,hotel_3
669,2024-10-09,HU | pMAX | PERF I Brand,google,cpc,25,27,hotel_3
670,2024-10-09,(not set),google,cpc,19,20,hotel_3
671,2024-10-09,(not set),(not set),(not set),5,10,hotel_3
672,2024-10-09,campaign_22,google,cpc,9,10,hotel_3
673,2024-10-09,HU | PERF I Brand,bing,cpc,8,9,hotel_3
674,2024-10-09,campaign_19,facebook,cpc,8,8,hotel_3
675,2024-10-09,(referral),redir.d-edgeconnect.media,referral,6,7,hotel_3
676,2024-10-09,campaign_20,facebook,cpc,7,7,hotel_3
677,2024-10-09,(referral),kapu.hu,referral,3,6,hotel_3
678,2024-10-09,campaign_2,bing,cpc,4,5,hotel_3
679,2024-10-09,(organic),bing,organic,4,4,hotel_3
680,2024-10-09,campaign_24,google,cpc,3,4,hotel_3
681,2024-10-09,(referral),facebook,referral,3,3,hotel_3
682,2024-10-09,(referral),instagram,referral,3,3,hotel_3
683,2024-10-09,(referral),facebook,referral,3,3,hotel_3
684,2024-10-09,hirlevel_c5,hirlevel,ct,3,3,hotel_3
685,2024-10-09,(referral),glamour.hu,referral,1,2,hotel_3
686,2024-10-09,campaign_10,ajanlat,offline,2,2,hotel_3
687,2024-10-09,(referral),app.zoomsphere.com,referral,1,1,hotel_3
688,2024-10-09,(referral),google,cpc,1,1,hotel_3
689,2024-10-09,campaign_27,google,cpc,1,1,hotel_3
690,2024-10-09,campaign_23,google,cpc,1,1,hotel_3
691,2024-10-09,campaign_21,facebook,cpc,1,1,hotel_3
692,2024-10-09,loyalty-email,loyalty,email,1,1,hotel_3
693,2024-10-10,(organic),google,cpc,188,214,hotel_3
694,2024-10-10,HU | GSN | PERF I Brand,google,cpc,122,156,hotel_3
695,2024-10-10,(direct),(direct),(not set),109,133,hotel_3
696,2024-10-10,(organic),google,organic,89,96,hotel_3
697,2024-10-10,HU | pMAX | PERF I Brand,google,cpc,32,36,hotel_3
698,2024-10-10,(not set),google,cpc,30,31,hotel_3
699,2024-10-10,(not set),(not set),(not set),15,22,hotel_3
700,2024-10-10,campaign_19,facebook,cpc,16,16,hotel_3
701,2024-10-10,campaign_20,facebook,cpc,12,13,hotel_3
702,2024-10-10,(referral),redir.d-edgeconnect.media,referral,9,10,hotel_3
703,2024-10-10,HU | PERF I Brand,bing,cpc,7,9,hotel_3
704,2024-10-10,campaign_22,google,cpc,7,8,hotel_3
705,2024-10-10,(referral),facebook,referral,5,7,hotel_3
706,2024-10-10,(referral),glamour.hu,referral,5,6,hotel_3
707,2024-10-10,campaign_23,google,cpc,5,6,hotel_3
708,2024-10-10,(organic),bing,organic,4,5,hotel_3
709,2024-10-10,campaign_24,google,cpc,5,5,hotel_3
710,2024-10-10,(referral),instagram,referral,4,4,hotel_3
711,2024-10-10,(referral),otpbankdirekt.hu,referral,4,4,hotel_3
712,2024-10-10,hirlevel_c5,hirlevel,ct,4,4,hotel_3
713,2024-10-10,campaign_2,bing,cpc,3,3,hotel_3
714,2024-10-10,(referral),google,cpc,2,2,hotel_3
715,2024-10-10,(referral),facebook,referral,2,2,hotel_3
716,2024-10-10,DE | pMAX | PERF I Brand,google,cpc,2,2,hotel_3
717,2024-10-10,HU | PERF | Desztináció,bing,cpc,2,2,hotel_3
718,2024-10-10,hirlevel_c1,hirlevel_s1,newsletter,2,2,hotel_3
719,2024-10-10,campaign_15,ajanlat,email,2,2,hotel_3
720,2024-10-10,(referral),instagram,referral,1,1,hotel_3
721,2024-10-10,(referral),kapu.hu,referral,1,1,hotel_3
722,2024-10-10,(referral),kereso.startlap.hu,referral,1,1,hotel_3
723,2024-10-10,(referral),webmail.telekom.hu,referral,1,1,hotel_3
724,2024-10-10,campaign_27,google,cpc,1,1,hotel_3
725,2024-10-10,campaign_26,google,cpc,1,1,hotel_3
726,2024-10-10,HU | PERF | Lokáció - All,bing,cpc,1,1,hotel_3
727,2024-10-11,campaign_27,google,cpc,3,3,hotel_3
728,2024-10-11,(direct),(direct),(not set),83,109,hotel_3
729,2024-10-11,HU | GSN | PERF I Brand,google,cpc,94,102,hotel_3
730,2024-10-11,(organic),google,organic,70,77,hotel_3
731,2024-10-11,HU | pMAX | PERF I Brand,google,cpc,35,35,hotel_3
732,2024-10-11,(not set),google,cpc,29,30,hotel_3
733,2024-10-11,campaign_22,google,cpc,15,18,hotel_3
734,2024-10-11,(not set),(not set),(not set),12,15,hotel_3
735,2024-10-11,campaign_19,facebook,cpc,14,15,hotel_3
736,2024-10-11,(referral),facebook,referral,8,8,hotel_3
737,2024-10-11,HU | PERF I Brand,bing,cpc,6,8,hotel_3
738,2024-10-11,campaign_20,facebook,cpc,7,7,hotel_3
739,2024-10-11,(referral),instagram,referral,6,6,hotel_3
740,2024-10-11,(referral),instagram,referral,5,5,hotel_3
741,2024-10-11,hirlevel_c5,hirlevel,ct,5,5,hotel_3
742,2024-10-11,(referral),facebook,referral,4,4,hotel_3
743,2024-10-11,(organic),bing,organic,3,3,hotel_3
744,2024-10-11,(referral),redir.d-edgeconnect.media,referral,3,3,hotel_3
745,2024-10-11,(organic),google,cpc,159,175,hotel_3
746,2024-10-11,campaign_24,google,cpc,3,3,hotel_3
747,2024-10-11,DE | pMAX | PERF I Brand,google,cpc,3,3,hotel_3
748,2024-10-11,campaign_2,bing,cpc,3,3,hotel_3
749,2024-10-11,(referral),uk.search.yahoo.com,referral,1,2,hotel_3
750,2024-10-11,(referral),source_19,referral,1,1,hotel_3
751,2024-10-11,(referral),glamour.hu,referral,1,1,hotel_3
752,2024-10-11,(referral),google,cpc,1,1,hotel_3
753,2024-10-11,(referral),romaniatv.net,referral,1,1,hotel_3
754,2024-10-11,(referral),search.brave.com,referral,1,1,hotel_3
755,2024-10-11,AT | PERF I Brand,bing,cpc,1,1,hotel_3
756,2024-10-11,campaign_23,google,cpc,1,1,hotel_3
757,2024-10-11,HU | GDN | ENGM I Programok '24,google,cpc,1,1,hotel_3
758,2024-10-11,campaign_1,facebook,cpc,1,1,hotel_3
759,2024-10-11,campaign_10,ajanlat,offline,1,1,hotel_3
760,2024-10-12,(organic),google,cpc,143,161,hotel_3
761,2024-10-12,HU | GSN | PERF I Brand,google,cpc,112,134,hotel_3
762,2024-10-12,(direct),(direct),(not set),100,110,hotel_3
763,2024-10-12,(organic),google,organic,51,57,hotel_3
764,2024-10-12,HU | pMAX | PERF I Brand,google,cpc,31,31,hotel_3
765,2024-10-12,(not set),google,cpc,24,24,hotel_3
766,2024-10-12,campaign_19,facebook,cpc,18,18,hotel_3
767,2024-10-12,(not set),(not set),(not set),15,17,hotel_3
768,2024-10-12,(referral),redir.d-edgeconnect.media,referral,8,11,hotel_3
769,2024-10-12,campaign_20,facebook,cpc,9,10,hotel_3
770,2024-10-12,(referral),instagram,referral,7,7,hotel_3
771,2024-10-12,campaign_22,google,cpc,7,7,hotel_3
772,2024-10-12,(referral),instagram,referral,6,6,hotel_3
773,2024-10-12,(referral),glamour.hu,referral,3,3,hotel_3
774,2024-10-12,(referral),facebook,referral,3,3,hotel_3
775,2024-10-12,campaign_23,google,cpc,3,3,hotel_3
776,2024-10-12,DE | pMAX | PERF I Brand,google,cpc,3,3,hotel_3
777,2024-10-12,HU | PERF I Brand,bing,cpc,3,3,hotel_3
778,2024-10-12,(organic),bing,organic,1,2,hotel_3
779,2024-10-12,(referral),otpbankdirekt.hu,referral,0,2,hotel_3
780,2024-10-12,campaign_27,google,cpc,2,2,hotel_3
781,2024-10-12,campaign_30,google,cpc,1,2,hotel_3
782,2024-10-12,campaign_2,bing,cpc,2,2,hotel_3
783,2024-10-12,(not set),(direct),(not set),1,1,hotel_3
784,2024-10-12,(referral),kereso.startlap.hu,referral,1,1,hotel_3
785,2024-10-12,(referral),facebook,referral,1,1,hotel_3
786,2024-10-12,(referral),google,referral,1,1,hotel_3
787,2024-10-12,campaign_26,google,cpc,1,1,hotel_3
788,2024-10-12,campaign_24,google,cpc,1,1,hotel_3
789,2024-10-12,HU | GDN | ENGM I Programok '24,google,cpc,1,1,hotel_3
790,2024-10-12,hirlevel_c5,hirlevel,ct,1,1,hotel_3
791,2024-10-12,campaign_10,ajanlat,offline,1,1,hotel_3
792,2024-10-13,(organic),google,cpc,210,240,hotel_3
793,2024-10-13,HU | GSN | PERF I Brand,google,cpc,174,227,hotel_3
794,2024-10-13,(direct),(direct),(not set),174,196,hotel_3
795,2024-10-13,(organic),google,organic,88,102,hotel_3
796,2024-10-13,HU | pMAX | PERF I Brand,google,cpc,42,46,hotel_3
797,2024-10-13,(not set),google,cpc,33,33,hotel_3
798,2024-10-13,campaign_19,facebook,cpc,29,31,hotel_3
799,2024-10-13,(not set),(not set),(not set),24,25,hotel_3
800,2024-10-13,(referral),facebook,referral,11,12,hotel_3
801,2024-10-13,(referral),facebook,referral,10,11,hotel_3
802,2024-10-13,campaign_22,google,cpc,10,11,hotel_3
803,2024-10-13,(referral),redir.d-edgeconnect.media,referral,10,10,hotel_3
804,2024-10-13,(referral),instagram,referral,7,7,hotel_3
805,2024-10-13,campaign_27,google,cpc,7,7,hotel_3
806,2024-10-13,campaign_24,google,cpc,7,7,hotel_3
807,2024-10-13,(organic),bing,organic,6,6,hotel_3
808,2024-10-13,campaign_23,google,cpc,6,6,hotel_3
809,2024-10-13,campaign_20,facebook,cpc,6,6,hotel_3
810,2024-10-13,campaign_2,bing,cpc,4,5,hotel_3
811,2024-10-13,HU | PERF I Brand,bing,cpc,4,5,hotel_3
812,2024-10-13,campaign_10,ajanlat,offline,2,5,hotel_3
813,2024-10-13,(referral),instagram,referral,4,4,hotel_3
814,2024-10-13,(referral),google,cpc,2,2,hotel_3
815,2024-10-13,(referral),kapu.hu,referral,1,2,hotel_3
816,2024-10-13,(referral),source_1,referral,2,2,hotel_3
817,2024-10-13,(referral),otpbankdirekt.hu,referral,2,2,hotel_3
818,2024-10-13,DE | pMAX | PERF I Brand,google,cpc,2,2,hotel_3
819,2024-10-13,(not set),google,organic,1,1,hotel_3
820,2024-10-13,(referral),emea.search.yahoo.com,referral,1,1,hotel_3
821,2024-10-13,(referral),glamour.hu,referral,1,1,hotel_3
822,2024-10-13,(referral),kereso.startlap.hu,referral,1,1,hotel_3
823,2024-10-13,(referral),facebook,referral,1,1,hotel_3
824,2024-10-13,(referral),thermengutscheine.at,referral,1,1,hotel_3
825,2024-10-13,(referral),thermenhotels.at,referral,1,1,hotel_3
826,2024-10-13,campaign_40,bing,cpc,1,1,hotel_3
827,2024-10-13,HU | GSN | Desztináció,bing,cpc,1,1,hotel_3
828,2024-10-13,campaign_28,google,cpc,1,1,hotel_3
829,2024-10-13,loyalty-email,loyalty,email,1,1,hotel_3
830,2024-10-13,campaign_15,ajanlat,email,1,1,hotel_3
831,2024-10-14,(organic),google,cpc,117,129,hotel_3
832,2024-10-14,(direct),(direct),(not set),81,89,hotel_3
833,2024-10-14,HU | GSN | PERF I Brand,google,cpc,68,82,hotel_3
834,2024-10-14,(organic),google,organic,43,47,hotel_3
835,2024-10-14,HU | pMAX | PERF I Brand,google,cpc,22,23,hotel_3
836,2024-10-14,(not set),google,cpc,22,22,hotel_3
837,2024-10-14,campaign_19,facebook,cpc,15,15,hotel_3
838,2024-10-14,(referral),redir.d-edgeconnect.media,referral,8,9,hotel_3
839,2024-10-14,campaign_22,google,cpc,9,9,hotel_3
840,2024-10-14,(not set),(not set),(not set),5,8,hotel_3
841,2024-10-14,campaign_20,facebook,cpc,8,8,hotel_3
842,2024-10-14,campaign_24,google,cpc,7,7,hotel_3
843,2024-10-14,(organic),bing,organic,6,6,hotel_3
844,2024-10-14,(referral),otpbankdirekt.hu,referral,4,5,hotel_3
845,2024-10-14,(referral),facebook,referral,4,4,hotel_3
