"id";"uuid";"session_id";"utm_source";"utm_medium";"utm_campaign"
"14237";"1925031588.1727781295";"1727781450";"google";"organic";"(not set)"
"14239";"1228676604.1727781924";"1727781995";"google";"cpc";
"14240";"865798605.1727782059";"1727782125";"google";"cpc";"hu_brand"
"14241";"2128919139.1718649045";"1727782208";"google";"cpc";"hu_brand"
"14242";"1216010401.1727701059";"1727782364";"google";"organic";"(not set)"
"14243";"368933209.1727782382";"1727782433";"google";"cpc";"hu_brand"
"14244";"1600959998.1727782643";"1727782670";"bing";"cpc";"HU "
"14245";"694274448.1727440128";"1727782840";"google";"cpc";"hu_brand"
"14246";"259743601.1714846931";"1727782883";"facebook";"cpc";"campaign_1"
"14247";"1662791625.1727783029";"1727783063";"google";"organic";"(not set)"
"14248";"2103233350.1724317133";"1727783314";"google";"cpc";"(not set)"
"14249";"93976808.1727783121";"1727783517";"google";"cpc";"hu_brand"
"14250";"1026075110.1727783530";"1727783605";"google";"cpc";
"14252";"1988778680.1727083376";"1727783741";"google";"organic";"(not set)"
"14253";"47721769.1723022098";"1727783835";"hirlevel_s2";"ct";"hirlevel_c4"
"14254";"1644178065.1727783946";"1727784369";"(direct)";"(none)";"(not set)"
"14255";"982727267.1727784795";"1727785015";"google";"organic";"(not set)"
"14256";"1347090865.1716667486";"1727785132";;;"(not set)"
"14257";"498374238.1727772406";"1727785192";"google";"cpc";"hu_pmax_brand"
"14258";"1403778533.1727785339";"1727785442";"google";"cpc";"hu_brand"
"14259";"1327576375.1727249079";"1727786133";"google";"cpc";"hu_brand"
"14260";"1431857871.1727786092";"1727786174";"google";"cpc";"hu_brand"
"14261";"1477474059.1727786196";"1727786208";"google";"cpc";"hu_pmax_brand"
"14262";"1238507338.1718099363";"1727786569";"facebook";"cpc";"campaign_1"
"14263";"1618367411.1727786473";"1727786605";"(direct)";"(none)";"(not set)"
"14264";"562779535.1727786611";"1727786626";"(direct)";"(none)";"(not set)"
"14265";"669716325.1727785559";"1727786663";"google";"cpc";
"14266";"1315283858.1727786886";"1727787087";"google";"cpc";
"14267";"2041964135.1727787249";"1727787322";"google";"cpc";
"14269";"6409996.1713801840";"1727788264";"google";"cpc";"(not set)"
"14270";"123134875.1727788304";"1727788360";"google";"cpc";
"14271";"1356440429.1727468672";"1727788515";"facebook";"cpc";"campaign_1"
"14272";"624549012.1725885784";"1727788659";"google";"organic";"(not set)"
"14273";"1879364948.1724406799";"1727788707";"checkout.simplepay.hu";"referral";"(not set)"
"14274";"1312912654.1727788399";"1727788707";"google";"cpc";"hu_brand"
"14275";"321765282.1727789025";"1727789061";"(direct)";"(none)";"(not set)"
"14276";"1591199015.1727181531";"1727789140";"google";"cpc";"(not set)"
"14277";"1586142491.1727788893";"1727789182";"facebook";"cpc";"campaign_1"
"14278";"2034591638.1727789166";"1727789277";"google";"cpc";"hu_pmax_brand"
"14279";"1592799982.1727787739";"1727789297";"google";"cpc";"hu_pmax_brand"
"14280";"268478157.1716455126";"1727789699";"google";"cpc";"(not set)"
"14281";"555512828.1723833419";"1727789790";"google";"cpc";"hu_brand"
"14282";"963736067.1727789469";"1727790062";"google";"cpc";
"14283";"370896200.1727790018";"1727790081";"google";"organic";"(not set)"
"14284";"944556639.1727788268";"1727790474";"google";"organic";"(not set)"
"14285";"1238507338.1718099363";"1727790636";"facebook";"cpc";"campaign_1"
"14286";"4310486.1727790788";"1727790805";"google";"cpc";"hu_brand"
"14287";"1904056268.1727776976";"1727790864";"google";"cpc";"hu_brand"
"14288";"1772609734.1727790850";"1727790883";"google";"cpc";"hu_brand"
"14289";"615300088.1722953001";"1727791067";"facebook";"cpc";"campaign_1"
"14290";"1763513486.1727791019";"1727791071";"facebook";"cpc";"campaign_1"
"14291";"669047954.1727782381";"1727791574";"(direct)";"(none)";"(not set)"
"14292";"199825328.1724763005";"1727791677";"bing";"cpc";"campaign_56"
"14293";"1410304147.1724165599";"1727792149";"google";"organic";"(not set)"
"14294";"769f0a6e-b7cf-4f04-96bb-a9b64eb77559";"1727792316";"google";"cpc";
"14295";"1729794865.1727084882";"1727793337";"facebook";"cpc";"campaign_1"
"14296";"1201519455.1727793262";"1727793339";"google";"cpc";
"14297";"177792265.1727718463";"1727793418";"google";"cpc";
"14298";"1879364948.1724406799";"1727793718";"checkout.simplepay.hu";"referral";"(not set)"
"14299";"296977851.1727792995";"1727793793";"google";"cpc";
"14300";"364187433.1722830487";"1727794034";"google";"cpc";"hu_pmax_brand"
"14301";"1982484976.1727793801";"1727794115";"google";"cpc";
"14302";"1800251182.1726992276";"1727794578";"google";"cpc";
"14303";"279978585.1727112392";"1727795051";"l.facebook.com";"referral";"(not set)"
"14304";"478168074.1727795138";"1727795207";"google";"organic";"(not set)"
"14305";"105605690.1722832702";"1727795296";"google";"cpc";"hu_brand"
"14306";"1583421149.1727585193";"1727795338";"facebook";"cpc";"campaign_1"
"14307";"650417672.1715715140";"1727795528";"google";"cpc";"hu_pmax_brand"
"14308";"852985092.1727795559";"1727795620";"google";"cpc";
"14309";"202394041.1717428215";"1727796006";"google";"cpc";"hu_brand"
"14310";"980154553.1727796099";"1727796119";"bing";"cpc";"AT "
"14311";"1674140171.1716919196";"1727796184";;;"(not set)"
"14312";"1779879498.1727796060";"1727796223";"bing";"cpc";"HU "
"14313";"1098866863.1727796093";"1727796234";"(direct)";"(none)";"(not set)"
"14314";"113111472.1727796426";"1727796461";"facebook";"cpc";"campaign_1"
"14316";"1868255729.1727795819";"1727797093";"google";"cpc";"hu_brand"
"14317";"620163429.1727796975";"1727797174";"google";"cpc";
"14318";"1882774901.1727797057";"1727797198";"facebook";"cpc";"campaign_1"
"14319";"2109374688.1714482100";"1727797286";"google";"cpc";
"14320";"4310486.1727790788";"1727797777";"ajanlat";"email";"campaign_7"
"14321";"288019498.1726595363";"1727797883";"google";"cpc";"hu_brand"
"14322";"420092015.1727185926";"1727797936";"facebook";"cpc";"campaign_1"
"14323";"265470779.1727408150";"1727798050";"google";"cpc";"hu_brand"
"14324";"1281691037.1727798313";"1727798558";"google";"organic";"(not set)"
"14326";"1498751072.1727798701";"1727799026";"google";"cpc";
"14327";"907382124.1727687243";"1727799234";"google";"cpc";"hu_brand"
"14328";"1568981926.1727799304";"1727799331";"google";"cpc";"hu_brand"
"14329";"1814977120.1727799466";"1727799549";"google";"organic";"(not set)"
"14330";"1868255729.1727795819";"1727799727";"google";"cpc";"hu_brand"
"14331";"1130447315.1727799929";"1727799967";"google";"cpc";"hu_pmax_brand"
"14332";"2022297477.1718127468";"1727800060";"google";"cpc";"hu_brand"
"14333";"133257029.1724659671";"1727800428";"google";"cpc";"hu_pmax_brand"
"14334";"215597978.1727556652";"1727800568";"google";"organic";"(not set)"
"14335";"42230584.1727800568";"1727800630";"google";"cpc";"hu_brand"
"14336";"1653781528.1727800631";"1727800692";"(direct)";"(none)";"(not set)"
"14337";"732966834.1727640193";"1727800751";"google";"cpc";"hu_pmax_brand"
"14338";"1117891775.1725997159";"1727800920";"google";"cpc";"hu_brand"
"14339";"247358492.1724135926";"1727801018";"google";"cpc";"hu_pmax_brand"
"14340";"224510903.1727800948";"1727801174";"google";"cpc";"hu_brand"
"14341";"900704386.1727369772";"1727801194";"facebook";"cpc";"campaign_1"
"14342";"435278504.1726170917";"1727801230";"google";"cpc";
"14343";"1614089035.1725857770";"1727801242";"google";"cpc";
"14344";"1275645131.1727801221";"1727801306";"bing";"cpc";"HU "
"14345";"1841062977.1727022333";"1727801545";"google";"cpc";"hu_pmax_brand"
"14346";"2102382573.1727800510";"1727801603";"google";"cpc";"(not set)"
"14347";"1410110370.1719927872";"1727801814";"google";"cpc";"hu_brand"
"14348";"21974178.1720606316";"1727802083";"google";"organic";"(not set)"
"14349";"1270582500.1727802040";"1727802111";"google";"cpc";
"14350";"575772756.1727153826";"1727802258";"google";"cpc";
"14351";"91205890.1720262195";"1727802357";"(direct)";"(none)";"(not set)"
"14352";"508640792.1726835263";"1727802396";"google";"cpc";"hu_pmax_brand"
"14353";"59515169.1727802585";"1727802622";"google";"cpc";"hu_pmax_brand"
"14354";"1868255729.1727795819";"1727802830";"google";"cpc";"hu_brand"
"14355";"1561753515.1723286743";"1727802868";"google";"organic";"(not set)"
"14356";"1601961954.1727802890";"1727802920";"google";"cpc";"hu_brand"
"14357";"11bca0a0-f178-4c5d-a59e-5258b69f2d9c";"1727803185";"yahoo";"organic";"(not set)"
"14358";"533161892.1727803147";"1727803187";"google";"cpc";
"14359";"1760281879.1721647215";"1727803755";"google";"cpc";"hu_brand"
"14360";"314527952.1727803670";"1727804083";"(direct)";"(none)";"(not set)"
"14361";"1754705538.1727804183";"1727804200";"google";"cpc";"hu_pmax_brand"
"14362";"1560083540.1727706667";"1727804212";"google";"organic";"(not set)"
"14363";"1993849715.1727786656";"1727804323";"google";"cpc";"hu_brand"
"14364";"1222143193.1726745042";"1727804416";"google";"organic";"(not set)"
"14365";"1347090865.1716667486";"1727804504";;;"(not set)"
"14366";"394999950.1727804445";"1727804585";"google";"cpc";"hu_brand"
"14367";"2140997816.1727804599";"1727804642";"(direct)";"(none)";"(not set)"
"14368";"137352649.1727804076";"1727804890";"google";"cpc";
"14369";"618457922.1721995385";"1727805142";"source_1";"referral";"(not set)"
"14370";"1509533718.1725990496";"1727805149";"redir.d-edgeconnect.media";"referral";"(not set)"
"14371";"1666385663.1727805080";"1727805160";"google";"cpc";"hu_pmax_brand"
"14372";"2104173255.1727804751";"1727805252";"(direct)";"(none)";"(not set)"
"14373";"576241984.1727805157";"1727805266";"(direct)";"(none)";"(not set)"
"14374";"1987644268.1727004558";"1727805297";"facebook";"cpc";"campaign_1"
"14375";"1427907144.1727805372";"1727805524";"google";"organic";"(not set)"
"14376";"1356273539.1719071385";"1727805549";;;"(not set)"
"14377";"986246560.1727805688";"1727805710";"google";"cpc";"hu_brand"
"14378";"20299434.1726860972";"1727805720";"google";"organic";"(not set)"
"14379";"547238048.1727805531";"1727805758";"google";"cpc";"hu_pmax_brand"
"14380";"1568608273.1727806241";"1727806262";"google";"organic";"(not set)"
"14381";"1233471102.1727806487";"1727806515";"google";"cpc";
"14382";"1892885558.1727806464";"1727806578";"google";"cpc";"hu_brand"
"14383";"962541142.1727806523";"1727806617";"facebook";"cpc";"campaign_1"
"14384";"663752036.1727806552";"1727806652";"google";"cpc";
"14385";"553994523.1726904892";"1727806663";"google";"cpc";"hu_brand"
"14386";"35089396.1727806768";"1727806796";"facebook";"cpc";"campaign_1"
"14387";"757250322.1727806813";"1727806839";;;"(not set)"
"14388";"2042087716.1727806867";"1727806919";"google";"cpc";"hu_brand"
"14389";"1276187883.1725818656";"1727806934";"google";"cpc";"(not set)"
"14390";"1359604121.1727710500";"1727807245";"google";"organic";"(not set)"
"14391";"188020083.1727807155";"1727807253";"(direct)";"(none)";"(not set)"
"14392";"1848736211.1727807468";"1727807517";"google";"cpc";"hu_brand"
"14393";"1302712451.1727804000";"1727807663";"google";"cpc";"hu_pmax_brand"
"14394";"1646757389.1727807698";"1727807717";"(direct)";"(none)";"(not set)"
"14395";"314527952.1727803670";"1727808395";"(direct)";"(none)";"(not set)"
"14396";"1099611228.1727808463";"1727808509";"google";"cpc";"hu_brand"
"14397";"1281531545.1723746920";"1727808599";"google";"cpc";"hu_brand"
"14398";"321307976.1727448469";"1727808792";"google";"organic";"(not set)"
"14399";"1450316550.1727808817";"1727808867";"google";"cpc";"hu_brand"
"14400";"1949442743.1727808466";"1727808872";"(direct)";"(none)";"(not set)"
"14401";"2130631357.1727808538";"1727808884";"google";"organic";"(not set)"
"14402";"20299434.1726860972";"1727808945";"google";"organic";"(not set)"
"14403";"1117480084.1723823803";"1727809047";"google";"cpc";"hu_brand"
"14404";"553994523.1726904892";"1727809056";"google";"cpc";"hu_brand"
"14405";"243724977.1727808693";"1727809135";"(direct)";"(none)";"(not set)"
"14406";"1036202425.1727809587";"1727809627";"google";"organic";"(not set)"
"14407";"1621261247.1727619968";"1727809815";"facebook";"cpc";"campaign_1"
"14408";"284335239.1726169837";"1727809859";"google";"cpc";"hu_pmax_brand"
"14409";"963732681.1723532071";"1727809901";"google";"cpc";
"14410";"2071397523.1726086233";"1727809922";"google";"cpc";"(not set)"
"14411";"798170294.1727809913";"1727809946";"google";"cpc";
"14412";"664199243.1727809992";"1727810069";"google";"cpc";"hu_brand"
"14413";"1408317445.1727810128";"1727810178";"google";"cpc";"hu_brand"
"14414";"2082972544.1727810224";"1727810455";"google";"cpc";"hu_brand"
"14415";"1356273539.1719071385";"1727810482";;;"(not set)"
"14416";"634091385.1727810402";"1727810511";"(direct)";"(none)";"(not set)"
"14417";"1027170977.1727376327";"1727810599";"google";"organic";"(not set)"
"14418";"123597665.1727723904";"1727810728";"google";"organic";"(not set)"
"14419";"1117480084.1723823803";"1727810742";"google";"cpc";"hu_brand"
"14420";"864625276.1725888738";"1727810781";"google";"cpc";"hu_pmax_brand"
"14421";"324534555.1717582999";"1727810796";"google";"cpc";
"14422";"91205890.1720262195";"1727810882";"(direct)";"(none)";"(not set)"
"14423";"1037771966.1727810681";"1727810942";"google";"cpc";"hu_pmax_brand"
"14424";"1842941621.1724071370";"1727811273";"google";"cpc";"hu_brand"
"14425";"2113008552.1727811177";"1727811283";"google";"organic";"(not set)"
"14426";"1603006013.1721811432";"1727811535";"google";"cpc";"hu_brand"
"14427";"922456643.1727615310";"1727811867";"bing";"cpc";"HU "
"14428";"194553990.1726842946";"1727812079";"google";"cpc";
"14429";"1367820230.1727339512";"1727812164";"facebook";"cpc";"campaign_1"
"14430";"1391357614.1727812584";"1727812604";"google";"cpc";"hu_brand"
"14431";"1174503219.1726757359";"1727812673";"google";"cpc";
"14432";"1554499957.1727812873";"1727813001";"google";"organic";"(not set)"
"14433";"1291793379.1727813227";"1727813294";"google";"organic";"(not set)"
"14434";"1212894418.1727812758";"1727813388";"(direct)";"(none)";"(not set)"
"14664";"543256843.1727813699";"1727814042";"google";"cpc";
"14665";"435278504.1726170917";"1727814056";"google";"cpc";
"14666";"932805648.1727814043";"1727814128";"google";"cpc";
"14667";"1967756967.1727814147";"1727814274";"google";"cpc";
"14668";"476115711.1727814227";"1727814357";"google";"cpc";
"14669";"182605752.1727814526";"1727814799";"(direct)";"(none)";"(not set)"
"14670";"500397269.1727815047";"1727815081";"google";"organic";"(not set)"
"14671";"137352649.1727804076";"1727815198";"google";"cpc";
"14672";"963779305.1727803421";"1727815643";"google";"cpc";
"14673";"1350694775.1727560419";"1727815850";"google";"cpc";"(not set)"
"14674";"558012346.1718547254";"1727816297";"bing";"cpc";"HU "
"14675";"1168766610.1718651739";"1727816489";"google";"cpc";"hu_brand"
"14676";"541563077.1726251454";"1727817223";"(direct)";"(none)";"(not set)"
"14677";"1938847996.1727817077";"1727817545";"bing";"cpc";"HU "
"14678";"379394174.1727817743";"1727817822";"google";"cpc";"hu_brand"
"14679";"1739700710.1725701191";"1727818002";"google";"cpc";"(not set)"
"14680";"612970071.1727817447";"1727818248";"google";"cpc";
"14681";"2088843518.1727512336";"1727818561";"google";"cpc";"hu_brand"
"14682";"1879463159.1727819336";"1727819514";"google";"organic";"(not set)"
"14810";"960f3440-0c26-4ed1-af49-c1ddfc65a50e";"1727824390";"(direct)";"(none)";"(not set)"
"14811";"237283659.1719295444";"1727834402";"google";"cpc";"hu_brand"
"14812";"261157777.1722473619";"1727839073";;;"(not set)"
"14813";"1324143892.1727840665";"1727840711";"facebook";"cpc";"campaign_1"
"14814";"47266960.1726037346";"1727841109";;;"(not set)"
"14815";"514208510.1727327968";"1727841148";;;"(not set)"
"14816";"1915484585.1727628588";"1727842666";;;"(not set)"
"14817";"91205890.1720262195";"1727843154";"(direct)";"(none)";"(not set)"
"14818";"1435773480.1725595564";"1727843386";"l.facebook.com";"referral";"(not set)"
"14819";"1318013461.1727844132";"1727844157";"google";"cpc";
"14820";"397603980.1727844129";"1727844350";"google";"organic";"(not set)"
"14821";"732053377.1727846305";"1727846350";"bing";"cpc";"HU "
"14822";"1186477185.1727846154";"1727846357";"google";"organic";"(not set)"
"14823";"2071060880.1727846630";"1727846712";"(direct)";"(none)";"(not set)"
"14824";"2071397523.1726086233";"1727846916";"google";"cpc";"(not set)"
"14825";"1477853608.1727847049";"1727847062";"google";"cpc";
"14826";"1673638497.1721192965";"1727847262";"google";"cpc";"hu_brand"
"14827";"1451857978.1723787969";"1727847634";"google";"cpc";
"14828";"476828477.1727847708";"1727847774";"google";"cpc";"hu_pmax_brand"
"14829";"1216010401.1727701059";"1727848292";"google";"organic";"(not set)"
"14830";"493888813.1727338287";"1727848329";"google";"organic";"(not set)"
"14831";"627458790.1727848306";"1727848416";"(direct)";"(none)";"(not set)"
"14832";"1090334303.1727848604";"1727848663";"google";"cpc";"hu_brand"
"14833";"1592689433.1727848562";"1727848667";"facebook";"cpc";"campaign_1"
"14834";"544392263.1727849051";"1727849110";"facebook";"cpc";"campaign_1"
"14835";"1324666436.1727640962";"1727849204";"facebook";"cpc";"campaign_1"
"14836";"1942538928.1727783447";"1727849746";"google";"cpc";"hu_brand"
"14837";"1765259615.1727849859";"1727849875";"google";"cpc";"hu_brand"
"14838";"1299473764.1727338014";"1727849885";"checkout.simplepay.hu";"referral";"(not set)"
"14839";"553994523.1726904892";"1727849926";"google";"cpc";"hu_brand"
"14840";"1974928436.1727849873";"1727850025";"google";"cpc";"hu_brand"
"14841";"321307976.1727448469";"1727850055";"google";"organic";"(not set)"
"14842";"550974352.1725951122";"1727851159";"google";"cpc";"(not set)"
"14843";"206667912.1727850915";"1727851211";"(direct)";"(none)";"(not set)"
"14844";"1897553127.1727089858";"1727851336";"facebook";"cpc";"campaign_1"
"14845";"1617385069.1727851381";"1727851439";"facebook";"cpc";"campaign_1"
"14846";"757250322.1727806813";"1727851445";;;"(not set)"
"14847";"1291275155.1727248992";"1727851598";"google";"cpc";
"14848";"123027591.1727118930";"1727851935";"facebook";"cpc";"campaign_1"
"14849";"947875961.1726748585";"1727852078";"google";"cpc";"hu_brand"
"14851";"822124622.1727852423";"1727852440";"(direct)";"(none)";"(not set)"
"14852";"2066471643.1727440904";"1727853010";"google";"cpc";
"14853";"80371190.1727678933";"1727853214";"facebook";"cpc";"campaign_1"
"14854";"1808002428.1727853093";"1727853241";"google";"cpc";"hu_brand"
"14855";"597794528.1727782226";"1727853529";"google";"cpc";"hu_pmax_brand"
"14856";"1550045953.1727853875";"1727853884";"(direct)";"(none)";"(not set)"
"14857";"553994523.1726904892";"1727853925";"google";"cpc";"hu_brand"
"14858";"2018605736.1726147170";"1727853949";"google";"organic";"(not set)"
"14859";"502719816.1727854374";"1727854450";"google";"organic";"(not set)"
"14860";"1103384181.1726649094";"1727854526";"(direct)";"(none)";"(not set)"
"14861";"2004381295.1727854568";"1727854746";"(direct)";"(none)";"(not set)"
"14862";"731799587.1727853721";"1727854973";"(direct)";"(none)";"(not set)"
"14863";"832582262.1727854979";"1727855019";"google";"cpc";"hu_pmax_brand"
"14864";"1435773480.1725595564";"1727855435";"l.facebook.com";"referral";"(not set)"
"14865";"122593598.1727855530";"1727855554";"google";"cpc";"hu_pmax_brand"
"14866";"403659633.1727855702";"1727855852";"facebook";"cpc";"campaign_1"
"14867";"811994235.1727855994";"1727856011";"google";"cpc";"hu_brand"
"14868";"1291275155.1727248992";"1727856175";"google";"cpc";
"14869";"1253353796.1727856067";"1727856368";"google";"cpc";
"14870";"1333330820.1727856449";"1727856518";"google";"cpc";
"14871";"247358492.1724135926";"1727856620";"google";"cpc";"hu_pmax_brand"
"14872";"725243022.1727856358";"1727856663";"bing";"organic";"(not set)"
"14874";"1176788966.1727856738";"1727856768";"google";"cpc";
"14875";"450234513.1727856792";"1727856826";"google";"organic";"(not set)"
"14876";"565095744.1726829822";"1727856883";"google";"cpc";
"14878";"1930755435.1725963978";"1727857234";"google";"cpc";"hu_pmax_brand"
"14879";"145835496.1727773572";"1727857305";"google";"organic";"(not set)"
"14880";"1187931928.1722319073";"1727857374";"google";"cpc";"hu_pmax_brand"
"14881";"1661082603.1727857298";"1727857739";"google";"organic";"(not set)"
"14882";"414518222.1723625401";"1727857803";"google";"cpc";"hu_brand"
"14883";"54047404.1727857832";"1727857847";"google";"cpc";"hu_brand"
"14884";"822839724.1727858521";"1727858561";"(direct)";"(none)";"(not set)"
"14885";"77500884.1721296174";"1727858698";"google";"organic";"(not set)"
"14887";"1980754317.1727858508";"1727858897";"google";"organic";"(not set)"
"14888";"1682880962.1727761981";"1727858970";"google";"cpc";
"14889";"2058535098.1726436551";"1727858971";"google";"cpc";"hu_pmax_brand"
"14890";"323931664.1727858920";"1727858984";"google";"cpc";
"14891";"1682507437.1713955692";"1727859026";"source_8";"referral";"(not set)"
"14892";"402538251.1727166442";"1727859030";"google";"cpc";
"14893";"1351502189.1719846839";"1727859229";"google";"cpc";"hu_brand"
"14894";"182615091.1727859244";"1727859255";"(direct)";"(none)";"(not set)"
"14895";"1897553127.1727089858";"1727859642";"facebook";"cpc";"campaign_1"
"14896";"2103255363.1727859467";"1727859714";"google";"cpc";"hu_brand"
"14897";"1099017732.1727859698";"1727859736";"(direct)";"(none)";"(not set)"
"14898";"1203907186.1713966704";"1727859755";"google";"cpc";"hu_pmax_brand"
"14899";"1529818613.1727767223";"1727859886";"google";"cpc";
"14900";"191333941.1727859402";"1727859899";"google";"cpc";"hu_brand"
"14901";"1659946323.1724998305";"1727860090";"facebook";"cpc";"campaign_1"
"14902";"1159436689.1726664376";"1727860749";"google";"organic";"(not set)"
"14903";"1704741170.1727860819";"1727860887";"(direct)";"(none)";"(not set)"
"14904";"491599721.1727860863";"1727861111";"google";"organic";"(not set)"
"14905";"618599038.1727861011";"1727861170";"(direct)";"(none)";"(not set)"
"14906";"960448023.1727861563";"1727861580";"facebook";"cpc";"campaign_1"
"14907";"491599721.1727860863";"1727861598";"google";"organic";"(not set)"
"14908";"1483318828.1727861943";"1727861975";"facebook";"cpc";"campaign_1"
"14909";"1941632479.1727862071";"1727862118";"google";"organic";"(not set)"
"14910";"1811397625.1727862051";"1727862149";"google";"cpc";"hu_pmax_brand"
"14911";"1083966827.1714831104";"1727862244";"google";"cpc";
"14912";"579061403.1720085508";"1727862403";"google";"cpc";"(not set)"
"14913";"258303106.1727862485";"1727862508";"(direct)";"(none)";"(not set)"
"14914";"894442213.1725446975";"1727862551";"google";"cpc";
"14915";"1051710803.1727862468";"1727862557";"google";"cpc";
"14916";"65f78e60-a79f-49d8-8dde-6c38072000d1";"1727862658";"google";"cpc";"(not set)"
"14917";"748395596.1727862787";"1727862873";"(direct)";"(none)";"(not set)"
"14918";"2143938289.1727262439";"1727862899";"facebook";"cpc";"campaign_1"
"14919";"766edebd-6946-4bec-940e-88b3173d8443";"1727863009";"google";"organic";"(not set)"
"14920";"740728763.1727359057";"1727863059";"google";"cpc";"hu_brand"
"14921";"1830226644.1727863047";"1727863079";"google";"organic";"(not set)"
"14922";"2016846475.1727367283";"1727863090";;;"(not set)"
"14923";"2016846475.1727367283";"1727863304";;;"(not set)"
"14924";"1229598636.1727675059";"1727863482";"google";"organic";"(not set)"
"14925";"730744191.1727863605";"1727863680";"google";"cpc";
"14926";"1410547558.1727863137";"1727863818";"google";"cpc";
"14927";"145835496.1727773572";"1727864139";"google";"organic";"(not set)"
"14928";"1217392541.1727864142";"1727864262";"google";"organic";"(not set)"
"14929";"1234294240.1720256367";"1727864279";"google";"cpc";"hu_brand"
"14930";"1229598636.1727675059";"1727864472";"google";"organic";"(not set)"
"14931";"177792265.1727718463";"1727864695";"google";"cpc";
"14932";"257121423.1727864728";"1727864781";"google";"cpc";"hu_brand"
"14933";"599771905.1727864805";"1727864846";"google";"cpc";"hu_brand"
"14934";"481342590.1727854395";"1727864883";"google";"cpc";"hu_brand"
"14935";"1263735638.1727681522";"1727864894";"google";"cpc";"hu_brand"
"14936";"1090334303.1727848604";"1727865092";"google";"cpc";"hu_brand"
"14937";"1465197181.1726216728";"1727865298";"google";"cpc";
"14938";"933355506.1723716292";"1727865328";"google";"organic";"(not set)"
"14939";"297733295.1727865396";"1727865414";"(direct)";"(none)";"(not set)"
"14940";"1189131844.1727865397";"1727865454";"google";"cpc";"hu_brand"
"14941";"1229598636.1727675059";"1727865466";"google";"organic";"(not set)"
"14942";"1730181763.1724331738";"1727865533";"google";"organic";"(not set)"
"14943";"1567935541.1727865770";"1727865895";"google";"cpc";"hu_brand"
"14944";"1294161012.1727865953";"1727865987";"google";"cpc";"hu_brand"
"14945";"925225537.1723631355";"1727866147";"google";"cpc";"hu_pmax_brand"
"14946";"1008701444.1727557288";"1727866199";"facebook";"cpc";"campaign_1"
"14947";"1424470492.1727866272";"1727866424";"google";"organic";"(not set)"
"14948";"703730376.1727866415";"1727866561";"bing";"cpc";"HU "
"14949";"125393060.1727866600";"1727866643";"google";"cpc";"hu_brand"
"14950";"862299516.1724311578";"1727866697";"google";"organic";"(not set)"
"14951";"1003899964.1727864030";"1727866700";"(direct)";"(none)";"(not set)"
"14952";"1850898880.1727866686";"1727866966";"google";"cpc";"(not set)"
"14953";"297690458.1727674535";"1727867018";"google";"organic";"(not set)"
"14954";"657743835.1727418912";"1727867074";"google";"cpc";"hu_brand"
"14955";"739483264.1727867341";"1727867408";"google";"cpc";
"14956";"1638558266.1716133170";"1727867423";;;"(not set)"
"14957";"1453870528.1727545269";"1727867443";"(direct)";"(none)";"(not set)"
"14958";"1998080206.1727867484";"1727867515";"google";"cpc";"hu_brand"
"14959";"904771534.1727867485";"1727867703";"google";"organic";"(not set)"
"14960";"98244300.1727867787";"1727867802";"google";"cpc";"hu_brand"
"14961";"2015582235.1725136904";"1727868417";"google";"cpc";"hu_brand"
"14962";"1285267619.1727868317";"1727868449";"google";"cpc";
"14963";"776940746.1723727484";"1727868581";"ntp.msn.com";"referral";"(not set)"
"14965";"79455417.1727868792";"1727868826";"google";"cpc";"hu_brand"
"14966";"609407565.1715859805";"1727868978";"google";"organic";"(not set)"
"14967";"1419330864.1727868976";"1727869074";"google";"cpc";"hu_brand"
"14968";"1694099613.1727869384";"1727869434";"google";"cpc";"hu_pmax_brand"
"14969";"635518436.1727179813";"1727869985";"google";"cpc";"hu_pmax_brand"
"14970";"703730376.1727866415";"1727870002";"bing";"cpc";"HU "
"14973";"314527952.1727803670";"1727870469";"(direct)";"(none)";"(not set)"
"14974";"1989871357.1724999500";"1727870487";"bing";"cpc";"campaign_56"
"14975";"273730720.1727870599";"1727871052";"(direct)";"(none)";"(not set)"
"14976";"1162725384.1727871060";"1727871131";"google";"cpc";"hu_pmax_brand"
"14977";"2105157803.1727871304";"1727871431";"google";"cpc";"hu_brand"
"14978";"1477853608.1727847049";"1727871455";"google";"organic";"(not set)"
"14979";"116494014.1727116396";"1727871845";"google";"cpc";"hu_pmax_brand"
"14980";"1117891775.1725997159";"1727872480";"google";"cpc";"hu_brand"
"14981";"2003864278.1727872445";"1727872480";"google";"cpc";"hu_pmax_brand"
"14982";"446697201.1727872622";"1727872719";"google";"cpc";
"14984";"1559327531.1727873144";"1727873167";"bing";"organic";"(not set)"
"14985";"1440768745.1727873233";"1727873266";"(direct)";"(none)";"(not set)"
"14986";"ffeb4909-2a5b-4a69-903f-74891e160645";"1727873286";"google";"cpc";
"14987";"1503277645.1727692387";"1727873348";"google";"cpc";"(not set)"
"14988";"1716012950.1711040902";"1727873439";"hotelcms.hu";"referral";"(not set)"
"14989";"513408905.1727158015";"1727873553";"facebook";"cpc";"campaign_1"
"14990";"1189400306.1727873713";"1727873736";"facebook";"cpc";"campaign_1"
"14991";"1194449190.1727873726";"1727873789";"google";"cpc";"hu_brand"
"14992";"613046831.1726481165";"1727873841";"google";"cpc";"hu_brand"
"14993";"1614089035.1725857770";"1727873841";"google";"cpc";
