,id,search_log_id,adults,children,picked_price,picked_room,hotel_id
2993,8147,80472,4,0,,,hotel_2
2994,8148,80473,4,0,,,hotel_2
2995,8149,80474,4,0,,,hotel_2
2996,8150,80475,1,2,,,hotel_2
2997,8151,80476,2,2,,,hotel_2
2998,8152,80476,2,2,,,hotel_2
2999,8153,80476,2,0,,,hotel_2
3000,8154,80477,1,2,,,hotel_2
3001,8155,80478,2,0,,,hotel_2
3002,8156,80479,3,0,,,hotel_2
3003,8157,80480,2,0,,,hotel_2
3004,8158,80480,2,0,,,hotel_2
3005,8159,80481,2,3,,,hotel_2
3006,8160,80482,2,2,,,hotel_2
3007,8161,80483,1,2,,,hotel_2
3008,8162,80484,1,2,,,hotel_2
3009,8163,80485,1,2,,,hotel_2
3010,8164,80486,2,0,,,hotel_2
3011,8165,80487,1,2,,,hotel_2
3012,8166,80488,2,0,,,hotel_2
3013,8167,80489,2,0,,,hotel_2
3014,8168,80490,2,0,,,hotel_2
3015,8169,80491,4,3,,,hotel_2
3016,8170,80492,2,0,,,hotel_2
3017,8171,80493,2,0,,,hotel_2
3018,8172,80494,2,0,,,hotel_2
3019,8173,80495,2,1,,,hotel_2
3020,8174,80496,2,0,,,hotel_2
3021,8175,80497,2,1,,,hotel_2
3022,8176,80498,2,1,,,hotel_2
3023,8177,80499,2,1,,,hotel_2
3024,8178,80500,2,1,,,hotel_2
3025,8179,80501,2,0,,,hotel_2
3026,8180,80502,2,0,,,hotel_2
3027,8181,80503,2,0,,,hotel_2
3028,8182,80504,2,0,,,hotel_2
3029,8183,80505,2,0,,,hotel_2
3030,8184,80506,2,0,105754.0,ROOMGG,hotel_2
3031,8185,80507,2,2,,,hotel_2
3032,8186,80508,2,2,,,hotel_2
3033,8187,80509,2,0,,,hotel_2
3034,8188,80510,2,0,,,hotel_2
3035,8189,80511,2,0,,,hotel_2
3036,8190,80512,2,0,,,hotel_2
3037,8191,80513,2,0,,,hotel_2
3038,8193,80515,2,1,,,hotel_2
3039,8194,80516,2,0,,,hotel_2
3040,8195,80517,2,0,,,hotel_2
3041,8196,80517,2,0,,,hotel_2
3042,8197,80517,2,0,,,hotel_2
3043,8198,80518,2,0,,,hotel_2
3044,8200,80520,2,0,,,hotel_2
3045,8202,80522,2,0,,,hotel_2
3046,8203,80523,2,0,,,hotel_2
3047,8204,80524,2,0,,,hotel_2
3048,8205,80525,2,0,,,hotel_2
3049,8206,80526,2,1,,,hotel_2
3050,8207,80527,2,0,,,hotel_2
3051,8208,80528,2,0,,,hotel_2
3052,8209,80529,2,0,,,hotel_2
3053,8210,80530,1,0,,,hotel_2
3054,8211,80531,2,1,,,hotel_2
3055,8212,80532,2,0,189540.0,ROOMAA,hotel_2
3056,8213,80533,2,0,,,hotel_2
3057,8214,80534,2,0,,,hotel_2
3058,8215,80535,2,0,,,hotel_2
3059,8216,80536,1,0,,,hotel_2
3060,8217,80537,2,0,,,hotel_2
3061,8218,80538,1,0,,,hotel_2
3062,8219,80539,2,1,,,hotel_2
3063,8220,80540,2,1,,,hotel_2
3064,8221,80541,2,1,,,hotel_2
3065,8222,80542,2,1,,,hotel_2
3066,8223,80543,2,2,,,hotel_2
3067,8224,80544,2,0,,,hotel_2
3068,8225,80545,2,0,,,hotel_2
3069,8226,80546,2,0,,,hotel_2
3070,8227,80547,2,0,,,hotel_2
3071,8228,80548,2,0,,,hotel_2
3072,8229,80549,2,0,,,hotel_2
3073,8230,80550,2,0,,,hotel_2
3074,8231,80551,2,0,,,hotel_2
3075,8232,80552,2,0,,,hotel_2
3076,8233,80553,2,1,,,hotel_2
3077,8234,80554,2,0,,,hotel_2
3078,8235,80555,4,1,,,hotel_2
3079,8236,80556,2,1,,,hotel_2
3080,8237,80556,2,0,,,hotel_2
3081,8238,80557,2,0,,,hotel_2
3082,8239,80558,2,0,,,hotel_2
3083,8240,80559,2,1,,,hotel_2
3084,8241,80559,2,0,,,hotel_2
3085,8242,80560,2,0,,,hotel_2
3086,8243,80561,2,0,,,hotel_2
3087,8244,80562,2,0,,,hotel_2
3088,8245,80563,2,0,,,hotel_2
3089,8246,80564,2,0,,,hotel_2
3090,8247,80564,2,0,,,hotel_2
3091,8248,80564,1,1,,,hotel_2
3092,8249,80565,2,0,,,hotel_2
3093,8250,80565,2,0,,,hotel_2
3094,8251,80565,1,1,,,hotel_2
3095,8252,80566,2,2,,,hotel_2
3096,8253,80567,2,0,,,hotel_2
3097,8254,80568,2,0,,,hotel_2
3098,8255,80569,2,2,,,hotel_2
3099,8256,80570,2,0,,,hotel_2
3100,8257,80571,2,0,,,hotel_2
3101,8258,80572,1,0,,,hotel_2
3102,8259,80573,2,0,,,hotel_2
3103,8260,80574,2,0,,,hotel_2
3104,8261,80575,2,0,,,hotel_2
3105,8262,80576,2,0,,,hotel_2
3106,8263,80577,2,0,,,hotel_2
3107,8264,80578,2,0,,,hotel_2
3108,8265,80579,1,1,,,hotel_2
3109,8266,80579,1,0,,,hotel_2
3110,8267,80580,2,1,,,hotel_2
3111,8268,80581,1,1,,,hotel_2
3112,8269,80581,1,0,,,hotel_2
3113,8270,80582,2,0,,,hotel_2
3115,8272,80584,2,2,,,hotel_2
3116,8273,80584,2,2,,,hotel_2
3117,8274,80585,2,2,,,hotel_2
3118,8275,80586,2,2,,,hotel_2
3119,8276,80587,2,2,,,hotel_2
3120,8277,80588,2,2,,,hotel_2
3121,8278,80589,2,2,,,hotel_2
3122,8279,80590,2,0,,,hotel_2
3123,8280,80591,2,0,,,hotel_2
3124,8281,80592,2,0,,,hotel_2
3125,8282,80593,2,0,,,hotel_2
3126,8283,80594,2,1,,,hotel_2
3127,8284,80594,0,0,,,hotel_2
3128,8285,80595,2,1,,,hotel_2
3129,8286,80595,1,0,,,hotel_2
3130,8287,80596,1,1,,,hotel_2
3131,8288,80596,1,0,,,hotel_2
3132,8289,80597,2,0,,,hotel_2
3133,8290,80598,2,0,,,hotel_2
3134,8291,80599,2,0,,,hotel_2
3135,8292,80600,2,0,,,hotel_2
3136,8293,80601,2,0,,,hotel_2
3137,8294,80602,2,0,,,hotel_2
3138,8295,80603,1,2,,,hotel_2
3139,8296,80604,2,0,,,hotel_2
3140,8297,80605,2,0,,,hotel_2
3141,8298,80606,2,1,,,hotel_2
3142,8299,80607,2,0,,,hotel_2
3143,8300,80607,1,1,,,hotel_2
3144,8301,80608,2,0,,,hotel_2
3145,8302,80608,1,1,,,hotel_2
3146,8303,80609,2,0,,,hotel_2
3147,8304,80609,1,1,,,hotel_2
3148,8305,80610,2,0,,,hotel_2
3149,8306,80610,1,1,,,hotel_2
3150,8307,80611,2,0,,,hotel_2
3151,8308,80612,2,0,,,hotel_2
3152,8309,80613,2,0,,,hotel_2
3153,8310,80613,1,1,,,hotel_2
3154,8311,80614,2,0,,,hotel_2
3155,8312,80615,2,3,,,hotel_2
3156,8313,80616,1,1,,,hotel_2
3157,8314,80616,1,2,,,hotel_2
3158,8315,80617,2,0,,,hotel_2
3159,8316,80617,1,1,,,hotel_2
3160,8317,80618,2,0,,,hotel_2
3161,8318,80619,2,0,,,hotel_2
3162,8319,80620,2,0,,,hotel_2
3163,8321,80622,2,0,,,hotel_2
3164,8322,80623,2,0,199440.0,ROOMAA,hotel_2
3165,8323,80624,2,0,,,hotel_2
3166,8324,80625,2,0,,,hotel_2
3167,8325,80626,2,0,,,hotel_2
3168,8326,80627,2,0,,,hotel_2
3169,8327,80628,2,1,,,hotel_2
3170,8328,80629,2,0,,,hotel_2
3171,8329,80630,2,0,,,hotel_2
3172,8330,80631,2,0,,,hotel_2
3173,8332,80633,2,0,,,hotel_2
3174,8333,80634,1,0,,,hotel_2
3175,8334,80635,2,0,,,hotel_2
3176,8335,80635,2,0,,,hotel_2
3177,8336,80635,2,0,,,hotel_2
3178,8337,80635,2,0,,,hotel_2
3179,8338,80635,2,0,,,hotel_2
3180,8339,80635,2,0,,,hotel_2
3181,8340,80635,2,0,,,hotel_2
3182,8341,80635,2,0,,,hotel_2
3183,8342,80635,2,0,,,hotel_2
3184,8343,80635,2,0,,,hotel_2
3185,8344,80636,2,0,,,hotel_2
3186,8345,80637,2,0,,,hotel_2
3187,8346,80638,2,1,,,hotel_2
3188,8347,80639,2,0,,,hotel_2
3189,8348,80640,2,0,,,hotel_2
3190,8349,80641,2,1,,,hotel_2
3191,8350,80642,2,1,,,hotel_2
3192,8351,80643,2,0,,,hotel_2
3193,8352,80644,2,0,,,hotel_2
3194,8353,80645,1,0,,,hotel_2
3195,8354,80646,2,0,,,hotel_2
3196,8355,80647,2,0,,,hotel_2
3197,8356,80648,2,0,280296.0,ROOMDD,hotel_2
3198,8357,80649,4,0,,,hotel_2
3199,8358,80650,2,0,,,hotel_2
3200,8359,80650,2,0,,,hotel_2
3201,8360,80651,2,1,,,hotel_2
3202,8361,80652,2,1,,,hotel_2
3203,8362,80653,2,0,,,hotel_2
3204,8363,80654,2,2,,,hotel_2
3205,8364,80654,1,1,,,hotel_2
3206,8365,80654,2,2,,,hotel_2
3207,8366,80655,2,2,,,hotel_2
3208,8367,80655,1,1,,,hotel_2
3209,8368,80655,2,2,,,hotel_2
3210,8369,80656,2,2,,,hotel_2
3211,8370,80656,2,1,,,hotel_2
3212,8371,80657,2,2,,,hotel_2
3213,8372,80658,1,1,,,hotel_2
3214,8373,80658,1,1,,,hotel_2
3215,8374,80659,2,1,,,hotel_2
3216,8375,80660,2,1,,,hotel_2
3217,8376,80661,2,0,,,hotel_2
3218,8377,80662,2,0,,,hotel_2
3219,8378,80663,2,0,,,hotel_2
3220,8379,80664,3,1,,,hotel_2
3221,8380,80665,2,0,,,hotel_2
3222,8381,80665,1,1,,,hotel_2
3223,8382,80666,2,1,,,hotel_2
3224,8383,80667,2,0,,,hotel_2
3225,8384,80667,1,1,,,hotel_2
3226,8385,80668,2,0,,,hotel_2
3227,8386,80669,2,0,,,hotel_2
3228,8387,80669,1,1,,,hotel_2
3229,8388,80670,2,0,,,hotel_2
3230,8389,80671,2,0,,,hotel_2
3231,8390,80671,1,1,,,hotel_2
3232,8391,80672,2,0,,,hotel_2
3233,8392,80673,2,0,,,hotel_2
3234,8393,80673,1,1,,,hotel_2
3235,8394,80674,2,1,,,hotel_2
3236,8395,80675,2,0,,,hotel_2
3237,8396,80676,2,1,,,hotel_2
3238,8397,80677,2,2,,,hotel_2
3239,8398,80678,2,1,,,hotel_2
3240,8399,80679,2,1,138802.0,ROOMCC,hotel_2
3241,8400,80680,2,0,,,hotel_2
3242,8401,80681,2,0,,,hotel_2
3243,8402,80682,2,0,,,hotel_2
3244,8403,80683,3,1,,,hotel_2
3245,8404,80684,2,0,,,hotel_2
3246,8405,80684,1,1,,,hotel_2
3247,8406,80685,2,0,,,hotel_2
3248,8407,80686,2,0,,,hotel_2
3249,8408,80687,2,1,,,hotel_2
3250,8409,80688,2,1,,,hotel_2
3251,8410,80689,2,1,,,hotel_2
3252,8411,80690,2,2,,,hotel_2
3253,8412,80691,2,0,,,hotel_2
3254,8413,80692,2,2,,,hotel_2
3255,8414,80693,2,2,,,hotel_2
3256,8415,80694,2,2,,,hotel_2
3257,8416,80695,2,2,,,hotel_2
3258,8417,80696,2,0,,,hotel_2
3259,8418,80697,2,2,,,hotel_2
3260,8419,80698,2,0,,,hotel_2
3261,8420,80698,1,1,,,hotel_2
3262,8421,80699,2,0,,,hotel_2
3263,8422,80699,1,1,,,hotel_2
3264,8423,80700,2,2,,,hotel_2
3265,8424,80701,2,0,,,hotel_2
3266,8425,80701,2,0,,,hotel_2
3267,8426,80702,2,0,,,hotel_2
3268,8427,80702,2,0,,,hotel_2
3269,8428,80703,2,0,,,hotel_2
3270,8429,80704,2,0,,,hotel_2
3271,8430,80705,2,0,,,hotel_2
3272,8431,80706,2,0,,,hotel_2
3273,8432,80707,2,0,,,hotel_2
3274,8433,80708,2,3,,,hotel_2
3275,8434,80709,2,1,,,hotel_2
3276,8435,80710,5,0,,,hotel_2
3277,8436,80711,6,0,,,hotel_2
3278,8437,80712,2,0,,,hotel_2
3279,8438,80713,2,0,,,hotel_2
3280,8439,80713,2,0,,,hotel_2
3281,8440,80714,2,0,,,hotel_2
3282,8441,80715,2,0,,,hotel_2
3283,8442,80716,2,0,,,hotel_2
3284,8443,80717,2,0,,,hotel_2
3285,8444,80718,2,2,,,hotel_2
3286,8445,80719,2,0,,,hotel_2
3287,8446,80720,2,0,,,hotel_2
3288,8447,80721,2,2,,,hotel_2
3289,8448,80722,2,2,,,hotel_2
3290,8449,80723,2,0,,,hotel_2
3291,8450,80723,2,0,,,hotel_2
3292,8451,80724,2,2,321523.2,ROOMEE,hotel_2
3293,8452,80725,2,1,,,hotel_2
3294,8453,80726,2,0,,,hotel_2
3295,8454,80727,2,2,,,hotel_2
3296,8455,80728,2,0,,,hotel_2
3297,8568,80841,2,0,,,hotel_2
3298,8569,80842,2,0,,,hotel_2
3299,8570,80843,2,0,,,hotel_2
3300,8571,80844,3,3,,,hotel_2
3301,8572,80845,1,1,,,hotel_2
3302,8573,80845,1,1,,,hotel_2
3303,8574,80845,1,1,,,hotel_2
3304,8575,80846,2,2,,,hotel_2
3305,8576,80847,2,2,,,hotel_2
3306,8577,80848,2,0,,,hotel_2
3307,8578,80849,2,0,,,hotel_2
3308,8579,80850,2,2,,,hotel_2
3309,8580,80851,2,0,,,hotel_2
3310,8581,80852,2,0,,,hotel_2
3311,8582,80853,2,2,,,hotel_2
3312,8583,80854,2,2,,,hotel_2
3313,8584,80855,2,0,,,hotel_2
3314,8585,80856,2,0,238320.0,ROOMGG,hotel_2
3315,8586,80857,2,0,,,hotel_2
3316,8587,80858,2,0,,,hotel_2
3317,8588,80859,2,0,,,hotel_2
3318,8589,80860,2,0,,,hotel_2
3319,8590,80861,2,0,,,hotel_2
3320,8591,80862,2,0,,,hotel_2
3321,8592,80863,2,1,,,hotel_2
3322,8593,80864,2,0,,,hotel_2
3323,8594,80865,2,2,,,hotel_2
3324,8595,80866,2,0,,,hotel_2
3325,8596,80867,2,2,337090.0,ROOMEE,hotel_2
3326,8599,80870,2,0,,,hotel_2
3327,8613,80884,2,0,,,hotel_2
3328,8640,80911,2,2,,,hotel_2
3329,8667,80938,3,0,,,hotel_2
3330,8668,80939,2,0,,,hotel_2
3331,8669,80940,2,0,,,hotel_2
3332,8670,80941,1,1,,,hotel_2
3333,8671,80942,2,0,,,hotel_2
3334,8672,80943,2,2,,,hotel_2
3335,8673,80944,2,0,,,hotel_2
3336,8674,80945,2,2,,,hotel_2
3337,8675,80946,2,0,,,hotel_2
3338,8676,80947,2,0,,,hotel_2
3339,8677,80948,2,0,,,hotel_2
3340,8678,80949,2,0,,,hotel_2
3341,8679,80950,2,0,,,hotel_2
3342,8680,80951,2,0,,,hotel_2
3343,8681,80952,2,2,,,hotel_2
3344,8682,80953,1,1,,,hotel_2
3345,8683,80953,1,1,,,hotel_2
3346,8685,80955,2,0,,,hotel_2
3347,8686,80956,2,0,,,hotel_2
3348,8687,80957,2,0,,,hotel_2
3349,8688,80958,2,0,,,hotel_2
3350,8689,80959,2,0,,,hotel_2
3351,8690,80959,2,0,,,hotel_2
3352,8692,80961,2,0,,,hotel_2
3353,8693,80962,3,1,,,hotel_2
3354,8694,80963,2,0,,,hotel_2
3355,8695,80963,1,1,,,hotel_2
3356,8696,80964,2,0,,,hotel_2
3357,8697,80964,1,1,,,hotel_2
3358,8698,80965,2,0,,,hotel_2
3359,8699,80966,2,2,,,hotel_2
3360,8700,80967,2,2,,,hotel_2
3361,8701,80968,2,2,,,hotel_2
3362,8702,80969,2,2,,,hotel_2
3363,8703,80970,2,2,,,hotel_2
3364,8704,80971,2,2,,,hotel_2
3365,8705,80972,2,0,,,hotel_2
3366,8706,80973,2,0,,,hotel_2
3367,8707,80974,2,0,129879.0,ROOMDD,hotel_2
3368,8708,80975,2,2,,,hotel_2
3369,8709,80976,2,0,,,hotel_2
3370,8710,80977,2,0,,,hotel_2
3371,8711,80978,1,1,,,hotel_2
3372,8712,80979,3,0,,,hotel_2
3373,8713,80980,2,0,,,hotel_2
3374,8714,80981,2,0,,,hotel_2
3375,8715,80982,2,0,,,hotel_2
3376,8716,80983,2,0,,,hotel_2
3377,8717,80984,1,0,,,hotel_2
3378,8718,80985,2,0,,,hotel_2
3379,8719,80986,2,1,,,hotel_2
3380,8720,80987,2,1,,,hotel_2
3381,8721,80988,4,0,,,hotel_2
3382,8722,80989,4,0,,,hotel_2
3383,8723,80990,1,0,,,hotel_2
3384,8724,80991,1,1,,,hotel_2
3385,8725,80991,1,0,,,hotel_2
3386,8726,80992,1,0,,,hotel_2
3387,8727,80993,1,0,,,hotel_2
3388,8728,80994,2,1,,,hotel_2
3389,8729,80995,1,1,,,hotel_2
3390,8730,80995,1,0,,,hotel_2
3391,8731,80996,1,0,,,hotel_2
3392,8732,80997,3,2,,,hotel_2
3393,8733,80998,2,2,,,hotel_2
3394,8734,80999,1,1,,,hotel_2
3395,8735,80999,1,0,,,hotel_2
3396,8736,81000,2,2,451702.0,ROOMHH,hotel_2
3397,8737,81001,4,0,,,hotel_2
3398,8738,81002,2,0,,,hotel_2
3399,8739,81002,2,0,,,hotel_2
3400,8740,81003,2,0,,,hotel_2
3401,8741,81004,2,0,,,hotel_2
3402,8742,81004,2,0,,,hotel_2
3403,8743,81005,2,0,,,hotel_2
3404,8744,81006,2,2,,,hotel_2
3405,8745,81007,2,1,,,hotel_2
3406,8746,81007,1,0,,,hotel_2
3407,8747,81008,2,2,,,hotel_2
3408,8748,81009,2,1,,,hotel_2
3409,8749,81009,1,0,,,hotel_2
3410,8750,81010,2,1,,,hotel_2
3411,8751,81011,2,0,174240.0,ROOMBB,hotel_2
3412,8752,81012,2,2,,,hotel_2
3413,8753,81012,1,1,,,hotel_2
3414,8754,81013,1,0,,,hotel_2
3415,8755,81014,2,0,,,hotel_2
3416,8756,81014,2,1,,,hotel_2
3418,8760,81018,2,0,,,hotel_2
3419,8761,81019,2,0,,,hotel_2
3420,8762,81020,2,0,,,hotel_2
3421,8763,81021,2,0,,,hotel_2
3422,8764,81022,2,0,,,hotel_2
3423,8765,81023,2,0,,,hotel_2
3424,8766,81024,2,0,,,hotel_2
3425,8767,81025,2,0,,,hotel_2
3426,8768,81026,2,1,,,hotel_2
3427,8769,81026,2,1,,,hotel_2
3428,8770,81027,2,0,,,hotel_2
3429,8771,81028,2,0,,,hotel_2
3430,8772,81028,2,0,,,hotel_2
3431,8773,81029,2,0,,,hotel_2
3432,8774,81029,2,0,,,hotel_2
3433,8775,81029,2,0,,,hotel_2
3434,8776,81030,2,0,,,hotel_2
3435,8777,81030,2,0,,,hotel_2
3436,8778,81030,2,0,,,hotel_2
3437,8779,81031,2,0,,,hotel_2
3438,8784,81035,2,0,,,hotel_2
3439,8788,81038,4,0,,,hotel_2
3440,8789,81039,2,1,,,hotel_2
3441,8790,81040,2,0,,,hotel_2
3442,8791,81041,2,0,,,hotel_2
3443,8792,81042,2,1,,,hotel_2
3444,8793,81043,2,1,,,hotel_2
3445,8794,81044,2,0,,,hotel_2
3446,8795,81045,2,0,,,hotel_2
3447,8796,81045,1,1,,,hotel_2
3448,8797,81046,4,2,,,hotel_2
3449,8798,81047,2,1,,,hotel_2
3450,8799,81048,2,1,,,hotel_2
3451,8800,81049,2,0,,,hotel_2
3452,8801,81050,3,0,,,hotel_2
3453,8802,81051,2,2,,,hotel_2
3454,8803,81052,2,0,,,hotel_2
3455,8807,81056,2,0,,,hotel_2
3457,8809,81058,1,0,,,hotel_2
3458,8810,81059,1,0,,,hotel_2
3459,8811,81060,2,0,,,hotel_2
3460,8812,81061,2,0,,,hotel_2
3461,8813,81062,1,1,,,hotel_2
3462,8814,81062,1,2,,,hotel_2
3463,8815,81063,2,2,,,hotel_2
3464,8816,81064,2,1,,,hotel_2
3465,8817,81065,2,1,,,hotel_2
3466,8818,81066,2,2,,,hotel_2
3467,8819,81067,2,0,,,hotel_2
3468,8820,81068,2,0,,,hotel_2
3469,8821,81069,2,0,,,hotel_2
3470,8822,81070,2,0,,,hotel_2
3471,8823,81071,4,0,,,hotel_2
3472,8824,81072,2,0,,,hotel_2
3473,8825,81073,2,0,,,hotel_2
3474,8826,81074,2,2,,,hotel_2
3475,8827,81075,2,0,,,hotel_2
3476,8828,81076,4,0,,,hotel_2
3477,8829,81077,2,1,,,hotel_2
3478,8830,81078,2,0,,,hotel_2
3479,8832,81080,2,0,,,hotel_2
3480,8833,81081,2,0,,,hotel_2
3481,8836,81083,2,2,,,hotel_2
3482,8837,81084,2,2,,,hotel_2
3483,8838,81085,2,2,393822.0,ROOMEE,hotel_2
3484,8839,81086,2,1,,,hotel_2
3485,8840,81087,2,0,,,hotel_2
3486,8841,81088,2,0,,,hotel_2
3487,8842,81089,1,0,,,hotel_2
3488,8843,81090,1,0,,,hotel_2
3489,8844,81091,2,0,,,hotel_2
3490,8845,81092,2,0,,,hotel_2
3491,8846,81093,2,2,,,hotel_2
3492,8847,81094,2,0,,,hotel_2
3493,8848,81095,3,0,,,hotel_2
3494,8849,81096,2,0,,,hotel_2
3495,8850,81097,3,0,,,hotel_2
3496,8851,81098,4,0,,,hotel_2
3497,8852,81099,4,0,,,hotel_2
3498,8853,81100,4,0,470.93,ROOMHH,hotel_2
3499,8854,81101,2,0,,,hotel_2
3500,8855,81102,2,1,,,hotel_2
3501,8856,81103,2,0,,,hotel_2
3502,8857,81104,2,1,,,hotel_2
3503,8858,81105,2,0,,,hotel_2
3504,8859,81105,2,0,,,hotel_2
3505,8860,81106,2,1,,,hotel_2
3506,8861,81107,2,0,,,hotel_2
3507,8862,81108,2,0,,,hotel_2
3508,8863,81109,2,0,,,hotel_2
3509,8864,81110,2,0,,,hotel_2
3510,8865,81111,2,0,,,hotel_2
3511,8866,81112,2,0,,,hotel_2
3512,8867,81113,2,0,,,hotel_2
3513,8868,81114,2,2,,,hotel_2
3514,8869,81115,2,0,,,hotel_2
3515,8870,81116,2,0,,,hotel_2
3516,8871,81117,2,0,106877.0,ROOMAA,hotel_2
3517,8872,81118,2,0,,,hotel_2
3518,8873,81119,2,2,,,hotel_2
3519,8874,81120,2,2,,,hotel_2
3520,8875,81121,2,2,,,hotel_2
3521,8876,81122,2,1,,,hotel_2
3522,8877,81123,2,1,,,hotel_2
3523,8878,81124,2,1,,,hotel_2
3524,8879,81125,2,0,,,hotel_2
3525,8880,81126,2,0,,,hotel_2
3526,8881,81127,2,0,,,hotel_2
3527,8882,81128,2,2,,,hotel_2
3528,8883,81129,3,0,,,hotel_2
3529,8884,81130,2,0,,,hotel_2
3530,8885,81131,2,2,,,hotel_2
3531,8886,81132,1,1,,,hotel_2
3532,8887,81132,1,0,,,hotel_2
3533,8888,81133,1,1,,,hotel_2
3534,8889,81133,1,0,,,hotel_2
3535,8890,81134,2,0,,,hotel_2
3536,8891,81135,2,2,,,hotel_2
3537,8892,81136,2,0,,,hotel_2
3538,8894,81138,2,0,,,hotel_2
3539,8896,81140,2,0,,,hotel_2
3540,8897,81141,2,0,,,hotel_2
3541,8898,81142,2,0,,,hotel_2
3542,8899,81143,2,0,,,hotel_2
3543,8900,81144,2,0,,,hotel_2
3544,8901,81145,2,0,,,hotel_2
3545,8902,81146,2,0,,,hotel_2
3546,8903,81147,2,0,,,hotel_2
3547,8904,81148,2,0,,,hotel_2
3548,8905,81149,2,0,,,hotel_2
3549,8906,81150,2,0,,,hotel_2
3550,8907,81150,2,0,,,hotel_2
3551,8908,81151,2,1,,,hotel_2
3552,8909,81152,3,0,,,hotel_2
3553,8910,81153,3,0,,,hotel_2
3554,8911,81154,4,0,,,hotel_2
3555,8912,81155,3,1,,,hotel_2
3556,8913,81156,2,0,,,hotel_2
3557,8914,81157,2,3,,,hotel_2
3558,8915,81158,2,3,,,hotel_2
3559,8916,81159,2,2,,,hotel_2
3560,8917,81160,2,3,,,hotel_2
3561,8918,81161,2,2,,,hotel_2
3562,8919,81162,2,1,,,hotel_2
3563,8920,81163,2,0,,,hotel_2
3564,8921,81164,2,0,,,hotel_2
3565,8922,81165,2,0,,,hotel_2
3566,8923,81166,2,0,,,hotel_2
3567,8924,81167,2,2,,,hotel_2
3568,8925,81168,1,0,,,hotel_2
3569,8926,81168,0,0,,,hotel_2
3570,8927,81169,2,0,,,hotel_2
3571,8928,81170,1,1,,,hotel_2
3572,8929,81170,0,0,,,hotel_2
3573,8930,81171,2,3,,,hotel_2
3574,8931,81172,3,0,,,hotel_2
3575,8932,81173,2,2,,,hotel_2
3576,8933,81174,2,2,,,hotel_2
3577,8934,81175,2,0,,,hotel_2
3578,8935,81176,3,2,,,hotel_2
3579,8936,81176,0,0,,,hotel_2
3580,8937,81177,3,2,,,hotel_2
3581,8938,81177,0,0,,,hotel_2
3582,8939,81178,3,2,,,hotel_2
3583,8940,81178,0,0,,,hotel_2
3584,8941,81179,3,2,,,hotel_2
3585,8942,81179,0,0,,,hotel_2
3586,8943,81180,2,0,,,hotel_2
3587,8944,81181,3,2,,,hotel_2
3588,8945,81181,1,0,,,hotel_2
3589,8946,81182,3,2,,,hotel_2
3590,8947,81182,1,0,,,hotel_2
3591,8948,81183,2,0,,,hotel_2
3592,8949,81184,2,0,,,hotel_2
3593,8950,81185,2,0,,,hotel_2
3594,8951,81186,2,1,,,hotel_2
3595,8952,81187,2,0,,,hotel_2
3596,8953,81188,2,2,,,hotel_2
3597,8954,81189,2,0,,,hotel_2
3598,8955,81190,2,0,,,hotel_2
3599,8956,81191,2,0,,,hotel_2
3600,8957,81192,2,0,,,hotel_2
3601,8958,81193,2,0,,,hotel_2
3602,8959,81194,2,0,,,hotel_2
3603,8960,81195,2,0,,,hotel_2
3604,8961,81196,2,0,,,hotel_2
3605,8962,81197,2,1,,,hotel_2
3606,8963,81198,2,1,,,hotel_2
3607,8964,81199,2,1,,,hotel_2
3608,8965,81200,2,1,,,hotel_2
3609,8966,81201,2,3,,,hotel_2
3610,8967,81202,2,3,,,hotel_2
3611,8968,81203,2,3,,,hotel_2
3612,8969,81204,2,1,,,hotel_2
3613,8970,81205,3,1,,,hotel_2
3614,8971,81206,2,1,,,hotel_2
3615,8972,81207,1,1,,,hotel_2
3616,8973,81207,1,0,,,hotel_2
3617,8974,81208,1,1,,,hotel_2
3618,8975,81209,2,0,,,hotel_2
3619,8976,81210,1,1,,,hotel_2
3620,8977,81210,1,0,,,hotel_2
3621,8978,81211,2,0,,,hotel_2
3622,8979,81212,2,0,,,hotel_2
3623,8980,81213,1,1,,,hotel_2
3624,8981,81213,1,0,,,hotel_2
3625,8982,81214,2,1,,,hotel_2
3626,8983,81215,2,1,,,hotel_2
3627,8984,81216,2,0,,,hotel_2
3628,8985,81217,2,0,,,hotel_2
3629,8986,81218,2,0,,,hotel_2
3630,8987,81219,2,1,,,hotel_2
3631,8988,81220,2,1,,,hotel_2
3632,8989,81221,2,1,,,hotel_2
3633,8990,81222,2,0,,,hotel_2
3634,8991,81223,2,1,,,hotel_2
3635,8992,81224,3,0,,,hotel_2
3636,8993,81225,2,0,,,hotel_2
3637,8994,81226,2,0,,,hotel_2
3638,8995,81227,2,0,,,hotel_2
3639,8996,81228,2,1,,,hotel_2
3640,8997,81229,2,1,,,hotel_2
3641,8998,81230,2,0,,,hotel_2
3642,8999,81231,2,0,,,hotel_2
3643,9000,81231,2,0,,,hotel_2
3644,9001,81232,2,0,,,hotel_2
3645,9002,81233,2,0,,,hotel_2
3646,9003,81234,2,1,,,hotel_2
3647,9004,81235,2,1,,,hotel_2
3648,9005,81236,2,1,,,hotel_2
3649,9006,81237,2,0,,,hotel_2
3650,9007,81238,2,0,,,hotel_2
3651,9008,81239,2,0,,,hotel_2
3652,9009,81240,2,1,239314.0,ROOMEE,hotel_2
3653,9010,81241,2,0,,,hotel_2
