,id,search_log_id,search_log_room_id,room_code,room_price_min,room_price_max,hotel_id
11579,27683,81007,8746,ROOMCC,273.7,345.1,hotel_2
11580,27684,81007,8746,ROOMBB,341.7,421.6,hotel_2
11581,27685,81007,8746,ROOMFF,375.7,460.7,hotel_2
11582,27686,81008,8747,ROOMEE,434520.0,474840.0,hotel_2
11583,27687,81008,8747,ROOMHH,526320.0,566640.0,hotel_2
11584,27688,81009,8748,ROOMCC,433.5,582.14,hotel_2
11585,27689,81009,8748,ROOMEE,489.6,645.9,hotel_2
11586,27690,81009,8748,ROOMHH,591.6,761.5,hotel_2
11587,27691,81009,8749,ROOMAA,256.7,326.4,hotel_2
11588,27692,81009,8749,ROOMCC,273.7,345.1,hotel_2
11589,27693,81009,8749,ROOMBB,341.7,421.6,hotel_2
11590,27694,81009,8749,ROOMFF,375.7,460.7,hotel_2
11591,27695,81010,8750,ROOMCC,433.5,582.14,hotel_2
11592,27696,81010,8750,ROOMEE,489.6,645.9,hotel_2
11593,27697,81010,8750,ROOMHH,591.6,761.5,hotel_2
11594,27698,81011,8751,ROOMGG,141077.0,169924.0,hotel_2
11595,27699,81011,8751,ROOMCC,141077.0,169924.0,hotel_2
11596,27700,81011,8751,ROOMBB,169013.0,198726.0,hotel_2
11597,27701,81013,8754,ROOMDD,108000.0,120243.0,hotel_2
11598,27702,81013,8754,ROOMAA,115200.0,127444.0,hotel_2
11599,27703,81013,8754,ROOMGG,122400.0,134644.0,hotel_2
11600,27704,81013,8754,ROOMCC,122400.0,134644.0,hotel_2
11601,27705,81014,8755,ROOMGG,154224.0,178708.0,hotel_2
11602,27706,81014,8755,ROOMCC,154224.0,178708.0,hotel_2
11603,27707,81014,8755,ROOMBB,178704.0,203189.0,hotel_2
11604,27708,81014,8755,ROOMFF,190944.0,215430.0,hotel_2
11605,27709,81014,8756,ROOMCC,154224.0,186628.0,hotel_2
11606,27712,81018,8760,ROOMAA,145656.0,170141.0,hotel_2
11607,27713,81018,8760,ROOMGG,151776.0,176262.0,hotel_2
11608,27714,81018,8760,ROOMCC,151776.0,176262.0,hotel_2
11609,27715,81018,8760,ROOMBB,176256.0,200742.0,hotel_2
11610,27716,81019,8761,ROOMAA,312120.0,312120.0,hotel_2
11611,27717,81019,8761,ROOMGG,321300.0,321300.0,hotel_2
11612,27718,81019,8761,ROOMCC,321300.0,321300.0,hotel_2
11613,27719,81019,8761,ROOMBB,358020.0,358020.0,hotel_2
11614,27720,81020,8762,ROOMAA,382500.0,382500.0,hotel_2
11615,27721,81020,8762,ROOMGG,394740.0,394740.0,hotel_2
11616,27722,81020,8762,ROOMCC,394740.0,394740.0,hotel_2
11617,27723,81020,8762,ROOMBB,443700.0,443700.0,hotel_2
11618,27724,81021,8763,ROOMDD,107712.0,146884.0,hotel_2
11619,27725,81021,8763,ROOMAA,113832.0,153838.0,hotel_2
11620,27726,81021,8763,ROOMGG,119952.0,160792.0,hotel_2
11621,27727,81021,8763,ROOMCC,119952.0,160792.0,hotel_2
11622,27728,81021,8763,ROOMBB,144432.0,188614.0,hotel_2
11623,27729,81021,8763,ROOMFF,156672.0,202522.0,hotel_2
11624,27730,81022,8764,ROOMAA,324972.0,324972.0,hotel_2
11625,27731,81022,8764,ROOMGG,337212.0,337212.0,hotel_2
11626,27732,81022,8764,ROOMCC,337212.0,337212.0,hotel_2
11627,27733,81022,8764,ROOMBB,386172.0,386172.0,hotel_2
11628,27734,81023,8765,ROOMDD,168912.0,168912.0,hotel_2
11629,27735,81023,8765,ROOMAA,178092.0,178092.0,hotel_2
11630,27736,81023,8765,ROOMGG,187272.0,187272.0,hotel_2
11631,27737,81023,8765,ROOMCC,187272.0,187272.0,hotel_2
11632,27738,81023,8765,ROOMBB,223992.0,223992.0,hotel_2
11633,27739,81024,8766,ROOMDD,168912.0,168912.0,hotel_2
11634,27740,81024,8766,ROOMAA,178092.0,178092.0,hotel_2
11635,27741,81024,8766,ROOMGG,187272.0,187272.0,hotel_2
11636,27742,81024,8766,ROOMCC,187272.0,187272.0,hotel_2
11637,27743,81024,8766,ROOMBB,223992.0,223992.0,hotel_2
11638,27744,81025,8767,ROOMDD,190332.0,214818.0,hotel_2
11639,27745,81025,8767,ROOMAA,199512.0,223999.0,hotel_2
11640,27746,81025,8767,ROOMGG,208692.0,233179.0,hotel_2
11641,27747,81025,8767,ROOMCC,208692.0,233179.0,hotel_2
11642,27748,81025,8767,ROOMBB,245412.0,269898.0,hotel_2
11643,27749,81025,8767,ROOMFF,263772.0,288261.0,hotel_2
11644,27750,81026,8768,ROOMCC,763.3,763.3,hotel_2
11645,27751,81026,8768,ROOMHH,1120.3,1120.3,hotel_2
11646,27752,81026,8769,ROOMCC,763.3,763.3,hotel_2
11647,27753,81026,8769,ROOMHH,1120.3,1120.3,hotel_2
11648,27754,81027,8770,ROOMAA,188778.0,219102.0,hotel_2
11649,27755,81027,8770,ROOMGG,197682.0,228282.0,hotel_2
11650,27756,81027,8770,ROOMCC,197682.0,228282.0,hotel_2
11651,27757,81027,8770,ROOMBB,233301.0,265002.0,hotel_2
11652,27758,81027,8770,ROOMFF,251109.0,283365.0,hotel_2
11653,27759,81028,8771,ROOMDD,107712.0,146884.0,hotel_2
11654,27760,81028,8771,ROOMAA,113832.0,153838.0,hotel_2
11655,27761,81028,8771,ROOMGG,119952.0,160792.0,hotel_2
11656,27762,81028,8771,ROOMCC,119952.0,160792.0,hotel_2
11657,27763,81028,8771,ROOMBB,144432.0,188614.0,hotel_2
11658,27764,81028,8771,ROOMFF,156672.0,202522.0,hotel_2
11659,27765,81028,8772,ROOMDD,107712.0,146884.0,hotel_2
11660,27766,81028,8772,ROOMAA,113832.0,153838.0,hotel_2
11661,27767,81028,8772,ROOMGG,119952.0,160792.0,hotel_2
11662,27768,81028,8772,ROOMCC,119952.0,160792.0,hotel_2
11663,27769,81028,8772,ROOMBB,144432.0,188614.0,hotel_2
11664,27770,81028,8772,ROOMFF,156672.0,202522.0,hotel_2
11665,27771,81029,8773,ROOMDD,107712.0,146884.0,hotel_2
11666,27772,81029,8773,ROOMAA,113832.0,153838.0,hotel_2
11667,27773,81029,8773,ROOMGG,119952.0,160792.0,hotel_2
11668,27774,81029,8773,ROOMCC,119952.0,160792.0,hotel_2
11669,27775,81029,8773,ROOMBB,144432.0,188614.0,hotel_2
11670,27776,81029,8773,ROOMFF,156672.0,202522.0,hotel_2
11671,27777,81029,8774,ROOMDD,107712.0,146884.0,hotel_2
11672,27778,81029,8774,ROOMAA,113832.0,153838.0,hotel_2
11673,27779,81029,8774,ROOMGG,119952.0,160792.0,hotel_2
11674,27780,81029,8774,ROOMCC,119952.0,160792.0,hotel_2
11675,27781,81029,8774,ROOMBB,144432.0,188614.0,hotel_2
11676,27782,81029,8774,ROOMFF,156672.0,202522.0,hotel_2
11677,27783,81029,8775,ROOMDD,107712.0,146884.0,hotel_2
11678,27784,81029,8775,ROOMAA,113832.0,153838.0,hotel_2
11679,27785,81029,8775,ROOMGG,119952.0,160792.0,hotel_2
11680,27786,81029,8775,ROOMCC,119952.0,160792.0,hotel_2
11681,27787,81029,8775,ROOMBB,144432.0,188614.0,hotel_2
11682,27788,81029,8775,ROOMFF,156672.0,202522.0,hotel_2
11683,27789,81030,8776,ROOMDD,107712.0,146884.0,hotel_2
11684,27790,81030,8776,ROOMAA,113832.0,153838.0,hotel_2
11685,27791,81030,8776,ROOMGG,119952.0,160792.0,hotel_2
11686,27792,81030,8776,ROOMCC,119952.0,160792.0,hotel_2
11687,27793,81030,8776,ROOMBB,144432.0,188614.0,hotel_2
11688,27794,81030,8776,ROOMFF,156672.0,202522.0,hotel_2
11689,27795,81030,8777,ROOMDD,107712.0,146884.0,hotel_2
11690,27796,81030,8777,ROOMAA,113832.0,153838.0,hotel_2
11691,27797,81030,8777,ROOMGG,119952.0,160792.0,hotel_2
11692,27798,81030,8777,ROOMCC,119952.0,160792.0,hotel_2
11693,27799,81030,8777,ROOMBB,144432.0,188614.0,hotel_2
11694,27800,81030,8777,ROOMFF,156672.0,202522.0,hotel_2
11695,27801,81030,8778,ROOMDD,107712.0,146884.0,hotel_2
11696,27802,81030,8778,ROOMAA,113832.0,153838.0,hotel_2
11697,27803,81030,8778,ROOMGG,119952.0,160792.0,hotel_2
11698,27804,81030,8778,ROOMCC,119952.0,160792.0,hotel_2
11699,27805,81030,8778,ROOMBB,144432.0,188614.0,hotel_2
11700,27806,81030,8778,ROOMFF,156672.0,202522.0,hotel_2
11701,27807,81031,8779,ROOMBB,709.5,981.75,hotel_2
11702,27820,81035,8784,ROOMAA,164160.0,188646.0,hotel_2
11703,27821,81035,8784,ROOMGG,171360.0,195846.0,hotel_2
11704,27822,81035,8784,ROOMCC,171360.0,195846.0,hotel_2
11705,27823,81035,8784,ROOMBB,200160.0,224647.0,hotel_2
11706,27824,81035,8784,ROOMFF,214560.0,239047.0,hotel_2
11707,27837,81038,8788,ROOMEE,293760.0,342720.0,hotel_2
11708,27838,81039,8789,ROOMCC,114566.0,177060.0,hotel_2
11709,27839,81039,8789,ROOMEE,158630.0,232698.0,hotel_2
11710,27840,81039,8789,ROOMHH,191678.0,274426.0,hotel_2
11711,27841,81040,8790,ROOMDD,73639.0,98119.0,hotel_2
11712,27842,81040,8790,ROOMAA,77730.0,102210.0,hotel_2
11713,27843,81040,8790,ROOMGG,81821.0,106301.0,hotel_2
11714,27844,81040,8790,ROOMCC,81821.0,106301.0,hotel_2
11715,27845,81040,8790,ROOMBB,98185.0,122665.0,hotel_2
11716,27846,81040,8790,ROOMFF,106367.0,130847.0,hotel_2
11717,27847,81041,8791,ROOMAA,125852.0,154228.0,hotel_2
11718,27848,81041,8791,ROOMGG,131788.0,160348.0,hotel_2
11719,27849,81041,8791,ROOMCC,131788.0,160348.0,hotel_2
11720,27850,81041,8791,ROOMBB,155534.0,184828.0,hotel_2
11721,27851,81041,8791,ROOMFF,167406.0,197070.0,hotel_2
11722,27852,81042,8792,ROOMCC,549.12,633.5,hotel_2
11723,27853,81042,8792,ROOMEE,747.0,837.68,hotel_2
11724,27854,81042,8792,ROOMHH,895.41,990.29,hotel_2
11725,27855,81043,8793,ROOMCC,693.6,693.6,hotel_2
11726,27856,81043,8793,ROOMHH,1169.6,1169.6,hotel_2
11727,27857,81044,8794,ROOMAA,179928.0,228950.0,hotel_2
11728,27858,81044,8794,ROOMBB,225828.0,281111.0,hotel_2
11729,27859,81045,8795,ROOMBB,182376.0,206862.0,hotel_2
11730,27860,81045,8795,ROOMFF,194616.0,219102.0,hotel_2
11731,27861,81045,8796,ROOMBB,146268.0,166432.0,hotel_2
11732,27862,81045,8796,ROOMFF,158508.0,178674.0,hotel_2
11733,27863,81046,8797,ROOMHH,670140.0,670140.0,hotel_2
11734,27864,81048,8799,ROOMCC,192168.0,228893.6,hotel_2
11735,27865,81049,8800,ROOMDD,295.8,404.6,hotel_2
11736,27866,81049,8800,ROOMAA,312.8,423.3,hotel_2
11737,27867,81049,8800,ROOMCC,329.8,442.85,hotel_2
11738,27868,81049,8800,ROOMBB,397.8,520.2,hotel_2
11739,27869,81049,8800,ROOMFF,431.8,559.3,hotel_2
11740,27870,81050,8801,ROOMCC,144848.0,206416.0,hotel_2
11741,27871,81050,8801,ROOMEE,166220.0,231454.0,hotel_2
11742,27872,81050,8801,ROOMHH,166220.0,231454.0,hotel_2
11743,27873,81051,8802,ROOMHH,168983.0,168983.0,hotel_2
11744,27874,81052,8803,ROOMDD,290.7,398.65,hotel_2
11745,27875,81052,8803,ROOMAA,307.7,417.35,hotel_2
11746,27876,81052,8803,ROOMGG,324.7,437.75,hotel_2
11747,27877,81052,8803,ROOMCC,324.7,437.75,hotel_2
11748,27878,81052,8803,ROOMBB,392.7,514.25,hotel_2
11749,27879,81052,8803,ROOMFF,426.7,553.35,hotel_2
11750,27880,81056,8807,ROOMAA,276568.0,309612.0,hotel_2
11751,27881,81056,8807,ROOMGG,290536.0,324012.0,hotel_2
11752,27882,81056,8807,ROOMCC,290536.0,324012.0,hotel_2
11753,27883,81056,8807,ROOMBB,346408.0,381612.0,hotel_2
11754,27884,81057,8808,ROOMHH,484704.0,484704.0,hotel_2
11755,27885,81058,8809,ROOMAA,388008.0,400248.0,hotel_2
11756,27886,81058,8809,ROOMCC,412488.0,424728.0,hotel_2
11757,27887,81058,8809,ROOMBB,510408.0,522648.0,hotel_2
11758,27888,81058,8809,ROOMFF,559368.0,571608.0,hotel_2
11759,27889,81059,8810,ROOMGG,304128.0,335387.0,hotel_2
11760,27890,81059,8810,ROOMCC,304128.0,335387.0,hotel_2
11761,27891,81059,8810,ROOMBB,373248.0,408828.0,hotel_2
11762,27892,81059,8810,ROOMFF,407808.0,445550.0,hotel_2
11763,27893,81060,8811,ROOMDD,273.0,341.0,hotel_2
11764,27894,81060,8811,ROOMAA,284.0,352.0,hotel_2
11765,27895,81060,8811,ROOMGG,295.0,363.0,hotel_2
11766,27896,81060,8811,ROOMCC,295.0,363.0,hotel_2
11767,27897,81060,8811,ROOMBB,341.0,409.0,hotel_2
11768,27898,81060,8811,ROOMFF,364.0,432.0,hotel_2
11769,27899,81061,8812,ROOMDD,263.84,377.4,hotel_2
11770,27900,81061,8812,ROOMAA,280.32,396.1,hotel_2
11771,27901,81061,8812,ROOMGG,296.82,416.5,hotel_2
11772,27902,81061,8812,ROOMCC,296.82,416.5,hotel_2
11773,27903,81061,8812,ROOMBB,362.78,493.0,hotel_2
11774,27904,81062,8813,ROOMAA,208539.0,233025.5,hotel_2
11775,27905,81062,8813,ROOMGG,217719.0,242204.5,hotel_2
11776,27906,81062,8813,ROOMCC,217719.0,242204.5,hotel_2
11777,27907,81062,8813,ROOMBB,254439.0,278925.5,hotel_2
11778,27908,81062,8814,ROOMCC,297279.0,334006.7,hotel_2
11779,27909,81063,8815,ROOMEE,393822.0,393822.0,hotel_2
11780,27910,81063,8815,ROOMHH,459918.0,459918.0,hotel_2
11781,27911,81064,8816,ROOMDD,73639.0,98119.0,hotel_2
11782,27912,81064,8816,ROOMAA,77730.0,102210.0,hotel_2
11783,27913,81064,8816,ROOMGG,81821.0,106301.0,hotel_2
11784,27914,81064,8816,ROOMCC,81821.0,106301.0,hotel_2
11785,27915,81064,8816,ROOMEE,151368.5,175848.5,hotel_2
11786,27916,81064,8816,ROOMHH,175914.5,200394.5,hotel_2
11787,27917,81064,8816,ROOMBB,98185.0,122665.0,hotel_2
11788,27918,81064,8816,ROOMFF,106367.0,130847.0,hotel_2
11789,27919,81065,8817,ROOMAA,280296.0,304787.0,hotel_2
11790,27920,81065,8817,ROOMGG,292536.0,317026.0,hotel_2
11791,27921,81065,8817,ROOMCC,292536.0,317026.0,hotel_2
11792,27922,81065,8817,ROOMBB,341496.0,365986.0,hotel_2
11793,27923,81066,8818,ROOMEE,222768.0,267408.0,hotel_2
11794,27924,81066,8818,ROOMHH,259488.0,304128.0,hotel_2
11795,27925,81067,8819,ROOMDD,94982.0,135756.0,hotel_2
11796,27926,81067,8819,ROOMAA,100918.0,142712.0,hotel_2
11797,27927,81067,8819,ROOMGG,106856.0,149666.0,hotel_2
11798,27928,81067,8819,ROOMCC,106856.0,149666.0,hotel_2
11799,27929,81067,8819,ROOMBB,130600.0,177486.0,hotel_2
11800,27930,81067,8819,ROOMFF,142474.0,191394.0,hotel_2
11801,27931,81068,8820,ROOMAA,145656.0,170141.0,hotel_2
11802,27932,81068,8820,ROOMGG,151776.0,176262.0,hotel_2
11803,27933,81068,8820,ROOMCC,151776.0,176262.0,hotel_2
11804,27934,81068,8820,ROOMBB,176256.0,200742.0,hotel_2
11805,27935,81069,8821,ROOMAA,305694.0,305694.0,hotel_2
11806,27936,81069,8821,ROOMGG,316710.0,316710.0,hotel_2
11807,27937,81069,8821,ROOMCC,316710.0,316710.0,hotel_2
11808,27938,81070,8822,ROOMDD,184680.0,262332.0,hotel_2
11809,27939,81070,8822,ROOMAA,195480.0,276244.0,hotel_2
11810,27940,81070,8822,ROOMGG,206280.0,290152.0,hotel_2
11811,27941,81070,8822,ROOMCC,206280.0,290152.0,hotel_2
11812,27942,81070,8822,ROOMBB,249480.0,345792.0,hotel_2
11813,27943,81071,8823,ROOMEE,581.4,797.3,hotel_2
11814,27944,81071,8823,ROOMHH,581.4,797.3,hotel_2
11815,27945,81072,8824,ROOMAA,142743.0,167228.0,hotel_2
11816,27946,81072,8824,ROOMGG,148740.0,173226.0,hotel_2
11817,27947,81072,8824,ROOMCC,148740.0,173226.0,hotel_2
11818,27948,81072,8824,ROOMBB,172731.0,197217.0,hotel_2
11819,27949,81073,8825,ROOMDD,168912.0,168912.0,hotel_2
11820,27950,81073,8825,ROOMAA,178092.0,178092.0,hotel_2
11821,27951,81073,8825,ROOMGG,187272.0,187272.0,hotel_2
11822,27952,81073,8825,ROOMCC,187272.0,187272.0,hotel_2
11823,27953,81073,8825,ROOMBB,223992.0,223992.0,hotel_2
11824,27954,81074,8826,ROOMEE,216084.0,267408.0,hotel_2
11825,27955,81074,8826,ROOMHH,251702.0,304128.0,hotel_2
11826,27956,81075,8827,ROOMDD,99732.0,141320.0,hotel_2
11827,27957,81075,8827,ROOMAA,105668.0,148276.0,hotel_2
11828,27958,81075,8827,ROOMGG,111604.0,155230.0,hotel_2
11829,27959,81075,8827,ROOMCC,111604.0,155230.0,hotel_2
11830,27960,81075,8827,ROOMBB,135350.0,183050.0,hotel_2
11831,27961,81075,8827,ROOMFF,147222.0,196958.0,hotel_2
11832,27962,81076,8828,ROOMEE,581.4,797.3,hotel_2
11833,27963,81076,8828,ROOMHH,581.4,797.3,hotel_2
11834,27964,81077,8829,ROOMCC,487305.0,487305.0,hotel_2
11835,27965,81077,8829,ROOMEE,492660.0,492660.0,hotel_2
11836,27966,81077,8829,ROOMHH,566100.0,566100.0,hotel_2
11837,27967,81078,8830,ROOMGG,155743.0,185044.0,hotel_2
11838,27968,81078,8830,ROOMCC,155743.0,185044.0,hotel_2
11839,27969,81078,8830,ROOMBB,183679.0,213846.0,hotel_2
11840,27970,81080,8832,ROOMGG,145656.0,170142.0,hotel_2
11841,27971,81080,8832,ROOMCC,145656.0,170142.0,hotel_2
11842,27972,81080,8832,ROOMBB,170136.0,194620.0,hotel_2
11843,27973,81081,8833,ROOMAA,138284.0,167046.0,hotel_2
11844,27974,81081,8833,ROOMGG,145268.0,174246.0,hotel_2
11845,27975,81081,8833,ROOMCC,145268.0,174246.0,hotel_2
11846,27976,81081,8833,ROOMBB,173204.0,203046.0,hotel_2
11847,27981,81083,8836,ROOMEE,494008.0,538648.0,hotel_2
11848,27982,81083,8836,ROOMHH,567448.0,612088.0,hotel_2
11849,27983,81084,8837,ROOMEE,393822.0,393822.0,hotel_2
11850,27984,81084,8837,ROOMHH,459918.0,459918.0,hotel_2
11851,27985,81085,8838,ROOMEE,393822.0,393822.0,hotel_2
11852,27986,81085,8838,ROOMHH,459918.0,459918.0,hotel_2
11853,27987,81086,8839,ROOMCC,239598.0,239598.0,hotel_2
11854,27988,81086,8839,ROOMEE,305694.0,305694.0,hotel_2
11855,27989,81086,8839,ROOMHH,355266.0,355266.0,hotel_2
11856,27990,81087,8840,ROOMBB,982.6,1050.88,hotel_2
11857,27991,81087,8840,ROOMFF,1050.6,1118.94,hotel_2
11858,27992,81088,8841,ROOMAA,509184.0,533664.0,hotel_2
11859,27993,81088,8841,ROOMCC,533664.0,558144.0,hotel_2
11860,27994,81088,8841,ROOMBB,631584.0,656064.0,hotel_2
11861,27995,81088,8841,ROOMFF,680544.0,705024.0,hotel_2
11862,27996,81089,8842,ROOMAA,388008.0,400248.0,hotel_2
11863,27997,81089,8842,ROOMCC,412488.0,424728.0,hotel_2
11864,27998,81089,8842,ROOMBB,510408.0,522648.0,hotel_2
11865,27999,81089,8842,ROOMFF,559368.0,571608.0,hotel_2
11866,28000,81090,8843,ROOMAA,388008.0,400248.0,hotel_2
11867,28001,81090,8843,ROOMCC,412488.0,424728.0,hotel_2
11868,28002,81090,8843,ROOMBB,510408.0,522648.0,hotel_2
11869,28003,81090,8843,ROOMFF,559368.0,571608.0,hotel_2
11870,28004,81091,8844,ROOMAA,217902.0,249129.0,hotel_2
11871,28005,81091,8844,ROOMCC,228378.0,259929.0,hotel_2
11872,28006,81091,8844,ROOMBB,270282.0,303129.0,hotel_2
11873,28007,81092,8845,ROOMBB,353736.0,378227.0,hotel_2
11874,28008,81092,8845,ROOMFF,378216.0,402708.0,hotel_2
11875,28009,81093,8846,ROOMEE,393822.0,393822.0,hotel_2
11876,28010,81093,8846,ROOMHH,459918.0,459918.0,hotel_2
11877,28011,81094,8847,ROOMAA,229500.0,284580.0,hotel_2
11878,28012,81094,8847,ROOMGG,243000.0,299880.0,hotel_2
11879,28013,81094,8847,ROOMCC,243000.0,299880.0,hotel_2
11880,28014,81094,8847,ROOMBB,297000.0,361080.0,hotel_2
11881,28015,81094,8847,ROOMFF,324000.0,391680.0,hotel_2
11882,28016,81095,8848,ROOMCC,217872.0,254599.0,hotel_2
11883,28017,81096,8849,ROOMAA,86730.0,111210.0,hotel_2
11884,28018,81096,8849,ROOMGG,90821.0,115301.0,hotel_2
11885,28019,81096,8849,ROOMCC,90821.0,115301.0,hotel_2
11886,28020,81096,8849,ROOMBB,107185.0,131665.0,hotel_2
11887,28021,81097,8850,ROOMCC,198900.0,235626.0,hotel_2
11888,28022,81097,8850,ROOMEE,233784.0,270512.0,hotel_2
11889,28023,81097,8850,ROOMHH,233784.0,270512.0,hotel_2
11890,28024,81098,8851,ROOMEE,209304.0,286813.0,hotel_2
11891,28025,81098,8851,ROOMHH,209304.0,286813.0,hotel_2
11892,28026,81099,8852,ROOMEE,209304.0,286813.0,hotel_2
11893,28027,81099,8852,ROOMHH,209304.0,286813.0,hotel_2
11894,28028,81100,8853,ROOMEE,581.4,797.3,hotel_2
11895,28029,81100,8853,ROOMHH,581.4,797.3,hotel_2
11896,28030,81101,8854,ROOMDD,146880.0,171360.0,hotel_2
11897,28031,81101,8854,ROOMAA,156060.0,180540.0,hotel_2
11898,28032,81101,8854,ROOMGG,165240.0,189720.0,hotel_2
11899,28033,81101,8854,ROOMCC,165240.0,189720.0,hotel_2
11900,28034,81101,8854,ROOMBB,201960.0,226440.0,hotel_2
11901,28035,81102,8855,ROOMCC,182376.0,239653.0,hotel_2
11902,28036,81102,8855,ROOMEE,255816.0,323110.0,hotel_2
11903,28037,81102,8855,ROOMHH,310896.0,385702.0,hotel_2
11904,28038,81103,8856,ROOMBB,171972.0,196458.0,hotel_2
11905,28039,81103,8856,ROOMFF,184212.0,208697.0,hotel_2
11906,28040,81105,8858,ROOMAA,117504.0,158012.0,hotel_2
11907,28041,81105,8858,ROOMGG,123624.0,164966.0,hotel_2
11908,28042,81105,8858,ROOMCC,123624.0,164966.0,hotel_2
11909,28043,81105,8858,ROOMBB,148104.0,192786.0,hotel_2
11910,28044,81105,8859,ROOMAA,117504.0,158012.0,hotel_2
11911,28045,81105,8859,ROOMGG,123624.0,164966.0,hotel_2
11912,28046,81105,8859,ROOMCC,123624.0,164966.0,hotel_2
11913,28047,81105,8859,ROOMBB,148104.0,192786.0,hotel_2
11914,28048,81106,8860,ROOMCC,315670.0,352398.2,hotel_2
11915,28049,81107,8861,ROOMAA,164160.0,188646.0,hotel_2
11916,28050,81107,8861,ROOMGG,171360.0,195846.0,hotel_2
11917,28051,81107,8861,ROOMCC,171360.0,195846.0,hotel_2
11918,28052,81107,8861,ROOMBB,200160.0,224647.0,hotel_2
11919,28053,81107,8861,ROOMFF,214560.0,239047.0,hotel_2
11920,28054,81108,8862,ROOMAA,291924.0,291924.0,hotel_2
11921,28055,81108,8862,ROOMGG,301104.0,301104.0,hotel_2
11922,28056,81108,8862,ROOMCC,301104.0,301104.0,hotel_2
11923,28057,81108,8862,ROOMBB,337824.0,337824.0,hotel_2
11924,28058,81109,8863,ROOMDD,469.2,469.2,hotel_2
11925,28059,81109,8863,ROOMAA,494.7,494.7,hotel_2
11926,28060,81109,8863,ROOMGG,520.2,520.2,hotel_2
11927,28061,81109,8863,ROOMCC,520.2,520.2,hotel_2
11928,28062,81109,8863,ROOMBB,622.2,622.2,hotel_2
11929,28063,81109,8863,ROOMFF,673.2,673.2,hotel_2
11930,28064,81110,8864,ROOMAA,250920.0,275407.0,hotel_2
11931,28065,81110,8864,ROOMGG,263160.0,287648.0,hotel_2
11932,28066,81110,8864,ROOMCC,263160.0,287648.0,hotel_2
11933,28067,81110,8864,ROOMBB,312120.0,336609.0,hotel_2
11934,28068,81110,8864,ROOMFF,336600.0,361090.0,hotel_2
11935,28069,81111,8865,ROOMDD,263.84,377.4,hotel_2
11936,28070,81111,8865,ROOMAA,280.32,396.1,hotel_2
11937,28071,81111,8865,ROOMGG,296.82,416.5,hotel_2
11938,28072,81111,8865,ROOMCC,296.82,416.5,hotel_2
11939,28073,81111,8865,ROOMBB,362.78,493.0,hotel_2
11940,28074,81111,8865,ROOMFF,395.76,532.1,hotel_2
11941,28075,81112,8866,ROOMAA,214812.0,214812.0,hotel_2
11942,28076,81112,8866,ROOMGG,223074.0,223074.0,hotel_2
11943,28077,81112,8866,ROOMCC,223074.0,223074.0,hotel_2
11944,28078,81112,8866,ROOMBB,256122.0,256122.0,hotel_2
11945,28079,81112,8866,ROOMFF,272646.0,272646.0,hotel_2
11946,28080,81113,8867,ROOMAA,121176.0,162186.0,hotel_2
11947,28081,81113,8867,ROOMGG,127296.0,169140.0,hotel_2
11948,28082,81113,8867,ROOMCC,127296.0,169140.0,hotel_2
11949,28083,81113,8867,ROOMBB,151776.0,196958.0,hotel_2
11950,28084,81114,8868,ROOMEE,216000.0,256327.0,hotel_2
11951,28085,81115,8869,ROOMDD,395.76,532.1,hotel_2
11952,28086,81115,8869,ROOMAA,420.48,560.15,hotel_2
11953,28087,81115,8869,ROOMGG,445.23,590.75,hotel_2
11954,28088,81115,8869,ROOMCC,445.23,590.75,hotel_2
11955,28089,81115,8869,ROOMBB,544.17,705.5,hotel_2
11956,28090,81115,8869,ROOMFF,593.64,764.15,hotel_2
11957,28091,81116,8870,ROOMBB,622.2,775.2,hotel_2
11958,28092,81117,8871,ROOMAA,118752.0,159432.0,hotel_2
11959,28093,81117,8871,ROOMGG,124750.0,166246.0,hotel_2
11960,28094,81117,8871,ROOMCC,124750.0,166246.0,hotel_2
11961,28095,81117,8871,ROOMBB,148740.0,193508.0,hotel_2
11962,28096,81118,8872,ROOMDD,205.0,273.0,hotel_2
11963,28097,81118,8872,ROOMAA,216.0,284.0,hotel_2
11964,28098,81118,8872,ROOMGG,227.0,295.0,hotel_2
11965,28099,81118,8872,ROOMCC,227.0,295.0,hotel_2
11966,28100,81118,8872,ROOMBB,273.0,341.0,hotel_2
11967,28101,81118,8872,ROOMFF,295.0,363.0,hotel_2
11968,28102,81119,8873,ROOMEE,216084.0,267408.0,hotel_2
11969,28103,81119,8873,ROOMHH,251702.0,304128.0,hotel_2
11970,28104,81120,8874,ROOMEE,334152.0,378792.0,hotel_2
11971,28105,81120,8874,ROOMHH,389232.0,433872.0,hotel_2
11972,28106,81121,8875,ROOMEE,216084.0,267408.0,hotel_2
11973,28107,81121,8875,ROOMHH,251702.0,304128.0,hotel_2
11974,28108,81122,8876,ROOMCC,192168.0,228893.6,hotel_2
11975,28109,81123,8877,ROOMCC,192168.0,228893.6,hotel_2
11976,28110,81124,8878,ROOMCC,192168.0,228893.6,hotel_2
11977,28111,81125,8879,ROOMBB,264996.0,289484.0,hotel_2
11978,28112,81125,8879,ROOMFF,283356.0,307845.0,hotel_2
11979,28113,81126,8880,ROOMDD,146035.0,195566.0,hotel_2
11980,28114,81126,8880,ROOMAA,154939.0,206000.0,hotel_2
11981,28115,81126,8880,ROOMGG,163846.0,216431.0,hotel_2
