,date,utm_source,utm_medium,utm_campaign,user_count,session_count,hotel_id
403,2024-09-25,facebook,cpc,campaign_19,63,64,hotel_2
404,2024-09-25,google,cpc,HU | GSN | PERF I Brand 2,43,57,hotel_2
405,2024-09-25,google,cpc,AT | pMAX Hotel | PERF I Brand,26,39,hotel_2
406,2024-09-25,facebook,referral,(referral),37,38,hotel_2
407,2024-09-25,facebook,cpc,campaign_17,29,32,hotel_2
408,2024-09-25,google,cpc,HU | GSN | PERF I Lokáció,8,27,hotel_2
409,2024-09-25,facebook,referral,(referral),23,24,hotel_2
410,2024-09-25,bing,cpc,campaign_33,11,23,hotel_2
411,2024-09-25,google,cpc,CZ | pMAX | PERF I Brand,20,21,hotel_2
412,2024-09-25,bing,organic,(organic),13,19,hotel_2
413,2024-09-25,google,cpc,DE | pMAX Hotel | PERF I Brand,16,16,hotel_2
414,2024-09-25,google,cpc,AT | GSN | PERF I Brand,9,14,hotel_2
415,2024-09-25,instagram,cpc,campaign_24,9,14,hotel_2
416,2024-09-25,ajanlat,offline,proposal-by-phone,5,12,hotel_2
417,2024-09-25,facebook,referral,(referral),8,10,hotel_2
418,2024-09-25,bing,cpc,HU | GSN | Brand 2024,6,9,hotel_2
419,2024-09-25,ajanlat,offline,campaign_2,5,8,hotel_2
420,2024-09-25,familypark.at,referral,(referral),0,7,hotel_2
421,2024-09-25,facebook,cpc,campaign_20,5,7,hotel_2
422,2024-09-25,(not set),(not set),(not set),421,572,hotel_2
423,2024-09-25,hirlevel,ct,campaign_3,2,4,hotel_2
424,2024-09-25,(direct),(none),(not set),3,3,hotel_2
425,2024-09-25,padlet.com,referral,(referral),1,3,hotel_2
426,2024-09-25,google,cpc,AT | GSN | PERF | Lokáció,2,3,hotel_2
427,2024-09-25,redir.d-edgeconnect.media,referral,(referral),2,2,hotel_2
428,2024-09-25,wellcard.at,referral,(referral),2,2,hotel_2
429,2024-09-25,youtube.com,referral,(referral),0,2,hotel_2
430,2024-09-25,fb,paid,campaign_9,1,2,hotel_2
431,2024-09-25,hirlevel,ct,campaign_13,1,2,hotel_2
432,2024-09-25,bing,cpc,HU,1,2,hotel_2
433,2024-09-25,google,cpc,HU | GDN | ENGM I Programok '24,0,2,hotel_2
434,2024-09-25,google,cpc,campaign_27,0,2,hotel_2
435,2024-09-25,ajanlat,email,campaign_7,2,2,hotel_2
436,2024-09-25,phone,offline,proposal-by-phone,0,2,hotel_2
437,2024-09-25,google,organic,(not set),0,1,hotel_2
438,2024-09-25,seznam,organic,(organic),1,1,hotel_2
439,2024-09-25,yahoo,organic,(organic),1,1,hotel_2
440,2024-09-25,app.zoomsphere.com,referral,(referral),1,1,hotel_2
441,2024-09-25,economica.net,referral,(referral),1,1,hotel_2
442,2024-09-25,google,cpc,(referral),1,1,hotel_2
443,2024-09-25,instagram,referral,(referral),0,1,hotel_2
444,2024-09-25,google,referral,(referral),1,1,hotel_2
445,2024-09-25,msn,referral,(referral),1,1,hotel_2
446,2024-09-25,privacywall.org,referral,(referral),1,1,hotel_2
447,2024-09-25,source_10,referral,(referral),1,1,hotel_2
448,2024-09-25,thermengutscheine.at,referral,(referral),0,1,hotel_2
449,2024-09-25,thermenhotels.at,referral,(referral),1,1,hotel_2
450,2024-09-25,zadir.hu,referral,(referral),1,1,hotel_2
451,2024-09-25,google,cpc,CZ | GSN | PERF I Brand,1,1,hotel_2
452,2024-09-25,google,cpc,DE | GSN | PERF I Brand,1,1,hotel_2
453,2024-09-25,instagram,cpc,campaign_20,0,1,hotel_2
454,2024-09-25,google,cpc,campaign_23,1,1,hotel_2
455,2024-09-25,google,cpc,(organic),286,338,hotel_2
456,2024-09-26,(not set),(not set),(not set),409,521,hotel_2
457,2024-09-26,facebook,cpc,campaign_18,281,306,hotel_2
458,2024-09-26,google,cpc,(organic),255,274,hotel_2
459,2024-09-26,(direct),(none),(direct),175,195,hotel_2
460,2024-09-26,google,cpc,(not set),152,160,hotel_2
461,2024-09-26,google,organic,(organic),138,149,hotel_2
462,2024-09-26,google,cpc,HU | GSN | PERF I Brand,74,86,hotel_2
463,2024-09-26,google,cpc,HU | pMAX | PERF I Brand,65,68,hotel_2
464,2024-09-26,facebook,referral,(referral),58,63,hotel_2
465,2024-09-26,facebook,cpc,campaign_19,46,46,hotel_2
466,2024-09-26,google,cpc,HU | GSN | PERF I Brand 2,35,41,hotel_2
467,2024-09-26,facebook,cpc,campaign_17,25,41,hotel_2
468,2024-09-26,google,cpc,AT | pMAX Hotel | PERF I Brand,38,38,hotel_2
469,2024-09-26,facebook,referral,(referral),27,29,hotel_2
470,2024-09-26,bing,cpc,HU | GSN | Brand 2024,9,25,hotel_2
471,2024-09-26,instagram,cpc,campaign_24,19,20,hotel_2
472,2024-09-26,google,cpc,HU | GSN | PERF I Lokáció,15,17,hotel_2
473,2024-09-26,bing,cpc,campaign_33,11,14,hotel_2
474,2024-09-26,bing,organic,(organic),9,12,hotel_2
475,2024-09-26,google,cpc,CZ | pMAX | PERF I Brand,9,11,hotel_2
476,2024-09-26,ajanlat,offline,campaign_2,7,11,hotel_2
477,2024-09-26,google,cpc,AT | GSN | PERF I Brand,5,9,hotel_2
478,2024-09-26,google,cpc,DE | pMAX Hotel | PERF I Brand,8,8,hotel_2
479,2024-09-26,facebook,referral,(referral),7,7,hotel_2
480,2024-09-26,zadir.hu,referral,(referral),1,6,hotel_2
481,2024-09-26,instagram,referral,(referral),5,5,hotel_2
482,2024-09-26,duckduckgo,organic,(organic),0,4,hotel_2
483,2024-09-26,google,cpc,AT | GSN | PERF | Lokáció,3,4,hotel_2
484,2024-09-26,google,cpc,DE | GSN | PERF I Brand,2,4,hotel_2
485,2024-09-26,bing,cpc,HU,0,4,hotel_2
486,2024-09-26,google,cpc,campaign_23,1,4,hotel_2
487,2024-09-26,ajanlat,offline,proposal-by-phone,3,4,hotel_2
488,2024-09-26,google,cpc,(referral),2,3,hotel_2
489,2024-09-26,wellcard.at,referral,(referral),1,3,hotel_2
490,2024-09-26,bing,cpc,AT | GSN | Brand 2024,0,3,hotel_2
491,2024-09-26,bing,cpc,DE | GSN | Brand 2024,3,3,hotel_2
492,2024-09-26,hirlevel,ct,campaign_3,1,3,hotel_2
493,2024-09-26,google,cpc,campaign_27,0,3,hotel_2
494,2024-09-26,google,cpc,campaign_26,1,3,hotel_2
495,2024-09-26,ajanlat,email,campaign_7,2,3,hotel_2
496,2024-09-26,www.thermengutscheine.at,referral,(not set),1,2,hotel_2
497,2024-09-26,familypark.at,referral,(referral),2,2,hotel_2
498,2024-09-26,redir.d-edgeconnect.media,referral,(referral),2,2,hotel_2
499,2024-09-26,thermengutscheine.at,referral,(referral),2,2,hotel_2
500,2024-09-26,facebook,cpc,campaign_20,2,2,hotel_2
501,2024-09-26,google,organic,(not set),0,1,hotel_2
502,2024-09-26,3ds.egcp.com,referral,(referral),1,1,hotel_2
503,2024-09-26,app.zoomsphere.com,referral,(referral),1,1,hotel_2
504,2024-09-26,click.pstmrk.it,referral,(referral),0,1,hotel_2
505,2024-09-26,economica.net,referral,(referral),1,1,hotel_2
506,2024-09-26,youtube.com,referral,(referral),1,1,hotel_2
507,2024-09-26,google,cpc,CZ | GSN | PERF I Brand,1,1,hotel_2
508,2024-09-26,google,cpc,DE | GSN | PERF I Lokáció,1,1,hotel_2
509,2024-09-26,google,cpc,campaign_21,1,1,hotel_2
510,2024-09-26,hirlevel,ct,feliratkozas_hu,0,1,hotel_2
511,2024-09-27,duckduckgo,organic,(organic),1,1,hotel_2
512,2024-09-27,other,offline,proposal-by-phone,1,1,hotel_2
513,2024-09-27,facebook,cpc,campaign_18,174,182,hotel_2
514,2024-09-27,(direct),(none),(direct),147,165,hotel_2
515,2024-09-27,google,cpc,(not set),131,136,hotel_2
516,2024-09-27,google,organic,(organic),99,109,hotel_2
517,2024-09-27,google,cpc,HU | pMAX | PERF I Brand,74,85,hotel_2
518,2024-09-27,google,cpc,HU | GSN | PERF I Brand 2,57,67,hotel_2
519,2024-09-27,google,cpc,HU | GSN | PERF I Brand,53,63,hotel_2
520,2024-09-27,google,cpc,AT | pMAX Hotel | PERF I Brand,45,50,hotel_2
521,2024-09-27,facebook,cpc,campaign_19,41,43,hotel_2
522,2024-09-27,facebook,referral,(referral),31,33,hotel_2
523,2024-09-27,facebook,cpc,campaign_17,22,25,hotel_2
524,2024-09-27,bing,cpc,campaign_33,15,24,hotel_2
525,2024-09-27,facebook,referral,(referral),21,22,hotel_2
526,2024-09-27,google,cpc,HU | GSN | PERF I Lokáció,19,22,hotel_2
527,2024-09-27,instagram,cpc,campaign_24,18,20,hotel_2
528,2024-09-27,ajanlat,offline,campaign_2,15,20,hotel_2
529,2024-09-27,google,cpc,DE | pMAX Hotel | PERF I Brand,12,13,hotel_2
530,2024-09-27,bing,organic,(organic),4,10,hotel_2
531,2024-09-27,google,cpc,CZ | pMAX | PERF I Brand,4,10,hotel_2
532,2024-09-27,bing,cpc,HU | GSN | Brand 2024,5,8,hotel_2
533,2024-09-27,google,cpc,AT | GSN | PERF I Brand,7,7,hotel_2
534,2024-09-27,google,cpc,AT | GSN | PERF | Lokáció,5,7,hotel_2
535,2024-09-27,facebook,referral,(referral),3,6,hotel_2
536,2024-09-27,familypark.at,referral,(referral),4,5,hotel_2
537,2024-09-27,padlet.com,referral,(referral),5,5,hotel_2
538,2024-09-27,instagram,referral,(referral),3,4,hotel_2
539,2024-09-27,google,cpc,campaign_21,2,4,hotel_2
540,2024-09-27,facebook,cpc,campaign_20,2,4,hotel_2
541,2024-09-27,ajanlat,email,campaign_7,1,4,hotel_2
542,2024-09-27,(direct),(none),(not set),1,3,hotel_2
543,2024-09-27,yahoo,organic,(organic),1,2,hotel_2
544,2024-09-27,google,cpc,(referral),2,2,hotel_2
545,2024-09-27,redir.d-edgeconnect.media,referral,(referral),2,2,hotel_2
546,2024-09-27,youtube.com,referral,(referral),1,2,hotel_2
547,2024-09-27,zadir.hu,referral,(referral),1,2,hotel_2
548,2024-09-27,bing,cpc,AT | GSN | Brand 2024,2,2,hotel_2
549,2024-09-27,google,cpc,CZ | GSN | PERF I Brand,2,2,hotel_2
550,2024-09-27,bing,cpc,DE | GSN | Brand 2024,2,2,hotel_2
551,2024-09-27,hirlevel,ct,campaign_3,2,2,hotel_2
552,2024-09-27,google,cpc,campaign_23,2,2,hotel_2
553,2024-09-27,hirlevel_s1,newsletter,hirlevel_c1,2,2,hotel_2
554,2024-09-27,www.thermengutscheine.at,referral,(not set),1,1,hotel_2
555,2024-09-27,(not set),(not set),(not set),366,511,hotel_2
556,2024-09-27,source_8,referral,(referral),0,1,hotel_2
557,2024-09-27,app.zoomsphere.com,referral,(referral),1,1,hotel_2
558,2024-09-27,yahoo,referral,(referral),1,1,hotel_2
559,2024-09-27,google,referral,(referral),0,1,hotel_2
560,2024-09-27,prm.connexservice.com,referral,(referral),1,1,hotel_2
561,2024-09-27,source_10,referral,(referral),0,1,hotel_2
562,2024-09-27,wellcard.at,referral,(referral),0,1,hotel_2
563,2024-09-27,google,cpc,DE | GSN | PERF I Brand,1,1,hotel_2
564,2024-09-27,google,cpc,campaign_27,1,1,hotel_2
565,2024-09-27,google,cpc,HU | pMAX | Csomag,1,1,hotel_2
566,2024-09-27,google,cpc,campaign_26,1,1,hotel_2
567,2024-09-27,google,cpc,(organic),219,254,hotel_2
568,2024-09-28,(not set),(not set),(not set),403,541,hotel_2
569,2024-09-28,google,cpc,(organic),222,246,hotel_2
570,2024-09-28,(direct),(none),(direct),159,181,hotel_2
571,2024-09-28,google,cpc,(not set),148,159,hotel_2
572,2024-09-28,facebook,cpc,campaign_18,146,149,hotel_2
573,2024-09-28,google,organic,(organic),123,136,hotel_2
574,2024-09-28,google,cpc,HU | pMAX | PERF I Brand,75,85,hotel_2
575,2024-09-28,google,cpc,HU | GSN | PERF I Brand,72,78,hotel_2
576,2024-09-28,facebook,cpc,campaign_19,71,72,hotel_2
577,2024-09-28,google,cpc,HU | GSN | PERF I Brand 2,48,53,hotel_2
578,2024-09-28,google,cpc,AT | pMAX Hotel | PERF I Brand,45,47,hotel_2
579,2024-09-28,facebook,referral,(referral),34,35,hotel_2
580,2024-09-28,instagram,cpc,campaign_24,23,27,hotel_2
581,2024-09-28,facebook,cpc,campaign_17,24,25,hotel_2
582,2024-09-28,google,cpc,DE | pMAX Hotel | PERF I Brand,12,19,hotel_2
583,2024-09-28,google,cpc,HU | GSN | PERF I Lokáció,13,19,hotel_2
584,2024-09-28,bing,cpc,campaign_33,17,18,hotel_2
585,2024-09-28,google,cpc,AT | GSN | PERF I Brand,9,14,hotel_2
586,2024-09-28,google,cpc,CZ | pMAX | PERF I Brand,11,13,hotel_2
587,2024-09-28,facebook,referral,(referral),12,12,hotel_2
588,2024-09-28,google,cpc,AT | GSN | PERF | Lokáció,6,9,hotel_2
589,2024-09-28,facebook,referral,(referral),7,7,hotel_2
590,2024-09-28,padlet.com,referral,(referral),5,6,hotel_2
591,2024-09-28,google,cpc,(referral),3,5,hotel_2
592,2024-09-28,instagram,referral,(referral),3,5,hotel_2
593,2024-09-28,redir.d-edgeconnect.media,referral,(referral),4,5,hotel_2
594,2024-09-28,google,cpc,campaign_21,5,5,hotel_2
595,2024-09-28,ajanlat,offline,campaign_2,3,5,hotel_2
596,2024-09-28,ajanlat,offline,proposal-by-phone,2,5,hotel_2
597,2024-09-28,google,cpc,DE | GSN | PERF I Brand,1,4,hotel_2
598,2024-09-28,bing,cpc,HU | GSN | Brand 2024,4,4,hotel_2
599,2024-09-28,facebook,cpc,campaign_20,1,4,hotel_2
600,2024-09-28,bing,organic,(organic),3,3,hotel_2
601,2024-09-28,hirlevel,ct,campaign_3,3,3,hotel_2
602,2024-09-28,duckduckgo,organic,(organic),1,2,hotel_2
603,2024-09-28,familypark.at,referral,(referral),2,2,hotel_2
604,2024-09-28,youtube.com,referral,(referral),0,2,hotel_2
605,2024-09-28,bing,cpc,AT | GSN | Brand 2024,2,2,hotel_2
606,2024-09-28,(direct),(none),(not set),1,1,hotel_2
607,2024-09-28,google,organic,(not set),1,1,hotel_2
608,2024-09-28,facebook,referral,(not set),1,1,hotel_2
609,2024-09-28,kereso.startlap.hu,referral,(referral),1,1,hotel_2
610,2024-09-28,msn,referral,(referral),1,1,hotel_2
611,2024-09-28,romaniatv.net,referral,(referral),1,1,hotel_2
612,2024-09-28,thermengutscheine.at,referral,(referral),0,1,hotel_2
613,2024-09-28,google,cpc,DE | GSN | PERF I Lokáció,1,1,hotel_2
614,2024-09-28,hirlevel_s1,newsletter,hirlevel_c1,1,1,hotel_2
615,2024-09-28,ajanlat,email,campaign_7,0,1,hotel_2
616,2024-09-29,hirlevel,ct,campaign_3,3,5,hotel_2
617,2024-09-29,phone,offline,proposal-by-phone,1,1,hotel_2
618,2024-09-29,google,cpc,(not set),170,184,hotel_2
619,2024-09-29,(direct),(none),(direct),161,175,hotel_2
620,2024-09-29,facebook,cpc,campaign_18,155,161,hotel_2
621,2024-09-29,google,organic,(organic),107,115,hotel_2
622,2024-09-29,facebook,cpc,campaign_19,95,98,hotel_2
623,2024-09-29,google,cpc,HU | GSN | PERF I Brand,77,89,hotel_2
624,2024-09-29,google,cpc,HU | pMAX | PERF I Brand,81,84,hotel_2
625,2024-09-29,google,cpc,AT | pMAX Hotel | PERF I Brand,49,51,hotel_2
626,2024-09-29,google,cpc,HU | GSN | PERF I Brand 2,40,47,hotel_2
627,2024-09-29,facebook,referral,(referral),35,36,hotel_2
628,2024-09-29,google,cpc,DE | pMAX Hotel | PERF I Brand,28,28,hotel_2
629,2024-09-29,google,cpc,HU | GSN | PERF I Lokáció,23,27,hotel_2
630,2024-09-29,instagram,cpc,campaign_24,18,22,hotel_2
631,2024-09-29,facebook,referral,(referral),17,19,hotel_2
632,2024-09-29,bing,cpc,campaign_33,18,19,hotel_2
633,2024-09-29,facebook,cpc,campaign_17,12,16,hotel_2
634,2024-09-29,google,cpc,CZ | pMAX | PERF I Brand,11,11,hotel_2
635,2024-09-29,padlet.com,referral,(referral),10,10,hotel_2
636,2024-09-29,google,cpc,AT | GSN | PERF I Brand,6,9,hotel_2
637,2024-09-29,instagram,referral,(referral),7,8,hotel_2
638,2024-09-29,facebook,referral,(referral),8,8,hotel_2
639,2024-09-29,ajanlat,offline,campaign_2,3,8,hotel_2
640,2024-09-29,familypark.at,referral,(referral),3,7,hotel_2
641,2024-09-29,google,cpc,campaign_21,6,7,hotel_2
642,2024-09-29,google,cpc,AT | GSN | PERF | Lokáció,5,6,hotel_2
643,2024-09-29,bing,organic,(organic),4,5,hotel_2
644,2024-09-29,wellcard.at,referral,(referral),3,5,hotel_2
645,2024-09-29,(not set),(not set),(not set),399,529,hotel_2
646,2024-09-29,connexservice.com,referral,(referral),1,3,hotel_2
647,2024-09-29,facebook,cpc,campaign_20,1,3,hotel_2
648,2024-09-29,hirlevel_s1,newsletter,hirlevel_c1,1,3,hotel_2
649,2024-09-29,ajanlat,email,campaign_7,2,3,hotel_2
650,2024-09-29,google,organic,(not set),2,2,hotel_2
651,2024-09-29,romaniatv.net,referral,(referral),2,2,hotel_2
652,2024-09-29,bing,cpc,AT | GSN | Brand 2024,1,2,hotel_2
653,2024-09-29,google,cpc,CZ | GSN | PERF I Brand,1,2,hotel_2
654,2024-09-29,bing,cpc,HU | GSN | Brand 2024,2,2,hotel_2
655,2024-09-29,ajanlat,offline,proposal-by-phone,1,2,hotel_2
656,2024-09-29,seznam,organic,(organic),0,1,hotel_2
657,2024-09-29,antispam.bubendorff.com,referral,(referral),0,1,hotel_2
658,2024-09-29,economica.net,referral,(referral),0,1,hotel_2
659,2024-09-29,google,cpc,(referral),1,1,hotel_2
660,2024-09-29,prm.connexservice.com,referral,(referral),0,1,hotel_2
661,2024-09-29,redir.d-edgeconnect.media,referral,(referral),1,1,hotel_2
662,2024-09-29,youtube.com,referral,(referral),1,1,hotel_2
663,2024-09-29,google,cpc,DE | GSN | PERF I Lokáció,1,1,hotel_2
664,2024-09-29,google,cpc,campaign_23,1,1,hotel_2
665,2024-09-29,google,cpc,campaign_26,1,1,hotel_2
666,2024-09-29,loyalty,email,loyalty-email,1,1,hotel_2
667,2024-09-29,google,cpc,(organic),254,281,hotel_2
668,2024-09-30,wellcard.at,referral,(referral),1,4,hotel_2
669,2024-09-30,google,cpc,(organic),226,250,hotel_2
670,2024-09-30,(direct),(none),(direct),144,166,hotel_2
671,2024-09-30,google,organic,(organic),109,130,hotel_2
672,2024-09-30,google,cpc,(not set),107,113,hotel_2
673,2024-09-30,facebook,cpc,campaign_18,84,86,hotel_2
674,2024-09-30,google,cpc,HU | GSN | PERF I Brand,68,85,hotel_2
675,2024-09-30,google,cpc,HU | GSN | PERF I Brand 2,50,83,hotel_2
676,2024-09-30,google,cpc,HU | pMAX | PERF I Brand,73,80,hotel_2
677,2024-09-30,facebook,cpc,campaign_19,68,72,hotel_2
678,2024-09-30,google,cpc,AT | pMAX Hotel | PERF I Brand,22,35,hotel_2
679,2024-09-30,facebook,referral,(referral),30,31,hotel_2
680,2024-09-30,bing,cpc,campaign_33,16,29,hotel_2
681,2024-09-30,facebook,cpc,campaign_17,13,21,hotel_2
682,2024-09-30,google,cpc,DE | pMAX Hotel | PERF I Brand,12,17,hotel_2
683,2024-09-30,google,cpc,HU | GSN | PERF I Lokáció,16,17,hotel_2
684,2024-09-30,google,cpc,AT | GSN | PERF I Brand,8,15,hotel_2
685,2024-09-30,google,cpc,CZ | pMAX | PERF I Brand,11,11,hotel_2
686,2024-09-30,google,cpc,AT | GSN | PERF | Lokáció,9,10,hotel_2
687,2024-09-30,google,cpc,(referral),5,8,hotel_2
688,2024-09-30,facebook,referral,(referral),6,8,hotel_2
689,2024-09-30,ajanlat,offline,campaign_2,7,8,hotel_2
690,2024-09-30,phone,offline,proposal-by-phone,4,8,hotel_2
691,2024-09-30,bing,organic,(organic),5,6,hotel_2
692,2024-09-30,padlet.com,referral,(referral),2,6,hotel_2
693,2024-09-30,instagram,cpc,campaign_24,0,6,hotel_2
694,2024-09-30,facebook,referral,(referral),5,5,hotel_2
695,2024-09-30,redir.d-edgeconnect.media,referral,(referral),2,5,hotel_2
696,2024-09-30,google,cpc,campaign_21,5,5,hotel_2
697,2024-09-30,(not set),(not set),(not set),340,446,hotel_2
698,2024-09-30,bing,cpc,HU | GSN | Brand 2024,4,4,hotel_2
699,2024-09-30,familypark.at,referral,(referral),2,3,hotel_2
700,2024-09-30,bing,cpc,AT | GSN | Brand 2024,1,3,hotel_2
701,2024-09-30,hirlevel_s1,newsletter,hirlevel_c1,0,3,hotel_2
702,2024-09-30,google,organic,(not set),2,2,hotel_2
703,2024-09-30,duckduckgo,organic,(organic),1,2,hotel_2
704,2024-09-30,kereso.startlap.hu,referral,(referral),1,2,hotel_2
705,2024-09-30,google,referral,(referral),1,2,hotel_2
706,2024-09-30,thermengutscheine.at,referral,(referral),2,2,hotel_2
707,2024-09-30,zadir.hu,referral,(referral),1,2,hotel_2
708,2024-09-30,ajanlat,email,campaign_7,2,2,hotel_2
709,2024-09-30,facebook,referral,(not set),1,1,hotel_2
710,2024-09-30,app.optimonk.com,referral,(referral),1,1,hotel_2
711,2024-09-30,connexservice.com,referral,(referral),1,1,hotel_2
712,2024-09-30,glamour.hu,referral,(referral),1,1,hotel_2
713,2024-09-30,instagram,referral,(referral),0,1,hotel_2
714,2024-09-30,msn,referral,(referral),0,1,hotel_2
715,2024-09-30,google,cpc,CZ | GSN | PERF I Brand,1,1,hotel_2
716,2024-09-30,bing,cpc,DE | GSN | Brand 2024,0,1,hotel_2
717,2024-09-30,hirlevel,ct,campaign_13,1,1,hotel_2
718,2024-09-30,google,cpc,campaign_27,1,1,hotel_2
719,2024-09-30,facebook,cpc,campaign_20,1,1,hotel_2
720,2024-09-30,google,cpc,campaign_23,1,1,hotel_2
721,2024-09-30,email,offline,proposal-by-phone,1,1,hotel_2
722,2024-10-01,(not set),(not set),(not set),269,318,hotel_2
723,2024-10-01,google,cpc,(organic),196,218,hotel_2
724,2024-10-01,(direct),(none),(direct),123,143,hotel_2
725,2024-10-01,google,organic,(organic),113,138,hotel_2
726,2024-10-01,google,cpc,(not set),122,130,hotel_2
727,2024-10-01,google,cpc,HU | pMAX | PERF I Brand,88,94,hotel_2
728,2024-10-01,google,cpc,HU | GSN | PERF I Brand,41,52,hotel_2
729,2024-10-01,google,cpc,HU | GSN | PERF I Brand 2,43,52,hotel_2
730,2024-10-01,facebook,cpc,campaign_19,40,44,hotel_2
731,2024-10-01,google,cpc,AT | pMAX Hotel | PERF I Brand,34,36,hotel_2
732,2024-10-01,google,cpc,HU | GSN | PERF I Lokáció,17,19,hotel_2
733,2024-10-01,bing,cpc,campaign_10,15,18,hotel_2
734,2024-10-01,facebook,cpc,campaign_17,17,18,hotel_2
735,2024-10-01,facebook,referral,(referral),14,16,hotel_2
736,2024-10-01,google,cpc,AT | GSN | PERF I Brand,8,13,hotel_2
737,2024-10-01,google,cpc,AT | GSN | PERF | Lokáció,12,13,hotel_2
738,2024-10-01,google,cpc,DE | pMAX Hotel | PERF I Brand,13,13,hotel_2
739,2024-10-01,ajanlat,offline,campaign_2,11,13,hotel_2
740,2024-10-01,facebook,referral,(referral),12,12,hotel_2
741,2024-10-01,facebook,cpc,campaign_18,1,10,hotel_2
742,2024-10-01,bing,cpc,campaign_33,6,9,hotel_2
743,2024-10-01,bing,organic,(organic),4,6,hotel_2
744,2024-10-01,google,cpc,CZ | pMAX | PERF I Brand,5,5,hotel_2
745,2024-10-01,padlet.com,referral,(referral),3,4,hotel_2
746,2024-10-01,app.asana.com,referral,(referral),2,3,hotel_2
747,2024-10-01,familypark.at,referral,(referral),3,3,hotel_2
748,2024-10-01,wellcard.at,referral,(referral),3,3,hotel_2
749,2024-10-01,google,cpc,DE | GSN | PERF I Brand,2,3,hotel_2
750,2024-10-01,bing,cpc,HU | GSN | Brand 2024,1,3,hotel_2
751,2024-10-01,google,cpc,campaign_21,3,3,hotel_2
752,2024-10-01,bing,cpc,HU | PERF | Brand,3,3,hotel_2
753,2024-10-01,ajanlat,email,campaign_7,2,3,hotel_2
754,2024-10-01,google,cpc,(referral),2,2,hotel_2
755,2024-10-01,google,referral,(referral),1,2,hotel_2
756,2024-10-01,redir.d-edgeconnect.media,referral,(referral),2,2,hotel_2
757,2024-10-01,romaniatv.net,referral,(referral),0,2,hotel_2
758,2024-10-01,zadir.hu,referral,(referral),1,2,hotel_2
759,2024-10-01,google,cpc,DE | GSN | PERF I Lokáció,2,2,hotel_2
760,2024-10-01,google,cpc,campaign_23,1,2,hotel_2
761,2024-10-01,phone,offline,proposal-by-phone,1,2,hotel_2
762,2024-10-01,google,organic,(not set),0,1,hotel_2
763,2024-10-01,duckduckgo,organic,(organic),1,1,hotel_2
764,2024-10-01,app.optimonk.com,referral,(referral),1,1,hotel_2
765,2024-10-01,dailybusiness.ro,referral,(referral),1,1,hotel_2
766,2024-10-01,economica.net,referral,(referral),1,1,hotel_2
767,2024-10-01,glamour.hu,referral,(referral),1,1,hotel_2
768,2024-10-01,kereso.startlap.hu,referral,(referral),1,1,hotel_2
769,2024-10-01,facebook,referral,(referral),1,1,hotel_2
770,2024-10-01,thermengutscheine.at,referral,(referral),1,1,hotel_2
771,2024-10-01,bing,cpc,AT | PERF | Brand,1,1,hotel_2
772,2024-10-01,hirlevel,ct,campaign_3,1,1,hotel_2
773,2024-10-01,google,cpc,HU | GDN | ENGM I Programok '24,1,1,hotel_2
774,2024-10-01,google,cpc,campaign_27,1,1,hotel_2
775,2024-10-01,instagram,cpc,campaign_24,1,1,hotel_2
776,2024-10-01,loyalty,email,loyalty-email,1,1,hotel_2
777,2024-10-02,instagram,referral,(referral),2,2,hotel_2
778,2024-10-02,google,cpc,(organic),181,216,hotel_2
779,2024-10-02,(direct),(none),(direct),126,147,hotel_2
780,2024-10-02,google,organic,(organic),108,121,hotel_2
781,2024-10-02,google,cpc,HU | pMAX | PERF I Brand,106,113,hotel_2
782,2024-10-02,google,cpc,(not set),95,101,hotel_2
783,2024-10-02,facebook,cpc,campaign_19,86,88,hotel_2
784,2024-10-02,google,cpc,HU | GSN | PERF I Brand,53,62,hotel_2
785,2024-10-02,google,cpc,HU | GSN | PERF I Brand 2,32,44,hotel_2
786,2024-10-02,google,cpc,AT | pMAX Hotel | PERF I Brand,30,33,hotel_2
787,2024-10-02,facebook,cpc,campaign_17,29,29,hotel_2
788,2024-10-02,google,cpc,HU | GSN | PERF I Lokáció,19,20,hotel_2
789,2024-10-02,google,cpc,DE | pMAX Hotel | PERF I Brand,18,18,hotel_2
790,2024-10-02,bing,cpc,campaign_10,16,16,hotel_2
791,2024-10-02,facebook,referral,(referral),13,13,hotel_2
792,2024-10-02,google,cpc,CZ | pMAX | PERF I Brand,11,11,hotel_2
793,2024-10-02,bing,cpc,HU | PERF | Brand,10,11,hotel_2
794,2024-10-02,facebook,referral,(referral),9,10,hotel_2
795,2024-10-02,google,cpc,AT | GSN | PERF | Lokáció,6,7,hotel_2
796,2024-10-02,google,cpc,AT | GSN | PERF I Brand,6,6,hotel_2
797,2024-10-02,google,cpc,campaign_21,6,6,hotel_2
798,2024-10-02,redir.d-edgeconnect.media,referral,(referral),3,4,hotel_2
799,2024-10-02,bing,cpc,AT | PERF | Brand,4,4,hotel_2
800,2024-10-02,ajanlat,email,campaign_7,4,4,hotel_2
801,2024-10-02,ajanlat,offline,campaign_2,3,4,hotel_2
802,2024-10-02,app.asana.com,referral,(referral),2,3,hotel_2
803,2024-10-02,romaniatv.net,referral,(referral),3,3,hotel_2
804,2024-10-02,bing,cpc,campaign_33,2,3,hotel_2
805,2024-10-02,email,offline,proposal-by-phone,3,3,hotel_2
