,date,utm_campaign,utm_source,utm_medium,user_count,session_count,hotel_id
397,2024-09-30,HU | GSN | PERF I Lokáció,google,cpc,9,10,hotel_2
398,2024-09-30,(not set),(not set),(not set),4,7,hotel_2
399,2024-09-30,HU | GSN | PERF I Brand 2,google,cpc,6,7,hotel_2
400,2024-09-30,HU | pMAX | PERF I Brand,google,cpc,6,6,hotel_2
401,2024-09-30,AT | pMAX Hotel | PERF I Brand,google,cpc,5,5,hotel_2
402,2024-09-30,AT | GSN | PERF I Brand,google,cpc,4,4,hotel_2
403,2024-09-30,(referral),redir.d-edgeconnect.media,referral,2,3,hotel_2
404,2024-09-30,(organic),bing,organic,2,2,hotel_2
405,2024-09-30,(referral),familypark.at,referral,2,2,hotel_2
406,2024-09-30,(referral),google,cpc,1,2,hotel_2
407,2024-09-30,(referral),facebook,referral,2,2,hotel_2
408,2024-09-30,(referral),facebook,referral,2,2,hotel_2
409,2024-09-30,(referral),wellcard.at,referral,1,2,hotel_2
410,2024-09-30,campaign_33,bing,cpc,2,2,hotel_2
411,2024-09-30,HU | GSN | Brand 2024,bing,cpc,2,2,hotel_2
412,2024-09-30,campaign_19,facebook,cpc,2,2,hotel_2
413,2024-09-30,campaign_17,facebook,cpc,2,2,hotel_2
414,2024-09-30,proposal-by-phone,phone,offline,2,2,hotel_2
415,2024-09-30,(referral),connexservice.com,referral,1,1,hotel_2
416,2024-09-30,(referral),glamour.hu,referral,1,1,hotel_2
417,2024-09-30,(referral),kereso.startlap.hu,referral,1,1,hotel_2
418,2024-09-30,(referral),google,referral,1,1,hotel_2
419,2024-09-30,(referral),padlet.com,referral,0,1,hotel_2
420,2024-09-30,(referral),thermengutscheine.at,referral,1,1,hotel_2
421,2024-09-30,(referral),zadir.hu,referral,1,1,hotel_2
422,2024-09-30,AT | GSN | PERF | Lokáció,google,cpc,1,1,hotel_2
423,2024-09-30,CZ | GSN | PERF I Brand,google,cpc,1,1,hotel_2
424,2024-09-30,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
425,2024-09-30,(organic),google,cpc,59,61,hotel_2
426,2024-09-30,hirlevel_c1,hirlevel_s1,newsletter,0,1,hotel_2
427,2024-09-30,campaign_7,ajanlat,email,1,1,hotel_2
428,2024-09-30,campaign_2,ajanlat,offline,1,1,hotel_2
429,2024-09-30,(organic),google,organic,26,33,hotel_2
430,2024-10-01,campaign_17,facebook,cpc,5,5,hotel_2
431,2024-10-01,loyalty-email,loyalty,email,1,1,hotel_2
432,2024-10-01,(direct),(direct),(none),27,30,hotel_2
433,2024-10-01,(not set),google,cpc,19,20,hotel_2
434,2024-10-01,HU | GSN | PERF I Brand 2,google,cpc,18,20,hotel_2
435,2024-10-01,HU | pMAX | PERF I Brand,google,cpc,16,16,hotel_2
436,2024-10-01,HU | GSN | PERF I Brand,google,cpc,12,14,hotel_2
437,2024-10-01,(not set),(not set),(not set),7,12,hotel_2
438,2024-10-01,HU | GSN | PERF I Lokáció,google,cpc,7,7,hotel_2
439,2024-10-01,AT | GSN | PERF I Brand,google,cpc,4,5,hotel_2
440,2024-10-01,AT | pMAX Hotel | PERF I Brand,google,cpc,5,5,hotel_2
441,2024-10-01,(organic),google,cpc,66,71,hotel_2
442,2024-10-01,(referral),facebook,referral,3,4,hotel_2
443,2024-10-01,campaign_2,ajanlat,offline,2,4,hotel_2
444,2024-10-01,AT | GSN | PERF | Lokáció,google,cpc,3,3,hotel_2
445,2024-10-01,campaign_10,bing,cpc,3,3,hotel_2
446,2024-10-01,campaign_21,google,cpc,3,3,hotel_2
447,2024-10-01,(referral),facebook,referral,2,2,hotel_2
448,2024-10-01,(referral),google,referral,1,2,hotel_2
449,2024-10-01,(referral),redir.d-edgeconnect.media,referral,2,2,hotel_2
450,2024-10-01,(referral),wellcard.at,referral,2,2,hotel_2
451,2024-10-01,campaign_33,bing,cpc,2,2,hotel_2
452,2024-10-01,campaign_19,facebook,cpc,2,2,hotel_2
453,2024-10-01,(organic),bing,organic,1,1,hotel_2
454,2024-10-01,(organic),duckduckgo,organic,1,1,hotel_2
455,2024-10-01,(referral),app.optimonk.com,referral,1,1,hotel_2
456,2024-10-01,(referral),familypark.at,referral,1,1,hotel_2
457,2024-10-01,(referral),kereso.startlap.hu,referral,1,1,hotel_2
458,2024-10-01,(referral),thermengutscheine.at,referral,1,1,hotel_2
459,2024-10-01,campaign_3,hirlevel,ct,1,1,hotel_2
460,2024-10-01,campaign_18,facebook,cpc,0,1,hotel_2
461,2024-10-01,campaign_24,instagram,cpc,1,1,hotel_2
462,2024-10-01,(organic),google,organic,38,41,hotel_2
463,2024-10-02,(organic),google,cpc,70,78,hotel_2
464,2024-10-02,(direct),(direct),(none),35,41,hotel_2
465,2024-10-02,(organic),google,organic,37,38,hotel_2
466,2024-10-02,HU | GSN | PERF I Brand,google,cpc,18,20,hotel_2
467,2024-10-02,HU | GSN | PERF I Brand 2,google,cpc,14,18,hotel_2
468,2024-10-02,HU | pMAX | PERF I Brand,google,cpc,13,16,hotel_2
469,2024-10-02,(not set),google,cpc,9,9,hotel_2
470,2024-10-02,HU | GSN | PERF I Lokáció,google,cpc,8,9,hotel_2
471,2024-10-02,campaign_19,facebook,cpc,9,9,hotel_2
472,2024-10-02,campaign_17,facebook,cpc,8,8,hotel_2
473,2024-10-02,AT | pMAX Hotel | PERF I Brand,google,cpc,3,5,hotel_2
474,2024-10-02,(not set),(not set),(not set),3,4,hotel_2
475,2024-10-02,(referral),facebook,referral,3,3,hotel_2
476,2024-10-02,(referral),redir.d-edgeconnect.media,referral,3,3,hotel_2
477,2024-10-02,campaign_21,google,cpc,3,3,hotel_2
478,2024-10-02,HU | PERF | Brand,bing,cpc,3,3,hotel_2
479,2024-10-02,(referral),facebook,referral,2,2,hotel_2
480,2024-10-02,AT | GSN | PERF I Brand,google,cpc,2,2,hotel_2
481,2024-10-02,(referral),source_18,referral,1,1,hotel_2
482,2024-10-02,(referral),google,referral,1,1,hotel_2
483,2024-10-02,(referral),thermengutscheine.at,referral,1,1,hotel_2
484,2024-10-02,(referral),source_1,referral,1,1,hotel_2
485,2024-10-02,(referral),wellcard.at,referral,1,1,hotel_2
486,2024-10-02,AT | GSN | PERF | Lokáció,google,cpc,1,1,hotel_2
487,2024-10-02,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
488,2024-10-02,campaign_10,bing,cpc,1,1,hotel_2
489,2024-10-02,campaign_18,facebook,cpc,0,1,hotel_2
490,2024-10-02,campaign_23,google,cpc,1,1,hotel_2
491,2024-10-03,AT | pMAX Hotel | PERF I Brand,google,cpc,8,8,hotel_2
492,2024-10-03,(direct),(direct),(none),33,35,hotel_2
493,2024-10-03,(organic),google,organic,31,34,hotel_2
494,2024-10-03,HU | GSN | PERF I Brand,google,cpc,30,32,hotel_2
495,2024-10-03,(not set),google,cpc,21,22,hotel_2
496,2024-10-03,HU | pMAX | PERF I Brand,google,cpc,16,20,hotel_2
497,2024-10-03,HU | GSN | PERF I Brand 2,google,cpc,8,12,hotel_2
498,2024-10-03,HU | GSN | PERF I Lokáció,google,cpc,10,11,hotel_2
499,2024-10-03,(organic),google,cpc,64,70,hotel_2
500,2024-10-03,campaign_17,facebook,cpc,5,5,hotel_2
501,2024-10-03,(referral),facebook,referral,3,4,hotel_2
502,2024-10-03,(not set),(not set),(not set),3,3,hotel_2
503,2024-10-03,(referral),redir.d-edgeconnect.media,referral,3,3,hotel_2
504,2024-10-03,AT | GSN | PERF I Brand,google,cpc,3,3,hotel_2
505,2024-10-03,campaign_19,facebook,cpc,3,3,hotel_2
506,2024-10-03,(referral),familypark.at,referral,2,2,hotel_2
507,2024-10-03,(referral),facebook,referral,2,2,hotel_2
508,2024-10-03,DE | GSN | PERF I Brand,google,cpc,2,2,hotel_2
509,2024-10-03,(organic),bing,organic,1,1,hotel_2
510,2024-10-03,(referral),facebook,referral,1,1,hotel_2
511,2024-10-03,(referral),source_1,referral,1,1,hotel_2
512,2024-10-03,(referral),wellcard.at,referral,1,1,hotel_2
513,2024-10-03,AT | GSN | PERF | Lokáció,google,cpc,1,1,hotel_2
514,2024-10-03,AT | PERF | Brand,bing,cpc,1,1,hotel_2
515,2024-10-03,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
516,2024-10-03,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
517,2024-10-03,HU | PERF | Brand,bing,cpc,1,1,hotel_2
518,2024-10-03,campaign_18,facebook,cpc,1,1,hotel_2
519,2024-10-03,campaign_23,google,cpc,1,1,hotel_2
520,2024-10-04,(organic),google,cpc,63,72,hotel_2
521,2024-10-04,(direct),(direct),(none),36,36,hotel_2
522,2024-10-04,(organic),google,organic,35,36,hotel_2
523,2024-10-04,HU | GSN | PERF I Brand,google,cpc,20,22,hotel_2
524,2024-10-04,(not set),google,cpc,15,16,hotel_2
525,2024-10-04,HU | pMAX | PERF I Brand,google,cpc,15,15,hotel_2
526,2024-10-04,HU | GSN | PERF I Brand 2,google,cpc,10,11,hotel_2
527,2024-10-04,(referral),redir.d-edgeconnect.media,referral,5,5,hotel_2
528,2024-10-04,AT | pMAX Hotel | PERF I Brand,google,cpc,4,4,hotel_2
529,2024-10-04,HU | GSN | PERF I Lokáció,google,cpc,3,4,hotel_2
530,2024-10-04,campaign_17,facebook,cpc,4,4,hotel_2
531,2024-10-04,CZ | pMAX | PERF I Brand,google,cpc,3,3,hotel_2
532,2024-10-04,campaign_21,google,cpc,3,3,hotel_2
533,2024-10-04,campaign_19,facebook,cpc,3,3,hotel_2
534,2024-10-04,(not set),(not set),(not set),1,2,hotel_2
535,2024-10-04,(referral),google,cpc,0,2,hotel_2
536,2024-10-04,AT | GSN | PERF I Brand,google,cpc,2,2,hotel_2
537,2024-10-04,AT | GSN | PERF | Lokáció,google,cpc,2,2,hotel_2
538,2024-10-04,(organic),bing,organic,1,1,hotel_2
539,2024-10-04,(referral),facebook,referral,1,1,hotel_2
540,2024-10-04,(referral),facebook,referral,1,1,hotel_2
541,2024-10-04,(referral),thermengutscheine.at,referral,1,1,hotel_2
542,2024-10-04,campaign_3,hirlevel,ct,1,1,hotel_2
543,2024-10-04,campaign_10,bing,cpc,1,1,hotel_2
544,2024-10-04,HU | PERF | Brand,bing,cpc,1,1,hotel_2
545,2024-10-04,campaign_23,google,cpc,1,1,hotel_2
546,2024-10-04,hirlevel_c1,hirlevel_s1,newsletter,1,1,hotel_2
547,2024-10-05,(organic),google,cpc,72,80,hotel_2
548,2024-10-05,(direct),(direct),(none),33,39,hotel_2
549,2024-10-05,(organic),google,organic,34,39,hotel_2
550,2024-10-05,HU | GSN | PERF I Brand,google,cpc,26,27,hotel_2
551,2024-10-05,(not set),google,cpc,18,18,hotel_2
552,2024-10-05,HU | pMAX | PERF I Brand,google,cpc,12,13,hotel_2
553,2024-10-05,HU | GSN | PERF I Lokáció,google,cpc,11,11,hotel_2
554,2024-10-05,HU | GSN | PERF I Brand 2,google,cpc,7,10,hotel_2
555,2024-10-05,campaign_17,facebook,cpc,6,7,hotel_2
556,2024-10-05,(referral),facebook,referral,3,3,hotel_2
557,2024-10-05,AT | GSN | PERF I Brand,google,cpc,3,3,hotel_2
558,2024-10-05,AT | pMAX Hotel | PERF I Brand,google,cpc,3,3,hotel_2
559,2024-10-05,(not set),(not set),(not set),0,1,hotel_2
560,2024-10-05,(organic),bing,organic,1,1,hotel_2
561,2024-10-05,(referral),kapu.hu,referral,1,1,hotel_2
562,2024-10-05,(referral),l.messenger.com,referral,1,1,hotel_2
563,2024-10-05,(referral),facebook,referral,1,1,hotel_2
564,2024-10-05,(referral),redir.d-edgeconnect.media,referral,1,1,hotel_2
565,2024-10-05,(referral),source_12,referral,1,1,hotel_2
566,2024-10-05,(referral),wellcard.at,referral,1,1,hotel_2
567,2024-10-05,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
568,2024-10-05,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
569,2024-10-05,campaign_3,hirlevel,ct,1,1,hotel_2
570,2024-10-05,campaign_21,google,cpc,1,1,hotel_2
571,2024-10-05,HU | PERF | Brand,bing,cpc,1,1,hotel_2
572,2024-10-05,campaign_18,facebook,cpc,0,1,hotel_2
573,2024-10-05,campaign_19,facebook,cpc,1,1,hotel_2
574,2024-10-06,(organic),google,cpc,98,110,hotel_2
575,2024-10-06,(organic),google,organic,41,44,hotel_2
576,2024-10-06,HU | GSN | PERF I Brand,google,cpc,33,39,hotel_2
577,2024-10-06,(direct),(direct),(none),32,34,hotel_2
578,2024-10-06,(not set),google,cpc,23,27,hotel_2
579,2024-10-06,HU | GSN | PERF I Brand 2,google,cpc,16,18,hotel_2
580,2024-10-06,HU | pMAX | PERF I Brand,google,cpc,15,17,hotel_2
581,2024-10-06,HU | GSN | PERF I Lokáció,google,cpc,12,12,hotel_2
582,2024-10-06,campaign_17,facebook,cpc,7,7,hotel_2
583,2024-10-06,(not set),(not set),(not set),5,6,hotel_2
584,2024-10-06,(referral),facebook,referral,4,4,hotel_2
585,2024-10-06,AT | GSN | PERF | Lokáció,google,cpc,4,4,hotel_2
586,2024-10-06,campaign_19,facebook,cpc,3,4,hotel_2
587,2024-10-06,campaign_21,google,cpc,3,3,hotel_2
588,2024-10-06,HU | PERF | Brand,bing,cpc,3,3,hotel_2
589,2024-10-06,(organic),bing,organic,2,2,hotel_2
590,2024-10-06,(referral),google,cpc,2,2,hotel_2
591,2024-10-06,(referral),redir.d-edgeconnect.media,referral,2,2,hotel_2
592,2024-10-06,DE | pMAX Hotel | PERF I Brand,google,cpc,2,2,hotel_2
593,2024-10-06,campaign_10,bing,cpc,2,2,hotel_2
594,2024-10-06,(referral),familypark.at,referral,1,1,hotel_2
595,2024-10-06,(referral),instagram,referral,1,1,hotel_2
596,2024-10-06,(referral),wellcard.at,referral,1,1,hotel_2
597,2024-10-06,AT | GSN | PERF I Brand,google,cpc,1,1,hotel_2
598,2024-10-06,AT | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
599,2024-10-06,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
600,2024-10-06,campaign_24,instagram,cpc,1,1,hotel_2
601,2024-10-06,campaign_23,google,cpc,1,1,hotel_2
602,2024-10-07,campaign_19,facebook,cpc,6,6,hotel_2
603,2024-10-07,(organic),google,organic,55,59,hotel_2
604,2024-10-07,HU | GSN | PERF I Brand,google,cpc,35,42,hotel_2
605,2024-10-07,(direct),(direct),(none),36,39,hotel_2
606,2024-10-07,HU | pMAX | PERF I Brand,google,cpc,21,25,hotel_2
607,2024-10-07,HU | GSN | PERF I Brand 2,google,cpc,14,17,hotel_2
608,2024-10-07,(not set),google,cpc,15,16,hotel_2
609,2024-10-07,campaign_17,facebook,cpc,10,10,hotel_2
610,2024-10-07,(referral),redir.d-edgeconnect.media,referral,5,9,hotel_2
611,2024-10-07,(organic),google,cpc,95,106,hotel_2
612,2024-10-07,(organic),bing,organic,4,5,hotel_2
613,2024-10-07,AT | pMAX Hotel | PERF I Brand,google,cpc,5,5,hotel_2
614,2024-10-07,AT | GSN | PERF I Brand,google,cpc,4,4,hotel_2
615,2024-10-07,HU | PERF | Brand,bing,cpc,4,4,hotel_2
616,2024-10-07,(not set),(not set),(not set),1,3,hotel_2
617,2024-10-07,campaign_10,bing,cpc,3,3,hotel_2
618,2024-10-07,(referral),facebook,referral,2,2,hotel_2
619,2024-10-07,(referral),wellcard.at,referral,2,2,hotel_2
620,2024-10-07,DE | pMAX Hotel | PERF I Brand,google,cpc,2,2,hotel_2
621,2024-10-07,HU | GSN | PERF I Lokáció,google,cpc,2,2,hotel_2
622,2024-10-07,proposal-by-phone,phone,offline,1,2,hotel_2
623,2024-10-07,(not set),google,cpc,1,1,hotel_2
624,2024-10-07,(referral),familypark.at,referral,1,1,hotel_2
625,2024-10-07,(referral),glamour.hu,referral,1,1,hotel_2
626,2024-10-07,AT | GSN | PERF | Lokáció,google,cpc,1,1,hotel_2
627,2024-10-07,CZ | GSN | PERF I Brand,google,cpc,1,1,hotel_2
628,2024-10-07,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
629,2024-10-07,campaign_3,hirlevel,ct,1,1,hotel_2
630,2024-10-07,HU | GSN | Brand 2024,bing,cpc,1,1,hotel_2
631,2024-10-07,HU | pMAX | Csomag,google,cpc,1,1,hotel_2
632,2024-10-07,campaign_18,facebook,cpc,1,1,hotel_2
633,2024-10-07,campaign_2,ajanlat,offline,1,1,hotel_2
634,2024-10-08,(organic),google,cpc,89,104,hotel_2
635,2024-10-08,HU | GSN | PERF I Brand,google,cpc,41,47,hotel_2
636,2024-10-08,(direct),(direct),(none),35,38,hotel_2
637,2024-10-08,(organic),google,organic,31,37,hotel_2
638,2024-10-08,HU | GSN | PERF I Brand 2,google,cpc,18,22,hotel_2
639,2024-10-08,(not set),google,cpc,19,19,hotel_2
640,2024-10-08,HU | pMAX | PERF I Brand,google,cpc,15,19,hotel_2
641,2024-10-08,AT | pMAX Hotel | PERF I Brand,google,cpc,8,9,hotel_2
642,2024-10-08,campaign_17,facebook,cpc,7,7,hotel_2
643,2024-10-08,HU | GSN | PERF I Lokáció,google,cpc,6,6,hotel_2
644,2024-10-08,(referral),facebook,referral,4,5,hotel_2
645,2024-10-08,AT | GSN | PERF I Brand,google,cpc,4,5,hotel_2
646,2024-10-08,(organic),bing,organic,4,4,hotel_2
647,2024-10-08,(referral),redir.d-edgeconnect.media,referral,4,4,hotel_2
648,2024-10-08,AT | PERF | Brand,bing,cpc,3,4,hotel_2
649,2024-10-08,campaign_10,bing,cpc,3,4,hotel_2
650,2024-10-08,HU | PERF | Brand,bing,cpc,4,4,hotel_2
651,2024-10-08,(not set),(not set),(not set),3,3,hotel_2
652,2024-10-08,CZ | GSN | PERF I Brand,google,cpc,2,3,hotel_2
653,2024-10-08,campaign_21,google,cpc,3,3,hotel_2
654,2024-10-08,campaign_19,facebook,cpc,3,3,hotel_2
655,2024-10-08,campaign_23,google,cpc,2,3,hotel_2
656,2024-10-08,(referral),familypark.at,referral,2,2,hotel_2
657,2024-10-08,(referral),wellcard.at,referral,2,2,hotel_2
658,2024-10-08,campaign_2,ajanlat,offline,1,2,hotel_2
659,2024-10-08,(referral),economica.net,referral,1,1,hotel_2
660,2024-10-08,(referral),facebook,referral,1,1,hotel_2
661,2024-10-08,(referral),instagram,referral,1,1,hotel_2
662,2024-10-08,(referral),zadir.hu,referral,1,1,hotel_2
663,2024-10-08,AT | GSN | PERF | Lokáció,google,cpc,1,1,hotel_2
664,2024-10-08,campaign_18,facebook,cpc,1,1,hotel_2
665,2024-10-08,campaign_20,facebook,cpc,1,1,hotel_2
666,2024-10-09,(organic),google,cpc,105,119,hotel_2
667,2024-10-09,HU | GSN | PERF I Brand,google,cpc,46,60,hotel_2
668,2024-10-09,(organic),google,organic,41,43,hotel_2
669,2024-10-09,(direct),(direct),(none),33,35,hotel_2
670,2024-10-09,HU | GSN | PERF I Brand 2,google,cpc,19,21,hotel_2
671,2024-10-09,HU | pMAX | PERF I Brand,google,cpc,17,19,hotel_2
672,2024-10-09,(not set),google,cpc,11,13,hotel_2
673,2024-10-09,campaign_17,facebook,cpc,9,12,hotel_2
674,2024-10-09,AT | pMAX Hotel | PERF I Brand,google,cpc,6,7,hotel_2
675,2024-10-09,(not set),(not set),(not set),3,6,hotel_2
676,2024-10-09,(organic),bing,organic,5,6,hotel_2
677,2024-10-09,campaign_19,facebook,cpc,5,5,hotel_2
678,2024-10-09,(referral),facebook,referral,4,4,hotel_2
679,2024-10-09,(referral),redir.d-edgeconnect.media,referral,4,4,hotel_2
680,2024-10-09,(referral),familypark.at,referral,1,2,hotel_2
681,2024-10-09,(referral),instagram,referral,2,2,hotel_2
682,2024-10-09,DE | pMAX Hotel | PERF I Brand,google,cpc,2,2,hotel_2
683,2024-10-09,campaign_33,bing,cpc,2,2,hotel_2
684,2024-10-09,hirlevel_c2,hirlevel,ct,2,2,hotel_2
685,2024-10-09,(referral),facebook,referral,1,1,hotel_2
686,2024-10-09,AT | GSN | PERF I Brand,google,cpc,1,1,hotel_2
687,2024-10-09,AT | PERF | Brand,bing,cpc,1,1,hotel_2
688,2024-10-09,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
689,2024-10-09,HU | PERF | Brand,bing,cpc,1,1,hotel_2
690,2024-10-09,campaign_23,google,cpc,1,1,hotel_2
691,2024-10-09,campaign_2,ajanlat,offline,0,1,hotel_2
692,2024-10-09,proposal-by-phone,phone,offline,1,1,hotel_2
693,2024-10-10,(organic),google,cpc,159,185,hotel_2
694,2024-10-10,(direct),(direct),(none),77,93,hotel_2
695,2024-10-10,HU | GSN | PERF I Brand,google,cpc,76,88,hotel_2
696,2024-10-10,(organic),google,organic,64,68,hotel_2
697,2024-10-10,hirlevel_c3,hirlevel,ct,56,57,hotel_2
698,2024-10-10,HU | pMAX | PERF I Brand,google,cpc,28,35,hotel_2
699,2024-10-10,(not set),google,cpc,25,25,hotel_2
700,2024-10-10,HU | GSN | PERF I Brand 2,google,cpc,19,23,hotel_2
701,2024-10-10,(organic),bing,organic,7,10,hotel_2
702,2024-10-10,HU | PERF | Brand,bing,cpc,5,8,hotel_2
703,2024-10-10,campaign_19,facebook,cpc,8,8,hotel_2
704,2024-10-10,(not set),(not set),(not set),5,7,hotel_2
705,2024-10-10,campaign_17,facebook,cpc,7,7,hotel_2
706,2024-10-10,(referral),facebook,referral,5,6,hotel_2
707,2024-10-10,AT | GSN | PERF I Brand,google,cpc,4,5,hotel_2
708,2024-10-10,AT | pMAX Hotel | PERF I Brand,google,cpc,5,5,hotel_2
709,2024-10-10,(referral),facebook,referral,4,4,hotel_2
710,2024-10-10,(referral),redir.d-edgeconnect.media,referral,4,4,hotel_2
711,2024-10-10,campaign_23,google,cpc,2,4,hotel_2
712,2024-10-10,campaign_18,facebook,cpc,3,3,hotel_2
713,2024-10-10,hirlevel_c1,hirlevel_s1,newsletter,3,3,hotel_2
714,2024-10-10,(referral),kapu.hu,referral,2,2,hotel_2
715,2024-10-10,AT | GSN | PERF | Lokáció,google,cpc,2,2,hotel_2
716,2024-10-10,HU | GSN | PERF I Lokáció,google,cpc,2,2,hotel_2
717,2024-10-10,feliratkozas_en,(not set),ct,2,2,hotel_2
718,2024-10-10,(organic),duckduckgo,organic,1,1,hotel_2
719,2024-10-10,(referral),app.asana.com,referral,1,1,hotel_2
720,2024-10-10,(referral),source_14,referral,1,1,hotel_2
721,2024-10-10,(referral),familypark.at,referral,1,1,hotel_2
722,2024-10-10,(referral),glamour.hu,referral,1,1,hotel_2
723,2024-10-10,(referral),facebook,referral,1,1,hotel_2
724,2024-10-10,(referral),google,referral,1,1,hotel_2
725,2024-10-10,(referral),wellcard.at,referral,1,1,hotel_2
726,2024-10-10,campaign_3,hirlevel,ct,1,1,hotel_2
727,2024-10-10,campaign_21,google,cpc,1,1,hotel_2
728,2024-10-10,campaign_24,instagram,cpc,1,1,hotel_2
729,2024-10-10,feliratkozas_en,hirlevel,ct,1,1,hotel_2
730,2024-10-11,(referral),facebook,referral,4,5,hotel_2
731,2024-10-11,campaign_2,ajanlat,offline,1,1,hotel_2
732,2024-10-11,(direct),(direct),(none),53,56,hotel_2
733,2024-10-11,HU | GSN | PERF I Brand,google,cpc,42,44,hotel_2
734,2024-10-11,HU | pMAX | PERF I Brand,google,cpc,23,26,hotel_2
735,2024-10-11,hirlevel_c3,hirlevel,ct,24,26,hotel_2
736,2024-10-11,(not set),google,cpc,20,22,hotel_2
737,2024-10-11,(not set),(not set),(not set),10,11,hotel_2
738,2024-10-11,HU | GSN | PERF I Brand 2,google,cpc,7,10,hotel_2
739,2024-10-11,(organic),bing,organic,7,9,hotel_2
740,2024-10-11,campaign_17,facebook,cpc,8,8,hotel_2
741,2024-10-11,HU | GSN | PERF I Lokáció,google,cpc,7,7,hotel_2
742,2024-10-11,campaign_19,facebook,cpc,7,7,hotel_2
743,2024-10-11,(referral),redir.d-edgeconnect.media,referral,6,6,hotel_2
744,2024-10-11,HU | PERF | Brand,bing,cpc,5,6,hotel_2
745,2024-10-11,(organic),google,cpc,131,143,hotel_2
746,2024-10-11,(referral),facebook,referral,4,5,hotel_2
747,2024-10-11,AT | pMAX Hotel | PERF I Brand,google,cpc,4,5,hotel_2
748,2024-10-11,DE | pMAX Hotel | PERF I Brand,google,cpc,4,5,hotel_2
749,2024-10-11,campaign_18,facebook,cpc,4,4,hotel_2
750,2024-10-11,(referral),mail.yahoo.com,referral,2,3,hotel_2
751,2024-10-11,AT | GSN | PERF | Lokáció,google,cpc,3,3,hotel_2
752,2024-10-11,campaign_24,instagram,cpc,3,3,hotel_2
753,2024-10-11,(referral),facebook,referral,2,2,hotel_2
754,2024-10-11,AT | GSN | PERF I Brand,google,cpc,2,2,hotel_2
755,2024-10-11,campaign_23,google,cpc,2,2,hotel_2
756,2024-10-11,hirlevel_c1,hirlevel_s1,newsletter,2,2,hotel_2
757,2024-10-11,(referral),familypark.at,referral,1,1,hotel_2
758,2024-10-11,(referral),glamour.hu,referral,1,1,hotel_2
759,2024-10-11,(referral),google,referral,1,1,hotel_2
760,2024-10-11,(referral),source_15,referral,1,1,hotel_2
761,2024-10-11,(referral),wellcard.at,referral,1,1,hotel_2
762,2024-10-11,AT | PERF | Brand,bing,cpc,1,1,hotel_2
763,2024-10-11,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
764,2024-10-11,DE | GSN | PERF I Lokáció,google,cpc,1,1,hotel_2
765,2024-10-11,campaign_3,hirlevel,ct,1,1,hotel_2
766,2024-10-11,campaign_10,bing,cpc,1,1,hotel_2
767,2024-10-11,hirlevel_c2,hirlevel,ct,1,1,hotel_2
768,2024-10-11,loyalty-email,loyalty,email,1,1,hotel_2
769,2024-10-11,(organic),google,organic,65,68,hotel_2
770,2024-10-12,HU | PERF | Brand,bing,cpc,5,6,hotel_2
771,2024-10-12,(organic),google,organic,61,64,hotel_2
772,2024-10-12,HU | GSN | PERF I Brand,google,cpc,46,54,hotel_2
773,2024-10-12,(direct),(direct),(none),45,47,hotel_2
774,2024-10-12,HU | pMAX | PERF I Brand,google,cpc,23,23,hotel_2
775,2024-10-12,HU | GSN | PERF I Brand 2,google,cpc,12,17,hotel_2
776,2024-10-12,(not set),google,cpc,12,12,hotel_2
777,2024-10-12,(not set),(not set),(not set),9,11,hotel_2
778,2024-10-12,HU | GSN | PERF I Lokáció,google,cpc,8,8,hotel_2
779,2024-10-12,(referral),facebook,referral,7,7,hotel_2
780,2024-10-12,(organic),bing,organic,5,6,hotel_2
781,2024-10-12,(organic),google,cpc,111,124,hotel_2
782,2024-10-12,hirlevel_c3,hirlevel,ct,6,6,hotel_2
783,2024-10-12,AT | GSN | PERF I Brand,google,cpc,4,5,hotel_2
784,2024-10-12,campaign_19,facebook,cpc,5,5,hotel_2
785,2024-10-12,campaign_18,facebook,cpc,4,4,hotel_2
786,2024-10-12,campaign_17,facebook,cpc,4,4,hotel_2
787,2024-10-12,(referral),glamour.hu,referral,1,2,hotel_2
788,2024-10-12,(referral),instagram,referral,2,2,hotel_2
789,2024-10-12,(referral),facebook,referral,2,2,hotel_2
790,2024-10-12,AT | pMAX Hotel | PERF I Brand,google,cpc,2,2,hotel_2
791,2024-10-12,CZ | pMAX | PERF I Brand,google,cpc,2,2,hotel_2
792,2024-10-12,campaign_23,google,cpc,2,2,hotel_2
793,2024-10-12,hirlevel_c1,hirlevel_s1,newsletter,1,2,hotel_2
794,2024-10-12,(organic),duckduckgo,organic,0,1,hotel_2
795,2024-10-12,(referral),redir.d-edgeconnect.media,referral,1,1,hotel_2
796,2024-10-12,(referral),thermengutscheine.at,referral,1,1,hotel_2
